Date ,Time ,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (degrees),Wind Speed Std Dev (m/s),Air Temperature (degC),Sulfur Dioxide (SO2) (ppm),PM10 (µg/m^3)
28/11/2012,1:00,337,1,67.4,0.8,25.3,0,16.9
28/11/2012,2:00,159,0.9,46.1,0.5,25.1,0.002,27.2
28/11/2012,3:00,350,0.2,116.7,0.5,25.1,0.002,16.5
28/11/2012,4:00,10,0.6,134.3,0.6,25.4,0.035,73.7
28/11/2012,5:00,19,0.5,150.2,0.4,25.1,0.072,44.2
28/11/2012,6:00,340,0.4,146,0.4,26.7,0.041,43.8
28/11/2012,7:00,343,0.8,36.2,0.6,30.8,0.038,52.3
28/11/2012,8:00,2,1.2,30.2,0.5,34,0.015,50.2
28/11/2012,9:00,10,0.9,45.4,0.6,37.1,0.006,39.2
28/11/2012,10:00,50,1.9,33.5,1,39.3,0.002,21.4
28/11/2012,11:00,31,1.9,27.1,0.9,41.4,0.001,27.2
28/11/2012,12:00,28,2.2,27,1.1,42.5,0.001,19
28/11/2012,13:00,35,1.7,33.5,0.9,41.3,0,21
28/11/2012,14:00,334,1.3,143,1,40.5,0.027,28.7
28/11/2012,15:00,281,2.5,20.4,1.2,36.5,0.028,90.5
28/11/2012,16:00,294,2.7,17.8,1,36.1,0.009,143.4
28/11/2012,17:00,306,1,148.4,1,36.9,0.004,135.3
28/11/2012,18:00,75,4.3,26.9,2,31.3,0.007,54.4
28/11/2012,19:00,35,2.5,27.5,1.5,28.9,0.001,18.3
28/11/2012,20:00,349,1.2,165,0.7,28.4,0,14.6
28/11/2012,21:00,329,0.5,77.3,0.5,27.8,0,17.6
28/11/2012,22:00,0,0.2,76.5,0.3,27.5,0.001,18.1
28/11/2012,23:00,356,0.8,160,0.5,27.4,0,16.5
29/11/2012,0:00,41,0.2,90.5,0.4,27.1,,9.8
29/11/2012,1:00,333,0.9,36,0.6,27,0.001,11.2
29/11/2012,2:00,17,0.9,153.5,0.5,26.3,0,18.7
29/11/2012,3:00,5,0.4,163.1,0.3,25.7,0,14.5
29/11/2012,4:00,81,0.2,102.7,0.2,25.4,0,19.2
29/11/2012,5:00,160,0.4,45.3,0.3,25,0,19
29/11/2012,6:00,174,0.3,47.9,0.2,26.8,0.001,29
29/11/2012,7:00,102,0.5,66.9,0.4,30.6,0.001,33.9
29/11/2012,8:00,81,1,39.8,0.7,33.4,0,24.8
29/11/2012,9:00,29,1.4,29.9,0.7,36.5,0,23.8
29/11/2012,10:00,34,1.3,49.5,0.7,38.6,0,23.4
29/11/2012,11:00,11,1.6,168.8,1,40.3,0,20.1
29/11/2012,12:00,20,1.4,39.3,0.8,42.6,0,20.2
29/11/2012,13:00,46,1.2,60.5,0.9,43.2,0,12.2
29/11/2012,14:00,356,0.8,161.2,0.8,43,0,14.1
29/11/2012,15:00,31,0.8,109.2,1.1,43.2,0,13.8
29/11/2012,16:00,73,1.2,55.3,1,43.3,0,13.7
29/11/2012,17:00,61,0.9,65.1,0.8,42.4,0,17.2
29/11/2012,18:00,35,1.2,24.8,0.6,40,0,20.2
29/11/2012,19:00,47,1.2,18.3,0.5,37.4,0,23.1
29/11/2012,20:00,46,0.6,18.5,0.3,35.5,0,29.5
29/11/2012,21:00,352,1.4,27.7,0.8,34.2,0,41.5
29/11/2012,22:00,35,0.8,24.8,0.4,32.9,0,40.5
29/11/2012,23:00,341,1.1,21.4,0.4,32.1,0,32.5
30/11/2012,0:00,350,0.9,23.3,0.4,31.3,,36.9
30/11/2012,1:00,325,1.4,18.5,0.5,30.9,0.001,48.4
30/11/2012,2:00,313,1.7,16.2,0.6,30.7,0.002,49.5
30/11/2012,3:00,292,2,20.1,0.8,30.1,0.009,48.6
30/11/2012,4:00,329,0.3,137.9,0.6,29.2,0.006,43
30/11/2012,5:00,202,0.3,71.6,0.4,28.5,0.028,37
30/11/2012,6:00,160,0.6,36.4,0.3,29.3,0.04,42.1
30/11/2012,7:00,161,0.8,33.1,0.4,31.5,0.06,26.2
30/11/2012,8:00,231,1.3,35.5,0.6,34,0.005,40.8
30/11/2012,9:00,199,1,63.9,0.8,36.2,0.002,21.3
30/11/2012,10:00,109,0.4,138.7,0.8,39,0.003,22.8
30/11/2012,11:00,104,0.9,66.6,0.9,41.1,0.002,16
30/11/2012,12:00,135,0.7,72.5,0.8,41.6,0.001,10.6
30/11/2012,13:00,174,0.1,116.6,0.9,43.2,0.001,12.4
30/11/2012,14:00,71,0.8,77,1,44.1,0.002,21.1
30/11/2012,15:00,62,1.1,56.8,0.8,43.8,0.002,19.4
30/11/2012,16:00,86,1,61.1,0.8,44.4,0.003,22.6
30/11/2012,17:00,76,0.8,64.5,0.7,42.8,0.002,20.5
30/11/2012,18:00,63,1.1,29.2,0.6,40.8,0,20.2
30/11/2012,19:00,353,1.5,23.1,0.7,37.9,0.004,53.7
30/11/2012,20:00,360,1.1,167.3,0.5,36.5,0.004,47.6
30/11/2012,21:00,346,1,28,0.4,35.2,0.002,45.8
30/11/2012,22:00,359,0.8,163.2,0.4,34.4,0.004,70.3
30/11/2012,23:00,53,0.9,17.6,0.4,33.1,0.002,52.3
1/12/2012,0:00,71,0.4,59.9,0.4,32.3,,31.1
1/12/2012,1:00,72,0.2,95.3,0.2,31.3,0.001,33.5
1/12/2012,2:00,327,1,18.9,0.4,31.5,0.001,35.9
1/12/2012,3:00,331,0.9,16,0.3,31.4,0.001,49
1/12/2012,4:00,17,0.5,151.8,0.3,30.4,0.001,44.4
1/12/2012,5:00,23,0.3,46.4,0.2,29.1,0.001,38.3
1/12/2012,6:00,326,1.2,34.8,0.7,31.2,0.002,46.9
1/12/2012,7:00,305,2,23.7,0.8,34,0.014,64.7
1/12/2012,8:00,276,2.1,29.3,0.9,35.4,0.115,67
1/12/2012,9:00,286,1.9,29.2,0.9,38.1,0.479,53.9
1/12/2012,10:00,297,1.5,51,0.9,41.1,0.004,18.6
1/12/2012,11:00,26,0.6,149.4,0.8,43.4,0.001,18.1
1/12/2012,12:00,96,1.4,50.4,1,43.2,0.004,20.3
1/12/2012,13:00,3,1.2,161.1,0.9,45.8,0.008,28.6
1/12/2012,14:00,79,1,62.5,0.9,45.1,0.005,28.3
1/12/2012,15:00,66,1.3,50.1,0.9,45.4,0.008,38.6
1/12/2012,16:00,65,0.8,77.1,0.8,45,0.01,36.1
1/12/2012,17:00,83,1.4,35.6,0.8,43.5,0.017,41
1/12/2012,18:00,63,1.4,29.8,0.7,41.7,0.018,52.7
1/12/2012,19:00,54,1,21.1,0.5,38.9,0.015,54.1
1/12/2012,20:00,42,0.7,31.4,0.4,37.2,0.007,49.9
1/12/2012,21:00,23,0.5,157.7,0.3,35.5,0.004,48.6
1/12/2012,22:00,60,1.8,21.3,0.8,35.9,0.001,27.6
1/12/2012,23:00,63,1.3,24.9,0.6,35.1,0,24.6
2/12/2012,0:00,15,0.9,146.9,0.5,34.5,,20.1
2/12/2012,1:00,333,1.2,31.6,0.4,33.2,0,35.2
2/12/2012,2:00,50,0.3,46.2,0.3,31.1,0.001,40.3
2/12/2012,3:00,,0,127.2,0.3,30.1,0.001,26.9
2/12/2012,4:00,80,0.3,53.8,0.2,29.4,0.001,27.9
2/12/2012,5:00,99,0.4,40.4,0.2,29.1,0.002,37.2
2/12/2012,6:00,163,0.4,39.3,0.3,29.9,0.024,42.9
2/12/2012,7:00,153,0.5,42,0.3,33.4,0.111,72.8
2/12/2012,8:00,315,0.9,50.2,0.6,36.9,0.039,70.2
2/12/2012,9:00,335,0.7,160.6,0.7,39.5,0.046,51.7
2/12/2012,10:00,88,0.9,67.1,0.8,41.1,0.01,26.6
2/12/2012,11:00,86,1,70.1,1,43.2,0.002,9.3
2/12/2012,12:00,89,0.5,92.4,1,43.9,0.003,15.3
2/12/2012,13:00,114,1.1,63.7,1,44.9,0.034,25.4
2/12/2012,14:00,135,1.6,49.2,1.1,44.8,0.035,26.7
2/12/2012,15:00,96,2,49,1.4,45,0.004,6.7
2/12/2012,16:00,113,2.1,35.6,1.1,44.6,0.001,7.2
2/12/2012,17:00,113,2,35.4,1,44.3,0,9.6
2/12/2012,18:00,126,1.6,23.9,0.9,41,0,18.4
2/12/2012,19:00,118,0.7,32.9,0.4,38.1,0,23.4
2/12/2012,20:00,127,1.6,17.8,0.7,37.6,0,13.7
2/12/2012,21:00,91,1,25.5,0.6,37.1,0,18.9
2/12/2012,22:00,293,0.4,66.5,0.4,34.1,0.002,27.8
2/12/2012,23:00,183,0.3,84.4,0.6,32.4,0.015,68.6
3/12/2012,0:00,159,3,18.4,1.2,33.5,,61.3
3/12/2012,1:00,152,3.1,17.9,1.3,32.7,0,118.9
3/12/2012,2:00,151,3,15.6,1.2,32.1,0,124.2
3/12/2012,3:00,143,3.5,13.8,1.2,31.8,0,57.8
3/12/2012,4:00,132,2,20.2,1,31,0,31.6
3/12/2012,5:00,159,1.7,22.7,0.8,30.1,0,31
3/12/2012,6:00,176,1.2,37.1,0.6,30.2,0,46.7
3/12/2012,7:00,160,2.2,21.3,1.1,32.4,0,39.8
3/12/2012,8:00,164,2.4,19.6,0.9,34.8,0,21.4
3/12/2012,9:00,164,2,28.3,0.9,37.7,0,22.1
3/12/2012,10:00,171,1.4,50.1,0.8,40,0,14.5
3/12/2012,11:00,173,0.7,89.3,0.8,42.4,0.137,24.3
3/12/2012,12:00,124,1.1,67.7,0.9,43.7,0.173,60.8
3/12/2012,13:00,115,0.7,81.2,0.9,44.2,0.098,57
3/12/2012,14:00,63,0.7,65.5,0.6,45.9,0.048,43.1
3/12/2012,15:00,210,0.7,77.1,0.7,45.2,0.032,33
3/12/2012,16:00,52,0.6,133.4,1,46.1,0.015,28.7
3/12/2012,17:00,207,1.3,43.1,0.8,43.2,0.002,20.6
3/12/2012,18:00,175,0.6,47.6,0.4,42.9,0.002,22.8
3/12/2012,19:00,184,1.2,22.3,0.5,39.3,0.001,22.4
3/12/2012,20:00,177,0.9,20.1,0.4,37.4,0.001,24.7
3/12/2012,21:00,175,1.1,18.3,0.4,35.8,0.001,28.3
3/12/2012,22:00,159,3.1,21.4,2.1,36.7,0,37.4
3/12/2012,23:00,157,5,17,1.9,35.3,0,53.2
4/12/2012,0:00,156,4.2,15.5,1.5,33.7,,21.3
4/12/2012,1:00,154,3.7,14.5,1.5,33,0,9.5
4/12/2012,2:00,149,3.3,16.2,1.2,32.5,0,7.8
4/12/2012,3:00,150,3.3,15.2,1.2,31.8,0,5.4
4/12/2012,4:00,151,3.4,14.1,1.2,31,0,9.7
4/12/2012,5:00,144,3.2,13.5,1.2,30.3,0,11
4/12/2012,6:00,145,3.8,14.3,1.3,30.6,0,12.4
4/12/2012,7:00,141,4.7,13.6,1.5,32,0,17.8
4/12/2012,8:00,136,4.5,17.9,1.7,33.5,0,22.7
4/12/2012,9:00,147,5,15.1,1.5,35.5,0,18.4
4/12/2012,10:00,142,4.6,16,1.6,37.3,0,25
4/12/2012,11:00,149,3.7,22.4,1.5,39.4,0,12.7
4/12/2012,12:00,143,3.4,26.1,1.5,40.2,0,11.2
4/12/2012,13:00,141,3.1,28.6,1.4,41.2,0,10
4/12/2012,14:00,152,3.7,23.9,1.5,41.1,0,10.2
4/12/2012,15:00,155,3.7,24,1.5,40.5,0,15
4/12/2012,16:00,162,3.4,24.6,1.4,39.7,0,
4/12/2012,17:00,159,3.6,20.9,1.5,39.7,0,50.4
4/12/2012,18:00,154,4,17.2,1.6,37.8,0,35.3
4/12/2012,19:00,151,3.9,15.2,1.4,35.4,0,31.4
4/12/2012,20:00,153,3.2,13.8,1.1,34.3,0,22.8
4/12/2012,21:00,155,4.7,13.5,1.6,33.2,0,21
4/12/2012,22:00,152,5.2,14.5,1.8,31.8,0,29.5
4/12/2012,23:00,155,3.6,15.4,1.4,30.3,0,17.9
5/12/2012,0:00,157,3.4,15.3,1.2,29.6,,12.4
5/12/2012,1:00,153,3.5,14.9,1.2,29.3,0,16.2
5/12/2012,2:00,159,3.7,15.9,1.3,28.8,0,14.2
5/12/2012,3:00,157,3.6,14.5,1.2,28.4,0,13.6
5/12/2012,4:00,153,3.5,13.8,1.2,27.8,0,13.6
5/12/2012,5:00,156,3.1,14.1,1.1,27.1,0,13.6
5/12/2012,6:00,151,3.3,14.8,1.3,27.6,0,14.9
5/12/2012,7:00,149,4.8,15.1,1.7,29.1,0,21.6
5/12/2012,8:00,142,5.6,14.2,1.7,30.4,0,33.6
5/12/2012,9:00,139,4.6,18.2,1.6,32.4,0,19.1
5/12/2012,10:00,135,4.1,20.9,1.5,34.2,0,12
5/12/2012,11:00,139,4,22.7,1.4,35.9,0,14
5/12/2012,12:00,146,3.5,25.5,1.4,37.8,0,14.5
5/12/2012,13:00,145,3.2,24.9,1.4,38.8,0,8.8
5/12/2012,14:00,155,3.2,23.1,1.4,39.8,0,9.3
5/12/2012,15:00,149,3,25.3,1.4,40.1,0,8.6
5/12/2012,16:00,157,2.9,25.7,1.2,40.1,0,11.6
5/12/2012,17:00,159,2.8,22,1.3,39.6,0,10.9
5/12/2012,18:00,150,2.9,17.8,1,38,0,10.9
5/12/2012,19:00,150,2.2,16.1,0.8,35.3,0,11.8
5/12/2012,20:00,151,1.9,13.6,0.6,34,0,9.8
5/12/2012,21:00,153,1.3,11.4,0.5,32,0,9.9
5/12/2012,22:00,162,1,12,0.3,29.7,0,13.7
5/12/2012,23:00,167,1.3,13.1,0.4,28.8,0,23
6/12/2012,0:00,169,1.6,14,0.4,28,,18.7
6/12/2012,1:00,165,1.3,15.3,0.5,27.1,0,10.7
6/12/2012,2:00,150,2.3,15.2,1.3,27.4,0,11.2
6/12/2012,3:00,146,4.1,13.2,1.4,28.8,0,11.1
6/12/2012,4:00,147,3.7,14.8,1.3,28.2,0,10.2
6/12/2012,5:00,145,3,12.4,1,27.5,0,9.8
6/12/2012,6:00,142,2.6,14.8,0.9,28.1,0,11.6
6/12/2012,7:00,130,3.5,16.8,1.5,29.8,0,12.6
6/12/2012,8:00,131,4.3,15.8,1.6,31.8,0,15.4
6/12/2012,9:00,121,3.7,21.3,1.5,34.3,0,19.4
6/12/2012,10:00,119,3.5,25.3,1.6,36.3,0,24.3
6/12/2012,11:00,128,3,25.4,1.4,38.1,0,12.2
6/12/2012,12:00,112,2.2,38,1.2,40.2,0,10.1
6/12/2012,13:00,137,2.4,36,1.3,41,0,7
6/12/2012,14:00,133,2.9,30.2,1.4,41.2,0,8.2
6/12/2012,15:00,145,2.6,38.7,1.4,41.4,0,10.6
6/12/2012,16:00,143,2.1,35.7,1.1,42,0,7.5
6/12/2012,17:00,126,2.3,25.6,1,41.4,0,9.4
6/12/2012,18:00,150,2.6,15.8,1,39.7,0,10.8
6/12/2012,19:00,159,1.5,15.4,0.7,35.8,0,26.6
6/12/2012,20:00,166,0.9,11.3,0.2,32.1,0,24.5
6/12/2012,21:00,170,0.9,16.3,0.3,30.3,0,35.2
6/12/2012,22:00,156,0.8,11.1,0.2,28.7,0,23.8
6/12/2012,23:00,168,1,17.7,0.4,27.7,0,15.2
7/12/2012,0:00,170,1.1,19,0.4,27.5,,12
7/12/2012,1:00,162,1.5,13.4,0.4,27.6,0,9.1
7/12/2012,2:00,171,1.2,19.1,0.5,26.6,0,9.2
7/12/2012,3:00,163,1.4,15.5,0.5,27,0,8.8
7/12/2012,4:00,164,1.1,17.2,0.4,25.8,0,9.4
7/12/2012,5:00,165,1.1,13.6,0.3,24.4,0,12.5
7/12/2012,6:00,169,1.6,16.2,0.5,26.6,0,33
7/12/2012,7:00,174,1.3,27.1,0.6,30.5,0,63
7/12/2012,8:00,170,1.9,25.9,0.8,34.9,0,22.8
7/12/2012,9:00,155,2.3,21.8,0.9,38.1,0,27.3
7/12/2012,10:00,126,1.4,50.6,0.9,40.8,0.001,44.3
7/12/2012,11:00,84,1.7,45.2,1,42.4,0.001,54.3
7/12/2012,12:00,31,0.8,140.6,1.1,44.1,0.001,49.2
7/12/2012,13:00,15,0.8,154.5,1,44.9,0.002,48.6
7/12/2012,14:00,26,1.1,64.8,0.9,46.1,0.036,47.5
7/12/2012,15:00,334,1.4,46.3,1,46.4,0.059,58.3
7/12/2012,16:00,182,0.6,114.1,1,45.1,0.048,46.9
7/12/2012,17:00,141,0.7,72.2,0.7,45.5,0.001,29.8
7/12/2012,18:00,73,0.5,59.1,0.4,44.2,0.001,38.4
7/12/2012,19:00,36,1.1,25.1,0.6,39.2,0.001,41.2
7/12/2012,20:00,18,0.2,91.7,0.3,36.2,0.001,45.2
7/12/2012,21:00,138,0.3,28.7,0.2,33.6,0.001,54.8
7/12/2012,22:00,119,0.2,75.7,0.3,32,0.002,58.1
7/12/2012,23:00,1,1,173.4,0.7,32.8,0.001,47.5
8/12/2012,0:00,341,0.7,37.3,0.3,32.3,,47.5
8/12/2012,1:00,355,1.3,170.5,0.7,31.8,0.001,46.6
8/12/2012,2:00,350,1.8,16.2,0.7,31.4,0.002,53.6
8/12/2012,3:00,351,1.8,15.4,0.6,30.7,0.003,49.4
8/12/2012,4:00,352,1.4,17.9,0.6,30.1,0.002,44.9
8/12/2012,5:00,10,1,170.3,0.5,29.5,0.001,45
8/12/2012,6:00,17,1,26.5,0.5,30.9,0.001,40.4
8/12/2012,7:00,18,2,18.3,0.8,33.3,0.001,42.1
8/12/2012,8:00,12,2.4,171.1,1,34.4,0.001,46.5
8/12/2012,9:00,17,2.2,24.5,1.1,36.6,0.001,44.1
8/12/2012,10:00,1,2.3,30.1,1.2,38.9,0.001,41.2
8/12/2012,11:00,348,2.6,31.7,1.3,40.3,0.001,43.1
8/12/2012,12:00,341,2.3,34.9,1.1,41.5,0.001,40.4
8/12/2012,13:00,8,1.8,173.3,1,43,0.001,35.5
8/12/2012,14:00,19,1.7,39.4,1,44,0.001,33.5
8/12/2012,15:00,5,1.5,181,1.1,43.4,0.001,33
8/12/2012,16:00,19,1.1,39.1,0.6,41.4,0.001,37.7
8/12/2012,17:00,12,1.4,27.8,0.8,43.6,0.001,39.3
8/12/2012,18:00,3,1.3,177.7,0.6,40.6,0.001,39.4
8/12/2012,19:00,138,2.4,70.6,3.3,34,0.004,91.8
8/12/2012,20:00,3,2.7,166.8,1.5,24.8,0.003,
8/12/2012,21:00,107,3.3,42.7,2.3,27.2,0.001,21.7
8/12/2012,22:00,78,2.8,34.5,1.6,26.8,0.001,26.8
8/12/2012,23:00,97,3,54,1.9,25,0,25.7
9/12/2012,0:00,24,2.2,30.5,1.3,24.7,,
9/12/2012,1:00,56,2.9,24.3,1.4,25,0,12.7
9/12/2012,2:00,42,2,20.3,1.2,25.2,0,14.4
9/12/2012,3:00,348,0.9,32.4,0.4,25.1,0,15.7
9/12/2012,4:00,213,0.1,99.2,0.2,24.3,0,19.3
9/12/2012,5:00,99,0.2,64.9,0.2,23.8,0.001,22.6
9/12/2012,6:00,332,1.1,24.2,0.5,26.2,0.001,25.1
9/12/2012,7:00,324,1.1,32.7,0.5,28.7,0.004,25.5
9/12/2012,8:00,20,0.5,51.8,0.4,31.7,0.017,31.5
9/12/2012,9:00,306,0.6,73.9,0.6,33.1,0.002,30.3
9/12/2012,10:00,342,0.8,142.6,0.8,35.7,0.002,34.1
9/12/2012,11:00,30,1.3,38.8,0.8,39.2,0.001,12.8
9/12/2012,12:00,31,1.2,35.4,0.7,40.6,0.001,12.7
9/12/2012,13:00,5,0.9,176.7,0.6,41.5,0.012,14.7
9/12/2012,14:00,12,0.9,164.2,0.7,42.2,0.016,18.8
9/12/2012,15:00,33,1.2,161.9,0.9,43.4,0.002,13
9/12/2012,16:00,66,2.3,28.5,1.1,42.4,0.001,14.9
9/12/2012,17:00,71,1.8,30.5,1,41.9,0.001,17.5
9/12/2012,18:00,62,1.3,30.4,0.7,38.9,0.001,23.1
9/12/2012,19:00,40,1.5,22,0.7,36.2,0.001,26.1
9/12/2012,20:00,38,0.7,22.4,0.4,34.8,0.001,24.6
9/12/2012,21:00,57,0.5,26.9,0.2,33.2,0.001,26.6
9/12/2012,22:00,85,0.1,66.6,0.2,31.6,0.001,28.3
9/12/2012,23:00,351,1.1,167.6,0.6,31.3,0.001,24.9
10/12/2012,0:00,358,1.1,21.5,0.5,30.6,,31.7
10/12/2012,1:00,347,0.4,168.2,0.3,29.4,0.001,40.5
10/12/2012,2:00,318,0.8,142.1,0.8,29.7,0.001,38.7
10/12/2012,3:00,326,1.4,27.9,0.8,30.3,0.003,44.9
10/12/2012,4:00,306,0.1,114.2,0.4,29.3,0.006,47.5
10/12/2012,5:00,196,0.8,40.7,0.4,28.3,0.004,41
10/12/2012,6:00,133,0.4,31.6,0.2,29.2,0.001,42.3
10/12/2012,7:00,151,0.5,58.8,0.5,32.1,0.001,36.8
10/12/2012,8:00,234,0.4,76.6,0.6,34.8,0.001,25.2
10/12/2012,9:00,264,0.9,71.3,0.8,37.2,0.009,29
10/12/2012,10:00,306,0.2,125.3,0.5,39.7,0.014,39.9
10/12/2012,11:00,69,1.1,53.8,0.8,40.8,0.003,40.3
10/12/2012,12:00,16,0.4,180.2,0.7,42.3,0.001,32.3
10/12/2012,13:00,324,0.4,156.3,0.8,43.2,0.001,33.8
10/12/2012,14:00,176,1.2,86,1.5,39.9,0.006,47.9
10/12/2012,15:00,170,2.2,25.1,1.2,39,0.001,47.2
10/12/2012,16:00,149,1.3,59.8,1.1,39.1,0.001,36.5
10/12/2012,17:00,351,1.6,19.6,0.7,37.9,0.002,51.1
10/12/2012,18:00,100,1.1,123.4,1.9,36.6,0.002,54.7
10/12/2012,19:00,79,1.7,122,2.3,30.2,0.001,44.5
10/12/2012,20:00,258,1.2,71.2,1.3,31.5,0.101,44.1
10/12/2012,21:00,152,0.8,49,0.5,30.7,0.035,42.6
10/12/2012,22:00,103,1.5,47.5,1.4,30.9,0.011,32.8
10/12/2012,23:00,101,1.6,27.7,0.8,31.9,0.002,23.5
11/12/2012,0:00,152,1.1,28,0.4,31.5,,23
11/12/2012,1:00,138,1.8,28.6,1.1,30.8,0.001,23.6
11/12/2012,2:00,138,1.7,25.6,0.9,31,0.001,26.5
11/12/2012,3:00,145,1,25,0.5,30.1,0.001,30.2
11/12/2012,4:00,188,0.3,75.8,0.3,29.4,0.001,32.4
11/12/2012,5:00,344,0.8,39.2,0.5,29,0.001,37.4
11/12/2012,6:00,349,0.4,173,0.5,28.8,0.001,48.8
11/12/2012,7:00,72,0.8,45.3,0.6,33,0.001,31.6
11/12/2012,8:00,78,2.3,26.6,1.1,34.7,0.001,35.8
11/12/2012,9:00,33,1.8,28.7,0.8,36.1,0.001,43.4
11/12/2012,10:00,26,1.6,29.4,0.8,37.8,0.001,45.3
11/12/2012,11:00,20,1.7,161.7,1.1,38.6,0.001,43.9
11/12/2012,12:00,355,2.4,27.4,1.2,40.6,0.001,39.3
11/12/2012,13:00,3,2.3,171.3,1.2,41.3,0.001,36.1
11/12/2012,14:00,44,1.1,57.3,0.9,40.1,0.001,29.5
11/12/2012,15:00,1,1.8,149.6,1.9,39.5,0.001,40.2
11/12/2012,16:00,0,3,163,2.8,28.1,0.017,38.7
11/12/2012,17:00,7,2,142,2,28.2,0.002,15
11/12/2012,18:00,61,2.4,47.2,2.1,28.6,0.001,29.9
11/12/2012,19:00,53,2.5,37.2,1.4,27.2,0.001,13.5
11/12/2012,20:00,328,1.7,35.2,1.2,26.2,0.001,20
11/12/2012,21:00,358,0.3,160.7,0.2,25.6,0.001,27.2
11/12/2012,22:00,136,0.6,39.7,0.4,25.5,0.003,29.7
11/12/2012,23:00,138,0.5,37.9,0.3,25.2,0.008,25.1
12/12/2012,0:00,175,0.7,38.4,0.4,24.9,,19.7
12/12/2012,1:00,134,1.7,17.7,0.9,26.2,0.017,15.2
12/12/2012,2:00,144,1.6,17.3,0.6,27.9,0.012,14.4
12/12/2012,3:00,128,0.8,28.9,0.5,27.8,0.005,21.8
12/12/2012,4:00,7,0.5,173,0.4,27.4,0.002,28.3
12/12/2012,5:00,18,0.3,173.6,0.3,26.2,0.002,37.2
12/12/2012,6:00,83,0.1,90.5,0.1,26.4,0.002,42.3
12/12/2012,7:00,42,0.7,33.1,0.4,30.4,0.002,34.7
12/12/2012,8:00,60,1.9,26.8,1.1,33.8,0.001,30.5
12/12/2012,9:00,48,2.1,31.6,1.3,35.8,0.001,38.3
12/12/2012,10:00,51,2.6,25.9,1.4,37.4,0.001,39.5
12/12/2012,11:00,34,2.5,24.9,1.1,38.7,0.001,41.7
12/12/2012,12:00,48,2.4,31.1,1.4,39.8,0.001,37.7
12/12/2012,13:00,23,2,27.2,0.9,41.4,0.001,41.8
12/12/2012,14:00,40,2,29.9,1.1,42.4,0.001,39.8
12/12/2012,15:00,47,1.5,57.9,1.2,42.5,0.001,35.8
12/12/2012,16:00,64,1.4,51.6,1.1,40.2,0.001,35.6
12/12/2012,17:00,63,1.7,36.6,0.9,38.4,0.001,38.6
12/12/2012,18:00,56,1.5,25.4,0.7,37.2,0.001,45.6
12/12/2012,19:00,54,1.8,18.9,0.8,35.7,0.001,35.3
12/12/2012,20:00,60,1.2,20.8,0.6,35,0.001,32.1
12/12/2012,21:00,69,1,24.1,0.5,34,0.001,29.1
12/12/2012,22:00,64,1.6,20.8,0.7,33.3,0.001,30.5
12/12/2012,23:00,44,1.2,23.6,0.6,32.7,0.001,37
13/12/2012,0:00,342,1.1,22.6,0.4,31.3,,41.9
13/12/2012,1:00,349,1,24.3,0.4,30.2,0.001,44.2
13/12/2012,2:00,49,0.5,37.6,0.3,28.9,0.001,41.5
13/12/2012,3:00,50,0.1,99.5,0.3,28.1,0.001,33
13/12/2012,4:00,168,0.7,32.2,0.4,27.2,0.001,34.4
13/12/2012,5:00,152,0.6,44.3,0.3,26.7,0.001,36.2
13/12/2012,6:00,167,0.7,24.1,0.3,28.1,0.002,38.1
13/12/2012,7:00,140,0.6,46.4,0.3,31.4,0.002,21.5
13/12/2012,8:00,40,1.3,35.4,0.8,35.1,0.001,21.5
13/12/2012,9:00,23,1.4,27.6,0.7,37.4,0.001,33
13/12/2012,10:00,26,1.5,36.1,0.8,39.5,0.001,41.8
13/12/2012,11:00,60,1.9,39.1,1.1,40.3,0.001,25.3
13/12/2012,12:00,40,1.8,42.1,1.1,41.8,0.001,26.4
13/12/2012,13:00,76,1.7,47.7,1.1,41.8,0.001,29.4
13/12/2012,14:00,75,2,44.2,1.3,41.9,0.001,26.3
13/12/2012,15:00,66,1.6,44.2,1.1,41.6,0.001,26.5
13/12/2012,16:00,66,2.4,26.9,1.2,42.3,0.001,24.9
13/12/2012,17:00,69,1.9,32.5,1,41.6,0.001,22.7
13/12/2012,18:00,69,1.9,27,0.9,39.9,0.001,24.2
13/12/2012,19:00,51,1.3,19.4,0.6,36.6,0.001,27.2
13/12/2012,20:00,49,1,14.7,0.4,34.8,0.001,29.9
13/12/2012,21:00,68,0.7,18.8,0.2,32.9,0.001,30.3
13/12/2012,22:00,89,0.5,24.9,0.2,31.9,0.001,26.5
13/12/2012,23:00,77,0.6,27.5,0.2,31.2,0.001,20.6
14/12/2012,0:00,23,0.4,171.6,0.4,30.4,,25.1
14/12/2012,1:00,56,0.7,169.6,0.8,30.4,0.001,18.3
14/12/2012,2:00,52,1,23.3,0.5,30.2,0.001,15.9
14/12/2012,3:00,85,0.9,16.6,0.3,28.6,0.001,21.4
14/12/2012,4:00,52,0.7,21.1,0.3,27.8,0.001,19.4
14/12/2012,5:00,359,0.2,63.5,0.2,26.7,0.001,28.7
14/12/2012,6:00,339,0.3,60.7,0.2,28.3,0.001,34.2
14/12/2012,7:00,324,1.2,19.3,0.4,33.2,0.001,43.3
14/12/2012,8:00,324,1.5,29.2,0.6,35.3,0.001,30.1
14/12/2012,9:00,354,1.1,51.8,0.7,38,0.002,33.5
