Date ,Time ,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (degrees),Wind Speed Std Dev (m/s),Air Temperature (degC)
24/11/2012,7:00,66,1.8,17.2,1.5,21.5
24/11/2012,8:00,63,3.1,18.6,1.7,22.2
24/11/2012,9:00,63,3.6,13.7,1.5,22.9
24/11/2012,10:00,88,3.6,16.3,1.5,24
24/11/2012,11:00,76,3,23.7,1.6,24.9
24/11/2012,12:00,64,3.9,21.6,1.7,26.8
24/11/2012,13:00,89,4.5,18.2,1.8,26.7
24/11/2012,14:00,88,4.8,20.1,1.6,26.5
24/11/2012,15:00,93,5.1,12.9,1.3,25.8
24/11/2012,16:00,99,6.3,11,1.5,24.7
24/11/2012,17:00,94,5.6,10.4,1.4,22.8
24/11/2012,18:00,91,3.9,8.9,1.4,20.9
24/11/2012,19:00,98,2.2,7.7,1.4,19.9
24/11/2012,20:00,108,0.4,14.1,0.9,18.8
24/11/2012,21:00,127,0.7,16.1,1.1,18.5
24/11/2012,22:00,125,0.1,44.1,0.4,17.4
24/11/2012,23:00,,0,21.8,0.1,17.4
25/11/2012,0:00,159,0.4,52.6,1,17.1
25/11/2012,1:00,152,0.2,13.1,0.5,16.7
25/11/2012,2:00,,0,30.3,0,16.3
25/11/2012,3:00,,0,36.6,0,16.1
25/11/2012,4:00,,0,43.5,0.1,17
25/11/2012,5:00,129,0.1,40.8,0.2,19.2
25/11/2012,6:00,96,0.3,18.9,0.7,20.4
25/11/2012,7:00,74,1.1,18.4,1.4,23
25/11/2012,8:00,63,1.4,28.9,1.6,23.9
25/11/2012,9:00,59,1.6,39.5,1.6,25.4
25/11/2012,10:00,97,2.8,33.8,1.9,26.9
25/11/2012,11:00,87,2.4,34.4,2.1,28.1
25/11/2012,12:00,76,2,42.5,1.9,29.4
25/11/2012,13:00,75,2.9,26.6,2.2,29.9
25/11/2012,14:00,78,3.4,25.2,1.7,29.6
25/11/2012,15:00,86,3.6,17.8,1.5,28.8
25/11/2012,16:00,90,5.1,14.9,2.2,26
25/11/2012,17:00,95,5.8,10.1,1.4,24
25/11/2012,18:00,89,3.6,17.4,1.6,22.6
25/11/2012,19:00,95,2,16.5,1.4,21.7
25/11/2012,20:00,131,0.2,26.3,0.7,20.9
25/11/2012,21:00,134,0.4,27.9,0.9,19.7
25/11/2012,22:00,137,0.2,18.3,0.6,19
25/11/2012,23:00,,0,23.4,0,17.5
26/11/2012,0:00,,0,23.2,0.1,17.2
26/11/2012,1:00,,0,26.7,0,16.5
26/11/2012,2:00,,0,8.3,0,17.3
26/11/2012,3:00,120,0.1,35.3,0.2,17.8
26/11/2012,4:00,,0,17.9,0,17.7
26/11/2012,5:00,84,0.1,20,0.4,20.5
26/11/2012,6:00,64,0.3,23.8,0.8,22.7
26/11/2012,7:00,71,1.2,22.9,1.4,23.8
26/11/2012,8:00,42,1.3,37.2,1.6,25.4
26/11/2012,9:00,86,2.9,27.2,2,26
26/11/2012,10:00,79,3.3,23.6,2,27.2
26/11/2012,11:00,74,2.2,36.5,2.1,27.8
26/11/2012,12:00,99,2,37.1,2.1,28.5
26/11/2012,13:00,87,2.1,29.6,2,29.2
26/11/2012,14:00,82,2.2,28.3,1.8,29.4
26/11/2012,15:00,84,1.9,38.4,1.9,29.7
26/11/2012,16:00,86,1.6,25.7,1.8,28.6
26/11/2012,17:00,90,5.7,9.3,1.6,25.2
26/11/2012,18:00,88,4.9,9.6,1.2,22.6
26/11/2012,19:00,108,2.5,17.4,1.4,21.1
26/11/2012,20:00,117,0.4,17.3,0.9,19.9
26/11/2012,21:00,76,0.3,24.1,0.7,18.6
26/11/2012,22:00,87,0.5,17.3,0.9,18.4
26/11/2012,23:00,142,0.9,25.5,1.4,17.7
27/11/2012,0:00,170,0.4,75.9,0.9,16.8
27/11/2012,1:00,140,0.1,63.1,0.5,16
27/11/2012,2:00,,0,22.9,0.1,14.5
27/11/2012,3:00,297,0.1,122.6,0.2,14
27/11/2012,4:00,274,0.4,109.9,0.7,14
27/11/2012,5:00,285,0.7,12.7,1,15.6
27/11/2012,6:00,296,0.2,49.9,0.6,18.6
27/11/2012,7:00,106,0.2,31.5,0.5,21.8
27/11/2012,8:00,80,0.8,36.4,1.3,24.3
27/11/2012,9:00,77,1.3,49.4,1.7,26.4
27/11/2012,10:00,66,0.9,46.7,1.5,28
27/11/2012,11:00,83,2,49.1,2.1,28.8
27/11/2012,12:00,65,2,34.8,2.1,30.6
27/11/2012,13:00,85,1.9,36.5,2,31
27/11/2012,14:00,88,1.8,35.5,1.8,31.7
27/11/2012,15:00,75,2.9,32.4,1.5,30.9
27/11/2012,16:00,87,3.3,18.8,1.5,30.1
27/11/2012,17:00,90,3.7,10.6,2,27.6
27/11/2012,18:00,91,4.2,9.5,1.4,23.8
27/11/2012,19:00,90,2.5,11.3,1.7,22.2
27/11/2012,20:00,112,0.1,14.7,0.4,20.7
27/11/2012,21:00,148,0.1,22.9,0.4,19.9
27/11/2012,22:00,140,0.5,14.6,1,19.7
27/11/2012,23:00,128,0.1,37.6,0.3,19.1
28/11/2012,0:00,109,0.1,9.5,0.3,19.4
28/11/2012,1:00,115,0.1,30.3,0.3,19.5
28/11/2012,2:00,,0,11.1,0,18.7
28/11/2012,3:00,,0,13.2,0,17.1
28/11/2012,4:00,,0,10.6,0,17.6
28/11/2012,5:00,70,0.1,45,0.3,19.9
28/11/2012,6:00,76,0.5,32.2,0.8,23
28/11/2012,7:00,54,0.4,144.8,1,23.4
28/11/2012,8:00,286,0.2,77.7,0.8,25.3
28/11/2012,9:00,191,0.3,95.5,0.9,28.8
28/11/2012,10:00,120,0.4,76.8,1.2,29.1
28/11/2012,11:00,88,0.8,44.8,1.4,30.5
28/11/2012,12:00,51,0.9,38.2,1.7,32.1
28/11/2012,13:00,75,1.6,33.1,2,32.5
28/11/2012,14:00,77,4,19,1.8,32
28/11/2012,15:00,150,8.2,35.9,4.7,26.7
28/11/2012,16:00,156,7.5,21.9,3.4,20.4
28/11/2012,17:00,195,0.7,45,1,19.5
28/11/2012,18:00,148,0.3,46.1,0.6,19
28/11/2012,19:00,251,0.2,71,0.5,18.9
28/11/2012,20:00,196,1.6,11.1,1.4,18.6
28/11/2012,21:00,207,1.2,27.5,1,18.7
28/11/2012,22:00,325,1.9,18.8,1.2,18.6
28/11/2012,23:00,4,0.7,166.6,1,18.5
29/11/2012,0:00,198,0.5,65.4,0.9,18.1
29/11/2012,1:00,170,1.4,11.2,0.8,17.9
29/11/2012,2:00,242,0.1,89.6,0.7,17.5
29/11/2012,3:00,283,0.1,127.7,0.1,17.6
29/11/2012,4:00,194,0.1,97,0.1,17.7
29/11/2012,5:00,217,0.1,84.3,0.1,18.3
29/11/2012,6:00,147,0.3,17.6,0.6,19
29/11/2012,7:00,156,0.4,48.3,0.6,20.2
29/11/2012,8:00,201,0.2,84.7,0.5,22.4
29/11/2012,9:00,263,0.4,64,0.9,24.7
29/11/2012,10:00,214,0.6,62.9,1,26.2
29/11/2012,11:00,74,1.3,61,1.3,27.4
29/11/2012,12:00,51,1.6,50.7,1.3,29.5
29/11/2012,13:00,91,2.1,29.8,1.3,29.4
29/11/2012,14:00,75,1.9,40.6,1.3,29.3
29/11/2012,15:00,41,1.1,24,1.1,28.4
29/11/2012,16:00,52,0.5,41.9,0.8,28
29/11/2012,17:00,48,0.3,10.4,0.5,26.8
29/11/2012,18:00,94,0.4,25.2,0.8,24.8
29/11/2012,19:00,78,1.9,11.7,0.6,23.1
29/11/2012,20:00,95,0.6,25.6,0.8,22.2
29/11/2012,21:00,160,1.8,12.8,0.9,21.1
29/11/2012,22:00,159,2.5,8.9,0.8,20.3
29/11/2012,23:00,167,1.3,75.5,1.1,19.6
30/11/2012,0:00,,0,60.8,0.1,18.4
30/11/2012,1:00,,0,37.8,0,17.7
30/11/2012,2:00,335,0.1,23.1,0.3,16.9
30/11/2012,3:00,275,0.7,12.9,0.8,16.1
30/11/2012,4:00,,0,7.8,0,16
30/11/2012,5:00,285,1.5,12.8,0.8,18.3
30/11/2012,6:00,293,0.8,21.9,0.7,21.6
30/11/2012,7:00,339,0.3,149.7,0.6,25.2
30/11/2012,8:00,90,0.3,90.1,0.7,27.8
30/11/2012,9:00,86,1.3,46.4,1.3,29.3
30/11/2012,10:00,88,1.8,39.2,1.4,30.7
30/11/2012,11:00,93,2.3,39.7,1.6,31.4
30/11/2012,12:00,90,3.4,22.9,1.6,32.6
30/11/2012,13:00,89,3.2,24.8,1.8,33.3
30/11/2012,14:00,76,3.2,29,1.8,33.3
30/11/2012,15:00,81,3.3,21.5,1.6,33
30/11/2012,16:00,87,5,14.9,1.9,31.9
30/11/2012,17:00,85,5.5,11,1.4,28.9
30/11/2012,18:00,96,2.3,14.2,0.9,25.6
30/11/2012,19:00,135,2.4,15.6,0.7,23.7
30/11/2012,20:00,159,3.5,8.5,0.9,22.2
30/11/2012,21:00,153,3.3,8.2,0.8,21.3
30/11/2012,22:00,145,1.5,18.7,1,20.3
30/11/2012,23:00,106,0.6,30,0.8,19.2
1/12/2012,0:00,139,0.7,11.5,0.8,18.7
1/12/2012,1:00,121,0.7,12.3,0.7,17.9
1/12/2012,2:00,129,0.3,38.8,0.4,17.1
1/12/2012,3:00,,0,9,0,16.3
1/12/2012,4:00,,0,19.9,0,16.1
1/12/2012,5:00,,0,16.6,0,19.8
1/12/2012,6:00,71,1.4,14.6,1,22.6
1/12/2012,7:00,54,0.9,63.1,1.1,25.1
1/12/2012,8:00,61,2,47.2,1.8,26.8
1/12/2012,9:00,64,2.9,28.4,1.5,28.5
1/12/2012,10:00,80,2.9,32.7,1.6,30
1/12/2012,11:00,78,3,36.8,1.6,31.1
1/12/2012,12:00,83,3.2,31,1.8,32.7
1/12/2012,13:00,83,4.1,24,1.5,32.7
1/12/2012,14:00,85,3.5,24.9,1.5,33.3
1/12/2012,15:00,100,2.8,21.6,2,33
1/12/2012,16:00,92,4.2,13.1,1.1,32.3
1/12/2012,17:00,95,6.5,11.3,1.6,28.4
1/12/2012,18:00,94,5.1,9,1.3,25.3
1/12/2012,19:00,100,2.9,10.6,1.4,23.5
1/12/2012,20:00,110,1.6,10,1.1,22.6
1/12/2012,21:00,105,1.1,16.5,1.2,21.8
1/12/2012,22:00,143,0.6,16.4,0.7,20.6
1/12/2012,23:00,154,1.3,7,0.7,19.7
2/12/2012,0:00,137,1.2,19.4,0.8,19.2
2/12/2012,1:00,141,0.1,45,0.2,17.7
2/12/2012,2:00,132,0.4,43.3,0.7,16.9
2/12/2012,3:00,122,0.5,94,0.7,16.6
2/12/2012,4:00,56,0.1,55.5,0.3,16.1
2/12/2012,5:00,116,0.5,41.9,0.8,19.1
2/12/2012,6:00,80,2.5,22,1,22.3
2/12/2012,7:00,61,2.3,26.6,1.3,25.1
2/12/2012,8:00,64,2.7,29.6,1.6,27.3
2/12/2012,9:00,74,4,23.2,1.4,28.6
2/12/2012,10:00,74,3.3,33.8,1.8,30
2/12/2012,11:00,71,3.3,23.2,1.6,31.5
2/12/2012,12:00,78,3,35.9,1.7,32.7
2/12/2012,13:00,83,2.2,44.9,1.5,33.9
2/12/2012,14:00,89,3.4,27.1,1.5,33.6
2/12/2012,15:00,65,3.3,22.4,1.4,34
2/12/2012,16:00,92,4.9,10.4,1.2,32.2
2/12/2012,17:00,114,6.6,16.1,1.9,29.3
2/12/2012,18:00,147,5.1,18.9,1.1,25.8
2/12/2012,19:00,148,2.4,15.5,1.7,24.1
2/12/2012,20:00,152,3.5,13.3,1.2,23.1
2/12/2012,21:00,155,5.4,8.1,1.1,21.8
2/12/2012,22:00,159,2.4,16.9,1,21.2
2/12/2012,23:00,144,2.3,12.8,0.7,20.7
3/12/2012,0:00,154,1.5,20.3,0.8,20.2
3/12/2012,1:00,277,1.5,24.7,1.3,19.7
3/12/2012,2:00,348,0.8,161.9,0.8,19.3
3/12/2012,3:00,47,0.3,10.4,0.5,19.1
3/12/2012,4:00,103,0.5,70,0.8,18.5
3/12/2012,5:00,110,2.1,12.9,1,20.6
3/12/2012,6:00,73,2.9,25.5,1.1,23.4
3/12/2012,7:00,65,2.5,25.7,1.1,25.7
3/12/2012,8:00,53,1.3,44.7,1.1,28.2
3/12/2012,9:00,172,1.5,43.2,1.3,26
3/12/2012,10:00,145,2,33.6,1.2,27.7
3/12/2012,11:00,30,1.6,63.5,1.5,31.1
3/12/2012,12:00,56,1,96.5,1.6,33.1
3/12/2012,13:00,94,2.6,41.4,1.6,33.2
3/12/2012,14:00,95,3.8,20.3,1.4,32.2
3/12/2012,15:00,79,3.9,17.4,1.4,32.7
3/12/2012,16:00,75,3.8,12.1,1.1,31
3/12/2012,17:00,94,5.3,12.3,1.9,28.5
3/12/2012,18:00,106,3.7,15.9,1,26.6
3/12/2012,19:00,152,5.9,8.6,1.7,25.1
3/12/2012,20:00,145,6.5,9.8,1.5,23.5
3/12/2012,21:00,152,5.1,15.4,1.6,22.5
3/12/2012,22:00,160,3.7,11.2,0.9,21.5
3/12/2012,23:00,159,3.7,11.1,0.9,21.4
4/12/2012,0:00,176,3.4,12,1.1,21.3
4/12/2012,1:00,195,2.5,20.1,0.8,21.2
4/12/2012,2:00,,0,69.7,0,20.6
4/12/2012,3:00,,0,37.1,0,19.4
4/12/2012,4:00,2,0.2,155.9,0.4,19
4/12/2012,5:00,,0,49.6,0.1,21.6
4/12/2012,6:00,64,0.2,63.3,0.5,24.7
4/12/2012,7:00,308,2.8,22.8,1.4,27.1
4/12/2012,8:00,308,7.6,15.5,1.8,30
4/12/2012,9:00,301,8.6,13.6,1.8,31.8
4/12/2012,10:00,299,9.5,13.9,2.3,33.4
4/12/2012,11:00,288,10.2,14.6,2.5,34.9
4/12/2012,12:00,283,11.9,12,2.5,35.5
4/12/2012,13:00,278,12.4,11,2.5,35.4
4/12/2012,14:00,276,13.5,11.2,2.6,35.1
4/12/2012,15:00,271,14.2,9.7,2.5,33.8
4/12/2012,16:00,265,12.6,10.3,2.2,32.3
4/12/2012,17:00,272,10.7,7.6,1.6,30.3
4/12/2012,18:00,268,8.6,6.8,1.8,27.3
4/12/2012,19:00,255,7.8,7.5,1.4,26
4/12/2012,20:00,279,4.4,26.5,1.6,24
4/12/2012,21:00,305,4.1,6.2,0.5,21.9
4/12/2012,22:00,308,4.1,4.9,0.4,20.8
4/12/2012,23:00,329,3,11.5,0.6,19.4
5/12/2012,0:00,318,3.2,18.5,0.8,18.9
5/12/2012,1:00,318,4.3,12,0.8,20.1
5/12/2012,2:00,332,3.7,9.4,0.7,18.7
5/12/2012,3:00,325,2.9,10.7,1.1,17.2
5/12/2012,4:00,304,3.4,9.5,0.5,16.1
5/12/2012,5:00,,,,,
5/12/2012,6:00,,,,,
5/12/2012,7:00,,,,,
5/12/2012,8:00,,,,,
5/12/2012,9:00,,,,,
5/12/2012,10:00,,,,,
5/12/2012,11:00,262,9.6,19.2,2.5,30.2
5/12/2012,12:00,254,10.2,14.1,2.6,31
5/12/2012,13:00,256,11.4,12.9,2.4,31.5
5/12/2012,14:00,258,12.2,13.2,2.5,31.4
5/12/2012,15:00,251,10.7,14.6,2.2,31
5/12/2012,16:00,255,11.3,9.2,2.1,30.1
5/12/2012,17:00,255,10,8.2,1.5,28.8
5/12/2012,18:00,256,7.4,4.9,1.4,25.9
5/12/2012,19:00,242,5,9.1,0.7,22.3
5/12/2012,20:00,245,4.9,5.2,0.9,20.5
5/12/2012,21:00,258,4.1,9.5,0.6,18.4
5/12/2012,22:00,253,4.2,6.3,0.7,16.2
5/12/2012,23:00,255,6.8,4.6,1.2,18.3
6/12/2012,0:00,248,6.7,13.7,2.1,18.7
6/12/2012,1:00,225,3.7,11.6,0.9,16.1
6/12/2012,2:00,254,5.5,9.3,1.1,16.5
6/12/2012,3:00,253,4,33.3,1.1,14.9
6/12/2012,4:00,255,2.3,51.5,1.6,13.3
6/12/2012,5:00,254,3,41.8,1.5,14.4
6/12/2012,6:00,255,4.9,6.5,0.7,18
6/12/2012,7:00,257,3.7,25.9,1.6,22.2
6/12/2012,8:00,138,1.9,51.7,1.6,25.7
6/12/2012,9:00,14,0.4,110.5,1.2,27.6
6/12/2012,10:00,355,2.9,38.9,1.6,29.1
6/12/2012,11:00,352,2.5,39.3,1.3,29.7
6/12/2012,12:00,319,0.2,134.1,1.3,30.4
6/12/2012,13:00,81,2.8,40.9,1.7,31
6/12/2012,14:00,71,3,32.4,1.4,31.6
6/12/2012,15:00,51,3.1,46.8,1.8,31.7
6/12/2012,16:00,54,5.5,18.1,1.8,30.2
6/12/2012,17:00,74,6.8,10.5,1.7,26.9
6/12/2012,18:00,89,6,11.5,1.3,24.3
6/12/2012,19:00,100,5.1,9.1,1.2,22.3
6/12/2012,20:00,109,4.3,8.2,0.9,21.4
6/12/2012,21:00,108,3.9,8,0.9,20.9
6/12/2012,22:00,113,3.2,9.4,0.8,21.1
6/12/2012,23:00,117,3,7.7,0.6,20.6
7/12/2012,0:00,117,2.6,8.6,0.7,20.1
7/12/2012,1:00,115,2.3,8.5,0.5,20.1
7/12/2012,2:00,128,2.3,7.9,0.5,19.3
7/12/2012,3:00,123,0.9,35.7,0.9,18.4
7/12/2012,4:00,119,1.3,17.9,0.6,18.5
7/12/2012,5:00,129,1,19,0.9,19.4
7/12/2012,6:00,97,1.7,32.4,0.9,21.6
7/12/2012,7:00,68,2.9,19.4,0.8,23
7/12/2012,8:00,30,2.6,26.2,1.2,25.2
7/12/2012,9:00,27,2.7,32.9,1.5,27.4
7/12/2012,10:00,46,2.5,41.1,1.5,29.4
7/12/2012,11:00,71,2.8,38.5,1.4,29.5
7/12/2012,12:00,65,5.5,24.4,2.3,29.4
7/12/2012,13:00,68,5.8,17.4,1.7,29.3
7/12/2012,14:00,62,5.1,21.8,1.5,30
7/12/2012,15:00,74,5.9,17,1.6,28.7
7/12/2012,16:00,80,7,15.4,1.7,26.8
7/12/2012,17:00,91,7.2,11,1.6,24.9
7/12/2012,18:00,92,6.4,9.4,1.3,23.7
7/12/2012,19:00,97,6.1,8.2,1.2,22.4
7/12/2012,20:00,93,4.9,8.4,0.9,21.7
7/12/2012,21:00,91,3.5,9,0.8,20.9
7/12/2012,22:00,97,2.6,6,0.7,19.7
7/12/2012,23:00,90,0.8,130.7,0.8,18.5
8/12/2012,0:00,90,0.3,158.6,0.5,17.8
8/12/2012,1:00,140,0.9,6.7,0.6,17.1
8/12/2012,2:00,120,0.1,68.1,0.2,16.6
8/12/2012,3:00,336,0.4,43.2,0.6,16.9
8/12/2012,4:00,86,0.5,28.5,0.5,17.8
8/12/2012,5:00,64,0.8,19.4,0.4,19
8/12/2012,6:00,30,0.8,22.2,0.6,20.7
8/12/2012,7:00,34,2.2,24.7,1.2,22.7
8/12/2012,8:00,21,4.2,18.2,1.4,23.9
8/12/2012,9:00,21,3.7,20.7,1.3,26.5
8/12/2012,10:00,21,3.4,25.7,1.2,27.1
8/12/2012,11:00,45,3,41.5,1.5,28.4
8/12/2012,12:00,38,2.7,41.9,1.3,29.1
8/12/2012,13:00,43,3.3,29.7,1.5,29.7
8/12/2012,14:00,67,4.2,20.1,1.5,29.3
8/12/2012,15:00,69,3,30.5,1.1,27.9
8/12/2012,16:00,67,3.6,13.5,1.1,27.4
8/12/2012,17:00,61,5.9,13.1,1.5,25.9
8/12/2012,18:00,63,5.7,9.9,1.2,23.9
8/12/2012,19:00,71,4,9.1,1.1,22.3
8/12/2012,20:00,90,2.6,14.6,0.7,21.1
8/12/2012,21:00,102,2.5,10,0.7,21
8/12/2012,22:00,76,1.1,23.4,0.8,20.4
8/12/2012,23:00,8,0.5,164.8,0.7,19.5
9/12/2012,0:00,87,1.2,12.8,0.4,19
9/12/2012,1:00,82,0.9,9.7,0.5,19.2
9/12/2012,2:00,54,0.6,34.3,0.5,19.1
9/12/2012,3:00,83,0.8,15.2,0.5,18.6
9/12/2012,4:00,64,0.5,15.2,0.5,17.8
9/12/2012,5:00,53,0.7,36.5,0.4,18.5
9/12/2012,6:00,12,0.7,163.8,0.7,20.9
9/12/2012,7:00,25,2.1,25.4,0.7,22.4
9/12/2012,8:00,33,2.8,18.9,0.9,23.3
9/12/2012,9:00,33,2.2,34.1,1.1,24.6
9/12/2012,10:00,40,2.2,26,1.1,26.1
9/12/2012,11:00,51,2.2,44.8,1.3,27.4
9/12/2012,12:00,76,2.9,30,1.5,27.5
9/12/2012,13:00,62,2.4,39.4,1.6,28
9/12/2012,14:00,31,1.9,45.9,1.1,27.9
9/12/2012,15:00,4,1.9,168.8,0.9,28.6
9/12/2012,16:00,35,1.7,34.7,1,29.2
9/12/2012,17:00,52,3,22.6,0.8,27.7
9/12/2012,18:00,64,4.7,12.3,1.4,25.2
9/12/2012,19:00,66,4.4,11.8,1.2,23.1
9/12/2012,20:00,126,3.3,12.2,0.7,21.8
9/12/2012,21:00,134,3.4,11,0.7,21.6
9/12/2012,22:00,113,1.8,31,1,20.9
9/12/2012,23:00,128,2.1,27.6,0.7,20
10/12/2012,0:00,170,1.4,56.3,1.1,19.1
10/12/2012,1:00,184,0.2,89.4,0.5,18.1
10/12/2012,2:00,135,0.8,40.1,0.7,18
10/12/2012,3:00,246,0.3,88.4,0.7,17.7
10/12/2012,4:00,110,0.9,40.9,0.4,17.5
10/12/2012,5:00,172,1.1,22,0.6,18.3
10/12/2012,6:00,152,1.5,34.8,0.8,19.7
10/12/2012,7:00,117,1.6,71.7,1.4,21.8
10/12/2012,8:00,56,0.9,38.7,0.9,23.2
10/12/2012,9:00,28,0.9,64.2,1.1,25.4
10/12/2012,10:00,91,1.7,41.6,1.1,25.6
10/12/2012,11:00,116,1.6,45.9,1.1,26.8
10/12/2012,12:00,67,2.1,39.9,1.4,27.7
10/12/2012,13:00,80,5.8,22.7,2,27.4
10/12/2012,14:00,82,7.4,11.9,1.6,26.5
10/12/2012,15:00,100,8.8,14.3,2,24.3
10/12/2012,16:00,123,5.8,21,4.2,17.4
10/12/2012,17:00,97,1.6,21.5,0.8,17.5
10/12/2012,18:00,112,2.8,10.6,0.7,18.2
10/12/2012,19:00,91,1.9,19.6,1.4,18
10/12/2012,20:00,140,1.6,19.6,0.9,17.4
10/12/2012,21:00,130,1.3,11.1,0.7,17.2
10/12/2012,22:00,126,1.7,18.4,0.6,17.1
10/12/2012,23:00,132,2.6,8.2,0.5,16.8
11/12/2012,0:00,138,2.5,9.2,0.5,16.6
11/12/2012,1:00,133,2.8,9.4,1,16.8
11/12/2012,2:00,137,4.8,10.6,1.4,16.6
11/12/2012,3:00,140,3.8,10.2,1.5,16.3
11/12/2012,4:00,166,1.8,9.7,0.7,15.5
11/12/2012,5:00,128,0.8,37.7,0.8,16.6
11/12/2012,6:00,130,4.8,10.3,1.4,18.5
11/12/2012,7:00,120,6.2,11.4,1.3,20
11/12/2012,8:00,117,6.8,12.3,1.3,21.8
11/12/2012,9:00,115,6.4,14.4,1.5,22.5
11/12/2012,10:00,116,6.3,15.6,1.4,24.1
11/12/2012,11:00,119,6.9,18.6,1.9,24.3
11/12/2012,12:00,88,5.8,23.9,1.8,25.1
11/12/2012,13:00,101,7.1,21.8,3,22.9
11/12/2012,14:00,117,8,14.4,1.8,22
11/12/2012,15:00,119,6.1,12.6,2.5,19.7
11/12/2012,16:00,95,2,51.8,1.5,19.6
11/12/2012,17:00,165,3.4,10.8,1.3,17.9
11/12/2012,18:00,188,0.8,37.5,0.8,17.9
11/12/2012,19:00,215,0.4,80.5,0.5,16.8
11/12/2012,20:00,245,0.1,116.3,0.3,15.9
11/12/2012,21:00,197,0.5,48.7,0.7,15
11/12/2012,22:00,111,0.7,61.3,0.7,14.4
11/12/2012,23:00,357,0.1,157.4,0.2,13.6
12/12/2012,0:00,121,0.4,67.5,0.6,13.2
12/12/2012,1:00,93,0.3,39.7,0.5,13.3
12/12/2012,2:00,220,0.5,63.1,0.6,11.8
12/12/2012,3:00,212,1.1,31.8,0.5,11.2
12/12/2012,4:00,188,0.1,94.5,0.7,11.3
12/12/2012,5:00,247,0.4,79.2,0.7,13.1
12/12/2012,6:00,132,1.5,63.2,1.7,17.9
12/12/2012,7:00,118,5.5,13.5,1.4,19.4
12/12/2012,8:00,127,5.8,18.1,1.6,21.4
12/12/2012,9:00,123,7.4,15.6,1.6,23.1
12/12/2012,10:00,114,7.2,15.2,1.7,23.4
12/12/2012,11:00,74,6.2,18.9,1.8,22.5
12/12/2012,12:00,66,4.5,24.2,1.5,25
12/12/2012,13:00,102,5.5,17.8,1.8,25.7
12/12/2012,14:00,100,5,19.7,1.5,25.6
12/12/2012,15:00,90,5.7,18.8,1.6,25.7
12/12/2012,16:00,93,6.7,17.5,1.6,24.8
12/12/2012,17:00,79,5.7,11.6,1.5,23.5
12/12/2012,18:00,82,4.9,10,1.2,21.6
12/12/2012,19:00,88,2.6,9.3,0.8,19.5
12/12/2012,20:00,83,2.5,11.5,0.6,18.5
12/12/2012,21:00,101,2.9,9,0.7,18.4
12/12/2012,22:00,106,2.3,18.3,0.8,18
12/12/2012,23:00,127,0.7,47.9,0.8,16.5
13/12/2012,0:00,159,1.2,54.7,1,15.3
13/12/2012,1:00,157,0.4,51.7,0.7,14.6
13/12/2012,2:00,208,1,11.5,0.5,13
13/12/2012,3:00,211,1.3,16.9,0.5,13.4
13/12/2012,4:00,228,0.7,27.6,0.6,12.5
13/12/2012,5:00,258,0.7,41.2,0.9,13.5
13/12/2012,6:00,144,1.7,78.4,2,16.8
13/12/2012,7:00,131,5.1,14.9,1.2,20.2
13/12/2012,8:00,127,5.7,17.7,1.5,22.2
13/12/2012,9:00,123,7,16.7,1.8,23.5
13/12/2012,10:00,117,7,17.8,1.8,24.5
13/12/2012,11:00,116,5.3,28.2,1.9,25.5
13/12/2012,12:00,121,5.7,21.9,2.1,26.9
13/12/2012,13:00,134,9.3,14.2,1.9,25.6
13/12/2012,14:00,128,7.4,18,1.6,24.8
13/12/2012,15:00,106,5.7,20.5,1.7,24.8
13/12/2012,16:00,102,5.4,20,1.6,25.8
13/12/2012,17:00,98,5.2,22.8,1.3,25.1
13/12/2012,18:00,70,5.6,11.1,1.4,22.4
13/12/2012,19:00,72,3.1,10.5,1.3,20
13/12/2012,20:00,39,1.3,17.3,0.7,18.1
13/12/2012,21:00,33,1.5,19.1,0.4,17.4
13/12/2012,22:00,16,1.3,164.8,0.6,15.9
13/12/2012,23:00,27,0.1,147.1,0.3,14.6
14/12/2012,0:00,251,1.1,50.3,0.8,13.5
14/12/2012,1:00,217,0.1,97.4,0.4,13.2
14/12/2012,2:00,239,0.9,21.5,0.8,11.7
14/12/2012,3:00,257,1.6,23.3,0.8,11.2
14/12/2012,4:00,260,3,11,0.6,11.3
14/12/2012,5:00,255,2.8,7.7,0.5,12.4
14/12/2012,6:00,255,3.5,12.4,0.6,15.8
14/12/2012,7:00,150,1.3,85.7,1.8,20.2
14/12/2012,8:00,114,3.6,28.1,1.4,22.2
14/12/2012,9:00,130,4.6,22.7,1.5,23.8
14/12/2012,10:00,131,3.1,32.1,1.8,25.6
14/12/2012,11:00,104,3.4,39.8,1.8,27.4
14/12/2012,12:00,101,3.7,42.9,2.2,28.6
14/12/2012,13:00,89,4.2,25.5,1.6,29.3
14/12/2012,14:00,81,4.2,31.9,1.7,29.8
14/12/2012,15:00,85,4.6,25.3,1.5,29.6
14/12/2012,16:00,57,5.3,18.7,1.5,28.8
14/12/2012,17:00,50,6.9,13.7,1.5,26.4
14/12/2012,18:00,51,4.9,12.5,1.5,23.2
14/12/2012,19:00,61,3.3,10.9,1,21.1
14/12/2012,20:00,84,4.1,9.9,0.9,19.9
14/12/2012,21:00,84,1.9,22.2,1,18.2
14/12/2012,22:00,100,0.9,24.4,1,16.2
14/12/2012,23:00,172,0.5,60.2,0.5,14.8
