Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (percent),Rainfall (mm)
20/11/2011,08:00,349,1.7,33.4,0.8,23.6,59.4,0.0
20/11/2011,09:00,5,2.0,28.4,0.9,24.8,51.4,0.0
20/11/2011,10:00,357,1.8,37.8,1.0,26.3,45.4,0.0
20/11/2011,11:00,17,1.5,181.2,1.1,27.8,41.5,0.0
20/11/2011,12:00,40,1.5,46.1,1.0,28.6,39.2,0.0
20/11/2011,13:00,31,1.5,47.6,0.9,29.7,37.3,0.0
20/11/2011,14:00,53,1.6,38.7,1.0,29.9,35.7,0.0
20/11/2011,15:00,37,1.8,31.0,0.8,30.2,37.1,0.0
20/11/2011,16:00,29,2.1,27.9,0.9,29.2,38.6,0.0
20/11/2011,17:00,33,1.9,25.2,0.8,27.2,43.3,0.0
20/11/2011,18:00,57,2.0,21.0,0.9,25.0,48.6,0.0
20/11/2011,19:00,55,1.7,22.1,0.8,23.8,50.9,0.0
20/11/2011,20:00,58,1.3,21.5,0.6,23.0,61.4,0.0
20/11/2011,21:00,7,0.8,27.3,0.3,21.6,67.2,0.0
20/11/2011,22:00,116,0.2,101.2,0.2,21.0,72.4,0.0
20/11/2011,23:00,249,0.2,68.5,0.2,20.5,77.1,0.0
21/11/2011,00:00,174,0.1,108.0,0.2,20.6,77.1,0.0
21/11/2011,01:00,48,0.1,84.1,0.2,20.7,79.3,0.0
21/11/2011,02:00,285,0.2,76.3,0.2,19.9,83.0,0.0
21/11/2011,03:00,178,0.1,98.0,0.2,19.4,85.0,0.0
21/11/2011,04:00,240,0.3,67.2,0.3,18.7,87.2,0.0
21/11/2011,05:00,224,0.6,46.6,0.5,18.7,87.6,0.0
21/11/2011,06:00,74,0.6,64.1,0.5,21.2,78.3,0.0
21/11/2011,07:00,25,0.5,160.4,0.5,23.1,67.3,0.0
21/11/2011,08:00,347,0.4,130.4,0.6,25.2,52.2,0.0
21/11/2011,09:00,110,0.7,70.8,0.6,26.9,47.7,0.0
21/11/2011,10:00,16,0.7,159.3,0.7,28.4,40.8,0.0
21/11/2011,11:00,39,0.9,157.2,0.9,28.9,39.8,0.0
21/11/2011,12:00,82,1.3,55.0,0.9,29.5,36.7,0.0
21/11/2011,13:00,59,1.5,48.4,1.0,30.3,35.8,0.0
21/11/2011,14:00,70,2.1,37.3,1.2,30.4,36.9,0.0
21/11/2011,15:00,59,2.2,32.5,1.1,30.2,34.8,0.0
21/11/2011,16:00,56,2.4,26.5,1.1,29.0,35.6,0.0
21/11/2011,17:00,51,2.1,23.0,1.0,27.7,41.6,0.0
21/11/2011,18:00,49,1.7,20.3,0.7,25.1,50.9,0.0
21/11/2011,19:00,55,1.4,20.2,0.6,23.3,60.5,0.0
21/11/2011,20:00,63,1.1,17.9,0.4,22.3,66.7,0.0
21/11/2011,21:00,219,0.2,111.9,0.4,21.2,70.5,0.0
21/11/2011,22:00,231,0.3,45.6,0.3,20.3,74.5,0.0
21/11/2011,23:00,232,0.3,40.5,0.2,19.7,77.9,0.0
22/11/2011,00:00,221,0.5,32.8,0.3,19.6,79.5,0.0
22/11/2011,01:00,219,0.5,30.0,0.3,19.2,81.7,0.0
22/11/2011,02:00,215,0.5,41.7,0.4,18.6,83.2,0.0
22/11/2011,03:00,210,0.6,23.6,0.3,18.2,85.3,0.0
22/11/2011,04:00,218,0.5,24.8,0.3,17.3,87.1,0.0
22/11/2011,05:00,217,0.7,26.5,0.3,17.5,86.9,0.0
22/11/2011,06:00,134,0.3,67.2,0.2,19.7,78.6,0.0
22/11/2011,07:00,67,0.9,43.5,0.6,22.1,66.4,0.0
22/11/2011,08:00,29,1.5,36.3,0.9,23.9,58.7,0.0
22/11/2011,09:00,37,1.8,34.5,0.9,25.5,51.4,0.0
22/11/2011,10:00,20,2.4,31.5,1.1,26.6,44.6,0.0
22/11/2011,11:00,37,2.7,25.6,1.1,27.4,40.0,0.0
22/11/2011,12:00,35,2.5,30.1,1.3,27.2,42.3,0.0
22/11/2011,13:00,52,2.7,27.0,1.3,27.5,39.9,0.0
22/11/2011,14:00,48,2.3,29.3,1.2,28.0,39.4,0.0
22/11/2011,15:00,47,2.2,30.2,1.0,27.9,39.2,0.0
22/11/2011,16:00,47,2.1,26.7,1.0,27.4,45.3,0.0
22/11/2011,17:00,55,2.4,20.7,0.9,25.6,54.5,0.0
22/11/2011,18:00,63,2.4,17.7,0.9,24.1,64.3,0.0
22/11/2011,19:00,68,1.9,17.0,0.7,23.5,67.7,0.0
22/11/2011,20:00,65,1.7,18.1,0.7,23.4,69.7,0.0
22/11/2011,21:00,65,1.6,16.4,0.6,23.3,71.4,0.0
22/11/2011,22:00,75,1.6,16.0,0.6,22.8,73.4,0.0
22/11/2011,23:00,57,0.8,24.2,0.4,22.5,74.6,0.0
23/11/2011,00:00,15,0.2,126.0,0.3,21.8,77.1,0.0
23/11/2011,01:00,119,0.2,83.9,0.3,21.4,80.0,0.0
23/11/2011,02:00,109,0.3,60.0,0.3,21.3,77.6,0.0
23/11/2011,03:00,69,0.3,64.8,0.2,20.9,78.5,0.0
23/11/2011,04:00,228,0.2,69.6,0.2,20.4,80.0,0.0
23/11/2011,05:00,215,0.2,96.2,0.3,20.8,78.8,0.0
23/11/2011,06:00,70,0.6,42.2,0.3,22.0,74.5,0.0
23/11/2011,07:00,358,0.7,45.7,0.5,23.3,68.4,0.0
23/11/2011,08:00,339,0.4,63.6,0.4,25.1,62.0,0.0
23/11/2011,09:00,347,1.1,41.0,0.7,26.3,56.4,0.0
23/11/2011,10:00,343,2.1,22.1,0.9,27.4,51.2,0.0
23/11/2011,11:00,327,1.5,32.8,0.8,28.1,48.6,0.0
23/11/2011,12:00,336,1.4,48.4,0.9,29.1,45.8,0.0
23/11/2011,13:00,36,0.9,55.7,0.6,29.8,44.0,0.0
23/11/2011,14:00,82,1.1,40.2,0.7,29.4,45.3,0.0
23/11/2011,15:00,51,1.5,34.3,0.7,28.0,56.3,0.0
23/11/2011,16:00,40,1.9,26.9,0.9,27.2,58.9,0.0
23/11/2011,17:00,6,1.1,163.1,0.8,24.8,73.4,0.6
23/11/2011,18:00,103,0.7,46.1,0.5,24.1,77.3,0.0
23/11/2011,19:00,185,0.8,27.7,0.3,22.6,83.6,0.0
23/11/2011,20:00,208,1.0,18.8,0.4,22.3,85.0,0.0
23/11/2011,21:00,204,0.6,20.5,0.3,22.2,85.4,0.4
23/11/2011,22:00,202,0.5,45.1,0.4,22.1,88.2,5.0
23/11/2011,23:00,212,1.2,21.5,0.9,21.6,87.0,2.9
24/11/2011,00:00,225,2.4,22.9,1.1,19.3,86.6,12.6
24/11/2011,01:00,217,2.3,24.6,1.2,18.7,88.7,17.1
24/11/2011,02:00,216,2.2,15.6,0.9,18.6,89.2,15.4
24/11/2011,03:00,211,1.6,22.6,0.8,18.4,89.0,7.0
24/11/2011,04:00,215,1.4,21.5,0.6,18.3,89.6,5.4
24/11/2011,05:00,215,1.9,19.7,0.8,18.4,89.7,7.6
24/11/2011,06:00,215,1.6,17.5,0.7,18.7,89.9,7.2
24/11/2011,07:00,210,1.7,18.8,0.7,18.8,88.7,2.9
24/11/2011,08:00,209,1.6,21.1,0.8,19.2,87.7,2.3
24/11/2011,09:00,213,2.0,17.1,0.8,19.5,87.2,2.0
24/11/2011,10:00,214,1.8,18.4,0.8,19.9,86.0,0.4
24/11/2011,11:00,212,1.9,18.7,0.9,20.9,82.7,0.1
24/11/2011,12:00,216,2.0,17.2,1.0,21.6,78.1,0.0
24/11/2011,13:00,214,1.6,18.4,0.8,22.1,74.4,0.0
24/11/2011,14:00,212,1.3,20.7,0.7,21.9,78.6,0.0
24/11/2011,15:00,212,1.7,26.3,1.0,22.8,72.8,0.0
24/11/2011,16:00,211,1.5,24.1,0.9,22.6,72.2,0.0
24/11/2011,17:00,209,0.9,19.3,0.5,22.4,73.5,0.0
24/11/2011,18:00,212,1.3,14.7,0.6,22.2,73.7,0.0
24/11/2011,19:00,211,1.3,13.9,0.5,22.1,74.5,0.0
24/11/2011,20:00,215,1.8,13.7,0.8,21.9,75.3,0.0
24/11/2011,21:00,215,1.5,12.3,0.6,21.7,76.2,0.0
24/11/2011,22:00,213,1.3,14.9,0.5,21.6,77.0,0.0
24/11/2011,23:00,216,1.0,23.4,0.5,21.6,76.6,0.0
25/11/2011,00:00,208,0.8,26.9,0.4,21.5,74.7,0.0
25/11/2011,01:00,153,0.4,58.4,0.4,21.3,75.2,0.0
25/11/2011,02:00,179,0.6,46.4,0.5,21.0,78.4,0.0
25/11/2011,03:00,173,0.3,64.6,0.3,21.0,78.2,0.0
25/11/2011,04:00,143,0.4,40.1,0.3,21.1,79.1,0.0
25/11/2011,05:00,115,0.3,66.3,0.3,20.8,80.6,0.0
25/11/2011,06:00,225,0.4,44.9,0.3,20.8,83.7,0.0
25/11/2011,07:00,221,0.8,32.9,0.5,20.5,85.7,0.0
25/11/2011,08:00,211,0.6,34.1,0.4,21.2,85.7,0.0
25/11/2011,09:00,225,0.4,57.1,0.3,22.5,81.0,0.0
25/11/2011,10:00,347,0.4,90.3,0.6,24.3,72.6,0.0
25/11/2011,11:00,60,1.1,45.5,0.6,25.1,68.2,0.0
25/11/2011,12:00,15,1.1,48.4,0.7,26.6,62.0,0.0
25/11/2011,13:00,103,1.6,30.4,0.7,26.4,65.0,0.0
25/11/2011,14:00,81,1.5,34.3,0.8,27.1,59.2,0.0
25/11/2011,15:00,80,2.2,23.1,0.9,27.7,47.5,0.0
25/11/2011,16:00,76,2.4,16.4,0.8,27.1,48.8,0.0
25/11/2011,17:00,73,2.1,14.9,0.8,26.1,53.5,0.0
25/11/2011,18:00,70,1.8,16.0,0.7,24.7,66.0,0.0
25/11/2011,19:00,70,1.7,19.9,0.6,23.8,71.9,0.0
25/11/2011,20:00,61,1.1,20.1,0.5,23.2,75.7,0.0
25/11/2011,21:00,59,0.8,21.9,0.4,22.9,78.4,0.0
25/11/2011,22:00,28,0.6,27.2,0.2,22.5,80.4,0.0
25/11/2011,23:00,34,0.7,29.2,0.4,22.2,80.9,0.0
26/11/2011,00:00,48,0.8,24.8,0.4,21.9,82.1,0.0
26/11/2011,01:00,47,0.8,28.9,0.3,21.9,82.9,0.0
26/11/2011,02:00,27,0.8,26.9,0.3,21.6,82.4,0.0
26/11/2011,03:00,36,0.6,33.7,0.3,21.5,82.6,0.0
26/11/2011,04:00,50,0.6,25.5,0.4,21.3,81.7,0.0
26/11/2011,05:00,2,0.7,21.6,0.3,21.2,82.0,0.0
26/11/2011,06:00,57,0.7,34.3,0.4,21.5,79.6,0.0
26/11/2011,07:00,37,1.2,35.9,0.7,22.9,76.2,0.0
26/11/2011,08:00,13,1.6,175.8,0.7,24.3,67.9,0.0
26/11/2011,09:00,356,2.2,24.5,0.9,25.3,56.8,0.0
26/11/2011,10:00,352,2.2,26.2,1.0,26.4,52.1,0.0
26/11/2011,11:00,1,1.9,33.0,1.0,27.4,47.6,0.0
26/11/2011,12:00,335,1.4,30.3,0.6,27.0,48.5,0.0
26/11/2011,13:00,312,1.2,39.6,0.7,27.7,47.9,0.0
26/11/2011,14:00,10,1.0,179.2,1.0,28.0,47.5,0.0
26/11/2011,15:00,37,1.5,26.3,0.7,26.5,59.3,0.0
26/11/2011,16:00,46,0.8,155.5,0.6,25.8,64.7,0.2
26/11/2011,17:00,355,1.9,15.8,0.8,24.0,72.1,0.0
26/11/2011,18:00,358,2.0,13.0,0.6,22.8,76.8,0.0
26/11/2011,19:00,5,0.9,170.6,0.6,22.4,77.7,0.0
26/11/2011,20:00,40,0.7,26.1,0.3,22.2,80.0,0.0
26/11/2011,21:00,36,0.5,34.5,0.3,22.4,81.6,0.0
26/11/2011,22:00,63,0.7,35.4,0.3,22.4,83.4,0.0
26/11/2011,23:00,136,0.1,82.5,0.2,22.3,84.4,0.0
27/11/2011,00:00,78,0.5,38.2,0.2,22.2,84.2,0.0
27/11/2011,01:00,54,0.4,45.7,0.2,22.2,84.8,0.0
27/11/2011,02:00,164,0.3,54.4,0.3,21.6,85.7,0.0
27/11/2011,03:00,224,0.5,50.3,0.4,21.1,87.9,0.0
27/11/2011,04:00,220,0.4,52.9,0.4,20.6,88.3,0.0
27/11/2011,05:00,211,0.5,20.9,0.2,20.7,87.7,0.0
27/11/2011,06:00,229,0.7,27.8,0.4,22.4,81.5,0.0
27/11/2011,07:00,37,0.3,86.7,0.4,23.8,73.8,0.0
27/11/2011,08:00,28,0.6,151.6,0.6,25.4,65.3,0.0
27/11/2011,09:00,18,1.1,149.3,0.8,26.9,57.2,0.0
27/11/2011,10:00,43,0.3,121.2,0.7,29.1,48.4,0.0
27/11/2011,11:00,295,2.4,37.4,1.2,30.3,33.3,0.0
27/11/2011,12:00,287,2.2,30.4,1.3,31.1,31.4,0.0
27/11/2011,13:00,298,2.1,32.7,1.3,32.0,28.7,0.0
27/11/2011,14:00,311,1.9,32.5,0.9,32.4,26.8,0.0
27/11/2011,15:00,315,1.8,38.0,1.1,32.9,25.1,0.0
27/11/2011,16:00,312,1.4,25.9,0.7,32.5,25.7,0.0
27/11/2011,17:00,341,1.1,32.6,0.5,31.8,28.3,0.0
27/11/2011,18:00,58,1.8,30.0,0.8,27.7,54.8,0.0
27/11/2011,19:00,70,1.6,17.8,0.6,25.9,63.0,0.0
27/11/2011,20:00,94,0.8,29.3,0.3,24.4,67.5,0.0
27/11/2011,21:00,349,0.1,118.4,0.3,23.5,70.7,0.0
27/11/2011,22:00,219,0.5,47.5,0.4,23.0,70.6,0.0
27/11/2011,23:00,220,0.6,35.3,0.4,21.6,77.2,0.0
28/11/2011,00:00,219,0.9,16.2,0.4,20.9,81.0,0.0
28/11/2011,01:00,222,0.8,26.1,0.3,20.0,82.5,0.0
28/11/2011,02:00,220,1.0,14.8,0.4,19.7,82.2,0.0
28/11/2011,03:00,225,1.2,11.7,0.4,19.0,82.8,0.0
28/11/2011,04:00,222,0.8,14.9,0.4,18.4,85.5,0.0
28/11/2011,05:00,209,1.2,18.0,0.5,18.8,81.0,0.0
28/11/2011,06:00,200,1.2,22.8,0.6,20.9,68.8,0.0
28/11/2011,07:00,213,1.7,21.4,1.0,24.1,56.7,0.0
28/11/2011,08:00,209,1.6,30.3,1.0,26.3,51.3,0.0
28/11/2011,09:00,192,1.0,35.5,0.7,28.0,46.1,0.0
28/11/2011,10:00,193,0.9,45.1,0.7,29.1,41.2,0.0
28/11/2011,11:00,224,0.7,67.0,0.6,30.3,37.6,0.0
28/11/2011,12:00,114,0.4,90.0,0.6,30.7,36.0,0.0
28/11/2011,13:00,39,1.2,45.7,0.8,30.9,39.2,0.0
28/11/2011,14:00,75,2.2,25.4,0.9,29.8,47.0,0.0
28/11/2011,15:00,100,2.8,17.0,0.9,28.0,54.5,0.0
28/11/2011,16:00,93,2.6,17.0,0.9,26.7,61.1,0.0
28/11/2011,17:00,84,2.3,17.0,0.9,25.8,62.2,0.0
28/11/2011,18:00,80,1.5,19.7,0.5,24.9,65.5,0.0
28/11/2011,19:00,67,1.0,35.3,0.5,24.4,70.3,0.0
28/11/2011,20:00,75,0.6,41.6,0.5,23.7,73.1,0.0
28/11/2011,21:00,144,0.1,78.8,0.2,23.2,77.9,0.0
28/11/2011,22:00,250,0.2,88.1,0.2,22.8,76.7,0.0
28/11/2011,23:00,300,0.1,71.4,0.1,22.6,78.4,0.0
29/11/2011,00:00,222,0.2,45.5,0.1,22.3,79.7,0.0
29/11/2011,01:00,195,0.3,40.4,0.2,21.6,82.3,0.0
29/11/2011,02:00,211,0.6,27.2,0.2,21.3,83.7,0.0
29/11/2011,03:00,216,0.6,23.4,0.3,20.9,83.0,0.0
29/11/2011,04:00,210,0.4,35.6,0.3,20.6,85.4,0.0
29/11/2011,05:00,218,0.7,27.1,0.4,20.5,87.1,0.0
29/11/2011,06:00,89,0.4,96.5,0.5,23.3,76.1,0.0
29/11/2011,07:00,90,1.2,35.0,0.6,24.4,66.6,0.0
29/11/2011,08:00,35,0.9,42.9,0.5,25.3,62.9,0.0
29/11/2011,09:00,34,1.0,49.6,0.6,26.8,54.4,0.0
29/11/2011,10:00,46,1.4,41.9,0.9,27.8,49.2,0.0
29/11/2011,11:00,54,1.7,38.6,0.9,28.4,44.7,0.0
29/11/2011,12:00,63,2.2,31.4,1.1,28.8,42.0,0.0
29/11/2011,13:00,78,2.7,21.9,1.1,28.7,42.7,0.0
29/11/2011,14:00,75,2.5,21.3,1.1,28.3,44.9,0.0
29/11/2011,15:00,76,2.6,20.9,1.0,28.2,43.3,0.0
29/11/2011,16:00,72,2.2,21.9,0.9,27.8,43.5,0.0
29/11/2011,17:00,87,2.6,16.3,0.9,26.2,53.4,0.0
29/11/2011,18:00,87,2.2,14.4,0.7,24.5,60.8,0.0
29/11/2011,19:00,82,1.3,23.4,0.6,22.9,66.9,0.0
29/11/2011,20:00,37,0.6,137.1,0.5,22.2,71.6,0.0
29/11/2011,21:00,340,0.3,35.7,0.2,21.5,76.1,0.0
29/11/2011,22:00,336,0.4,46.7,0.3,21.0,77.9,0.0
29/11/2011,23:00,209,0.3,102.7,0.3,20.4,81.6,0.0
30/11/2011,00:00,213,0.5,35.9,0.3,19.4,84.6,0.0
30/11/2011,01:00,211,0.6,32.1,0.5,19.1,87.2,0.0
30/11/2011,02:00,206,0.8,20.3,0.4,18.6,86.8,0.0
30/11/2011,03:00,215,1.0,14.5,0.4,17.9,87.7,0.0
30/11/2011,04:00,215,1.2,15.9,0.5,17.9,88.4,0.0
30/11/2011,05:00,211,0.9,18.0,0.4,18.3,87.1,0.0
30/11/2011,06:00,219,0.9,22.6,0.4,20.2,80.3,0.0
30/11/2011,07:00,223,0.9,39.3,0.6,22.6,70.3,0.0
30/11/2011,08:00,117,0.5,108.4,0.6,24.9,58.3,0.0
30/11/2011,09:00,80,0.9,53.4,0.6,26.1,53.2,0.0
30/11/2011,10:00,94,1.6,36.2,0.9,26.4,51.0,0.0
30/11/2011,11:00,58,1.6,41.5,0.8,27.0,48.8,0.0
30/11/2011,12:00,70,2.0,28.9,1.1,27.1,51.5,0.0
30/11/2011,13:00,76,2.4,24.4,1.1,26.9,51.9,0.0
30/11/2011,14:00,66,2.2,25.9,1.0,26.8,51.9,0.0
30/11/2011,15:00,76,2.5,26.8,1.0,26.9,52.5,0.0
30/11/2011,16:00,68,2.0,27.0,0.9,26.7,53.6,0.0
30/11/2011,17:00,66,1.9,23.1,0.8,26.1,58.1,0.0
30/11/2011,18:00,59,1.7,21.1,0.7,24.4,63.8,0.0
30/11/2011,19:00,58,1.1,30.0,0.6,23.0,70.0,0.0
30/11/2011,20:00,21,0.4,142.2,0.4,22.0,74.4,0.0
30/11/2011,21:00,244,0.6,40.7,0.4,21.4,76.7,0.0
30/11/2011,22:00,237,0.1,114.6,0.3,21.0,77.9,0.0
30/11/2011,23:00,217,0.7,16.8,0.3,20.7,82.3,0.0
01/12/2011,00:00,215,0.6,33.4,0.3,20.2,83.3,0.0
01/12/2011,01:00,216,0.9,18.4,0.4,19.7,84.7,0.0
01/12/2011,02:00,222,0.9,19.3,0.4,19.3,85.7,0.0
01/12/2011,03:00,205,0.8,21.6,0.4,19.2,85.3,0.0
01/12/2011,04:00,198,0.6,39.1,0.3,19.5,85.0,0.0
01/12/2011,05:00,212,0.4,55.6,0.4,19.6,85.3,0.0
01/12/2011,06:00,200,0.4,31.1,0.3,20.6,81.4,0.0
01/12/2011,07:00,195,0.6,41.8,0.4,22.6,75.0,0.0
01/12/2011,08:00,196,0.5,70.7,0.6,24.4,67.3,0.0
01/12/2011,09:00,228,1.2,32.1,0.7,25.1,63.7,0.0
01/12/2011,10:00,210,1.4,23.6,0.8,25.7,61.9,0.0
01/12/2011,11:00,198,1.4,26.8,0.8,25.0,62.9,0.0
01/12/2011,12:00,206,2.4,23.6,1.3,24.5,63.4,0.0
01/12/2011,13:00,199,2.4,27.2,1.3,24.4,59.7,0.0
01/12/2011,14:00,201,2.7,21.9,1.3,22.4,63.2,0.0
01/12/2011,15:00,215,3.7,17.0,1.6,18.8,75.9,3.3
01/12/2011,16:00,210,2.4,19.9,1.2,17.2,83.3,6.9
01/12/2011,17:00,209,2.4,19.8,1.1,17.3,81.4,0.5
01/12/2011,18:00,217,2.7,20.1,1.2,16.8,81.4,2.0
01/12/2011,19:00,211,1.6,35.2,1.2,16.3,81.0,1.1
01/12/2011,20:00,213,2.5,22.4,1.3,17.1,75.0,0.0
01/12/2011,21:00,210,2.6,21.2,1.5,17.4,72.2,0.0
01/12/2011,22:00,211,2.3,24.8,1.3,17.2,72.2,0.0
01/12/2011,23:00,212,3.0,20.3,1.5,17.1,70.3,0.0
02/12/2011,00:00,213,2.4,24.0,1.4,17.0,69.2,0.0
02/12/2011,01:00,212,2.6,21.8,1.5,16.7,67.5,0.0
02/12/2011,02:00,211,2.2,21.6,1.2,16.4,67.2,0.0
02/12/2011,03:00,212,2.5,22.1,1.3,16.3,67.4,0.0
02/12/2011,04:00,214,2.4,26.0,1.4,16.0,67.6,0.0
02/12/2011,05:00,207,1.8,35.2,1.2,16.6,66.1,0.0
02/12/2011,06:00,213,2.2,26.6,1.2,16.9,66.1,0.0
02/12/2011,07:00,209,2.5,23.2,1.3,18.1,63.5,0.0
02/12/2011,08:00,204,2.2,25.1,1.2,19.8,58.6,0.0
02/12/2011,09:00,195,2.8,23.1,1.2,20.4,55.7,0.0
02/12/2011,10:00,203,3.2,22.1,1.3,21.1,54.5,0.0
02/12/2011,11:00,207,3.3,20.9,1.6,21.6,53.3,0.0
02/12/2011,12:00,208,2.7,24.0,1.3,22.4,51.7,0.0
02/12/2011,13:00,211,3.0,22.6,1.5,22.8,50.8,0.0
02/12/2011,14:00,211,3.1,21.0,1.5,22.8,47.9,0.0
02/12/2011,15:00,187,1.5,35.7,1.0,22.5,48.0,0.0
02/12/2011,16:00,193,1.7,28.6,1.0,22.3,47.2,0.0
02/12/2011,17:00,191,1.6,24.7,0.8,21.3,47.0,0.0
02/12/2011,18:00,195,1.2,21.1,0.6,19.5,53.6,0.0
02/12/2011,19:00,203,1.1,20.5,0.5,18.0,57.9,0.0
02/12/2011,20:00,177,0.8,27.8,0.4,17.0,59.1,0.0
02/12/2011,21:00,187,0.8,27.1,0.4,16.5,60.8,0.0
02/12/2011,22:00,178,0.6,24.0,0.2,16.5,61.3,0.0
02/12/2011,23:00,184,0.7,18.3,0.3,16.2,63.6,0.0
03/12/2011,00:00,189,0.8,17.1,0.3,15.9,66.1,0.0
03/12/2011,01:00,199,1.1,18.3,0.5,16.0,68.9,0.0
03/12/2011,02:00,201,1.2,17.5,0.5,15.6,71.5,0.0
03/12/2011,03:00,200,1.1,17.7,0.5,15.9,72.7,0.0
03/12/2011,04:00,201,1.2,17.0,0.6,15.6,75.1,0.0
03/12/2011,05:00,207,1.2,20.7,0.7,15.7,74.6,0.0
03/12/2011,06:00,207,1.5,21.0,0.8,17.3,69.2,0.0
03/12/2011,07:00,203,1.4,29.2,0.8,18.7,61.1,0.0
03/12/2011,08:00,207,1.3,32.1,0.8,20.2,55.7,0.0
03/12/2011,09:00,216,1.5,32.3,0.9,21.6,50.1,0.0
03/12/2011,10:00,207,1.2,48.6,0.9,23.0,45.7,0.0
03/12/2011,11:00,203,1.3,47.9,0.9,24.0,42.2,0.0
03/12/2011,12:00,211,1.5,35.5,1.0,24.6,39.2,0.0
03/12/2011,13:00,213,1.3,38.1,0.9,25.4,35.5,0.0
03/12/2011,14:00,193,1.0,50.7,0.8,25.6,34.0,0.0
03/12/2011,15:00,210,1.1,43.1,0.8,25.9,33.1,0.0
03/12/2011,16:00,183,0.6,66.9,0.8,25.8,34.5,0.0
03/12/2011,17:00,79,2.1,19.6,0.8,23.4,47.1,0.0
03/12/2011,18:00,73,1.6,26.0,1.0,21.3,50.3,0.0
03/12/2011,19:00,77,0.8,45.2,0.6,20.0,55.7,0.0
03/12/2011,20:00,329,0.3,53.1,0.2,18.9,61.9,0.0
03/12/2011,21:00,235,0.3,73.4,0.2,18.3,64.8,0.0
03/12/2011,22:00,276,0.2,63.9,0.2,18.3,65.2,0.0
03/12/2011,23:00,217,0.4,30.9,0.2,17.9,67.5,0.0
04/12/2011,00:00,204,0.6,21.3,0.3,16.7,74.0,0.0
04/12/2011,01:00,217,1.2,13.8,0.5,16.0,76.5,0.0
04/12/2011,02:00,216,1.4,13.5,0.5,15.3,79.7,0.0
04/12/2011,03:00,216,1.1,12.6,0.5,14.8,81.3,0.0
04/12/2011,04:00,199,0.9,13.7,0.3,14.7,81.7,0.0
04/12/2011,05:00,220,1.1,16.6,0.4,14.6,82.2,0.0
04/12/2011,06:00,208,1.0,17.2,0.4,16.1,76.2,0.0
04/12/2011,07:00,209,1.1,23.0,0.6,18.5,66.3,0.0
04/12/2011,08:00,152,0.6,60.7,0.6,21.3,58.1,0.0
04/12/2011,09:00,359,0.9,175.0,0.7,23.1,52.2,0.0
04/12/2011,10:00,356,1.1,50.1,0.9,24.0,47.4,0.0
04/12/2011,11:00,45,0.9,60.7,0.6,24.4,46.5,0.0
04/12/2011,12:00,4,1.1,45.7,0.8,25.1,45.2,0.0
04/12/2011,13:00,53,1.1,46.5,0.7,25.7,43.3,0.0
04/12/2011,14:00,18,1.1,170.3,0.7,26.2,41.8,0.0
04/12/2011,15:00,16,1.0,168.7,0.6,26.4,42.2,0.0
04/12/2011,16:00,43,0.9,29.6,0.5,26.3,42.7,0.0
04/12/2011,17:00,62,1.6,24.3,0.8,25.0,49.1,0.0
04/12/2011,18:00,52,1.0,27.6,0.5,23.3,55.2,0.0
04/12/2011,19:00,54,0.9,22.7,0.4,22.2,60.4,0.0
04/12/2011,20:00,66,0.5,66.4,0.4,21.2,63.3,0.0
04/12/2011,21:00,28,0.2,65.6,0.2,20.4,67.5,0.0
04/12/2011,22:00,340,0.2,56.0,0.2,20.1,69.0,0.0
04/12/2011,23:00,213,0.4,47.8,0.3,19.5,71.2,0.0
05/12/2011,00:00,216,0.8,19.6,0.4,18.8,75.8,0.0
05/12/2011,01:00,223,1.3,18.6,0.6,18.1,79.5,0.0
05/12/2011,02:00,224,1.3,14.0,0.5,18.7,77.6,0.0
05/12/2011,03:00,217,2.1,18.3,0.9,19.1,74.1,0.0
05/12/2011,04:00,211,1.5,20.5,0.9,18.5,73.9,0.0
05/12/2011,05:00,217,1.8,23.9,1.1,18.5,73.2,0.0
05/12/2011,06:00,213,1.6,33.8,1.0,18.8,70.0,0.0
05/12/2011,07:00,203,1.9,27.6,1.0,19.6,64.6,0.0
05/12/2011,08:00,209,2.5,22.4,1.4,20.8,58.8,0.0
05/12/2011,09:00,209,2.9,20.8,1.4,20.7,57.9,0.0
05/12/2011,10:00,208,2.7,21.3,1.2,21.3,55.7,0.0
05/12/2011,11:00,211,2.4,25.4,1.3,22.1,55.4,0.0
05/12/2011,12:00,210,2.6,24.0,1.2,22.5,52.8,0.0
05/12/2011,13:00,205,1.9,31.0,1.2,21.9,54.5,0.0
05/12/2011,14:00,187,1.1,32.0,0.6,21.2,56.1,0.0
05/12/2011,15:00,185,1.1,32.9,0.6,20.4,57.6,0.0
05/12/2011,16:00,186,0.8,36.5,0.6,19.7,60.5,0.0
05/12/2011,17:00,198,1.2,27.5,0.7,18.4,66.0,0.0
05/12/2011,18:00,202,1.3,20.7,0.6,18.1,65.7,0.0
05/12/2011,19:00,213,1.4,20.6,0.7,17.5,68.1,0.0
05/12/2011,20:00,210,1.4,22.3,0.7,17.1,69.4,0.0
05/12/2011,21:00,207,1.2,23.9,0.6,17.1,69.6,0.0
05/12/2011,22:00,198,1.4,25.6,0.7,16.9,68.3,0.0
