Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (percent),Rainfall (mm),Barometric Pressure (hPa),Nitric Oxide (NO) (ppm),Nitrogen Dioxide (NO2) (ppm),Total Oxides of Nitrogen (NOx) (ppm),Sulfur Dioxide (SO2) (ppm),PM10 (µg/m^3),PM2.5 (µg/m^3),Visibility-reducing particles (Mm^-1)
14/12/2011,23:00,83,5.1,11.0,1.0,25.4,69.3,0.0,1010,0.001,0.003,0.004,0.000,18.0,4.4,13
15/12/2011,00:00,80,4.2,10.7,1.0,25.2,69.5,0.0,1010,,,,,22.2,8.7,
15/12/2011,01:00,84,3.8,9.2,0.8,25.0,69.8,0.0,1009,0.001,0.004,0.005,0.001,23.6,8.2,13
15/12/2011,02:00,83,4.7,10.2,0.9,24.9,70.6,0.0,1009,0.001,0.005,0.006,0.001,16.8,3.0,13
15/12/2011,03:00,89,4.9,8.0,0.9,24.8,70.3,0.0,1008,0.001,0.003,0.004,0.000,17.1,3.9,12
15/12/2011,04:00,80,4.8,9.7,0.9,24.8,70.2,0.0,1009,0.001,0.003,0.004,0.000,18.4,6.3,12
15/12/2011,05:00,79,3.9,10.8,1.1,24.9,69.8,0.0,1009,0.002,0.004,0.005,0.000,20.4,4.6,13
15/12/2011,06:00,73,4.9,9.6,1.0,25.2,68.4,0.0,1010,0.001,0.003,0.004,0.000,21.7,5.7,13
15/12/2011,07:00,91,5.0,18.4,1.5,25.8,65.6,0.0,1011,0.002,0.005,0.007,0.000,19.7,4.2,13
15/12/2011,08:00,94,6.2,12.8,1.1,26.2,62.4,0.0,1011,0.002,0.001,0.003,0.000,18.9,4.9,11
15/12/2011,09:00,85,6.1,14.0,1.1,26.4,62.1,0.0,1011,0.002,0.002,0.004,0.000,17.0,4.3,12
15/12/2011,10:00,95,7.5,10.6,1.2,26.6,61.5,0.0,1011,0.002,0.002,0.004,0.000,22.6,8.2,12
15/12/2011,11:00,91,7.6,12.0,1.3,26.9,59.3,0.0,1010,0.002,0.001,0.003,0.000,24.1,6.7,12
15/12/2011,12:00,78,6.9,14.5,1.3,26.8,59.7,0.0,1010,0.003,0.002,0.005,0.000,26.5,9.3,13
15/12/2011,13:00,70,7.7,12.4,1.3,26.7,56.6,0.0,1009,0.003,0.002,0.004,0.000,22.2,6.4,13
15/12/2011,14:00,70,7.4,11.7,1.3,26.6,56.8,0.0,1009,0.003,0.002,0.005,0.000,18.4,2.7,13
15/12/2011,15:00,73,7.2,13.9,1.3,26.4,57.7,0.0,1008,0.003,0.003,0.006,0.000,17.4,0.9,14
15/12/2011,16:00,78,6.2,11.7,1.1,26.1,60.6,0.0,1008,0.003,0.005,0.007,0.001,26.7,10.0,14
15/12/2011,17:00,80,6.2,11.1,1.2,25.7,63.7,0.0,1009,0.003,0.005,0.008,0.001,25.6,9.5,14
15/12/2011,18:00,90,6.6,9.0,1.0,25.5,66.7,0.0,1009,0.002,0.003,0.005,0.000,27.3,9.2,16
15/12/2011,19:00,90,6.2,8.2,1.1,25.3,66.9,0.0,1010,0.002,0.002,0.004,0.000,23.9,7.8,14
15/12/2011,20:00,91,6.6,8.5,1.1,25.4,66.0,0.0,1011,0.001,0.002,0.003,0.000,15.5,2.1,14
15/12/2011,21:00,88,6.6,8.6,1.0,25.4,65.1,0.0,1011,0.002,0.002,0.004,0.000,17.2,4.9,14
15/12/2011,22:00,96,6.4,9.2,1.0,25.3,64.8,0.0,1012,0.001,0.001,0.002,0.000,18.0,4.6,13
15/12/2011,23:00,103,5.7,7.6,1.1,25.2,64.4,0.0,1012,0.001,0.001,0.002,0.000,18.0,4.0,12
16/12/2011,00:00,111,4.1,16.6,1.6,24.7,67.5,0.0,1011,,,,,17.4,4.7,
16/12/2011,01:00,138,2.4,19.6,0.8,23.5,75.0,0.0,1010,0.001,0.001,0.002,0.001,13.3,1.4,22
16/12/2011,02:00,75,5.3,14.1,1.6,23.9,73.6,0.0,1009,0.001,0.001,0.002,0.001,15.2,4.0,15
16/12/2011,03:00,86,6.6,9.4,1.3,24.6,68.3,0.0,1008,0.003,0.009,0.012,0.002,17.9,0.6,14
16/12/2011,04:00,94,6.4,8.0,1.0,24.6,66.3,0.0,1009,0.001,0.002,0.003,0.000,22.1,4.0,12
16/12/2011,05:00,89,6.1,7.3,1.0,24.6,64.7,0.0,1010,0.001,0.002,0.003,0.000,22.5,5.8,13
16/12/2011,06:00,106,3.8,22.2,1.4,24.1,68.4,0.0,1011,0.003,0.004,0.006,0.001,22.0,6.7,14
16/12/2011,07:00,127,3.5,15.6,0.8,23.9,70.5,0.0,1012,0.003,0.004,0.006,0.002,15.0,2.6,15
16/12/2011,08:00,119,5.3,11.5,1.6,24.4,69.6,0.0,1012,0.002,0.002,0.004,0.003,23.1,9.9,13
16/12/2011,09:00,112,5.7,12.4,1.5,24.6,66.7,0.0,1012,0.002,0.001,0.003,0.004,15.1,4.7,11
16/12/2011,10:00,119,5.1,13.3,1.3,23.8,71.0,0.0,1013,0.002,0.002,0.004,0.009,7.6,2.5,11
16/12/2011,11:00,124,4.8,13.2,1.3,24.4,65.8,0.0,1012,0.002,0.002,0.004,0.006,14.0,6.6,10
16/12/2011,12:00,111,6.0,11.0,1.5,24.0,69.2,0.0,1012,0.002,0.002,0.004,0.002,25.0,17.4,9
16/12/2011,13:00,107,6.5,12.2,1.7,23.4,73.0,0.0,1012,0.005,0.006,0.010,0.002,16.2,8.3,9
16/12/2011,14:00,104,5.6,16.7,1.6,23.2,74.6,0.0,1012,0.003,0.002,0.004,0.005,7.6,1.5,11
16/12/2011,15:00,99,4.3,15.5,2.1,23.9,72.2,0.0,1011,0.003,0.003,0.006,0.001,,,12
16/12/2011,16:00,116,5.2,18.5,1.3,23.5,70.3,0.0,1012,0.004,0.003,0.006,0.001,14.6,3.0,11
16/12/2011,17:00,127,3.8,12.5,1.0,22.6,75.5,0.0,1012,0.002,0.004,0.006,0.002,10.1,3.7,10
16/12/2011,18:00,119,4.1,13.1,1.5,22.6,74.9,0.0,1013,0.003,0.003,0.005,0.001,10.4,4.8,10
16/12/2011,19:00,118,3.5,11.9,1.0,22.6,76.0,0.0,1013,0.002,0.003,0.005,0.001,7.6,0.5,9
16/12/2011,20:00,121,3.8,10.9,1.1,22.6,72.6,0.0,1013,0.001,0.002,0.003,0.004,10.0,-0.4,9
16/12/2011,21:00,142,2.1,15.5,0.6,22.4,71.9,0.0,1014,0.002,0.002,0.003,0.000,14.5,3.0,10
16/12/2011,22:00,132,2.7,13.3,0.8,22.5,68.8,0.0,1014,0.001,0.002,0.003,0.004,15.5,4.1,10
16/12/2011,23:00,164,1.5,18.2,0.5,21.7,71.1,0.0,1014,0.001,0.002,0.003,0.000,9.0,-2.4,9
17/12/2011,00:00,160,2.1,13.5,0.7,21.3,70.4,0.0,1013,,,,,16.4,4.4,
17/12/2011,01:00,146,2.1,14.6,0.7,21.7,67.4,0.0,1013,0.001,0.001,0.002,0.000,9.2,-1.5,8
17/12/2011,02:00,145,2.0,14.8,0.7,21.3,68.9,0.0,1012,0.001,0.001,0.002,0.000,10.8,0.5,7
17/12/2011,03:00,144,2.3,11.7,0.7,21.0,70.5,0.0,1012,0.001,0.001,0.002,0.000,13.3,3.5,7
17/12/2011,04:00,155,2.1,14.3,0.7,21.2,70.9,0.0,1012,0.002,0.001,0.003,0.000,12.1,1.8,7
17/12/2011,05:00,143,2.5,14.1,0.9,21.6,69.2,0.0,1013,0.002,0.001,0.003,0.000,8.6,0.3,7
17/12/2011,06:00,141,3.1,13.7,1.0,22.2,68.2,0.0,1013,0.002,0.001,0.003,0.000,10.3,1.9,7
17/12/2011,07:00,127,4.4,14.2,1.2,23.6,63.4,0.0,1014,0.002,0.001,0.003,0.001,12.0,2.6,7
17/12/2011,08:00,112,5.4,12.4,1.4,24.5,58.6,0.0,1014,0.002,0.000,0.002,0.002,,,7
17/12/2011,09:00,109,6.4,15.1,1.5,24.8,57.3,0.0,1014,0.002,0.001,0.002,0.001,6.3,-3.5,7
17/12/2011,10:00,93,7.0,15.9,1.5,25.3,53.8,0.0,1014,0.002,0.001,0.003,0.000,11.5,-0.1,7
17/12/2011,11:00,86,8.4,11.4,1.3,25.5,50.7,0.0,1013,0.002,0.001,0.002,0.000,14.2,1.8,6
17/12/2011,12:00,87,7.8,12.8,1.2,25.9,52.3,0.0,1013,0.002,0.002,0.003,0.000,14.4,2.0,6
17/12/2011,13:00,87,8.2,11.6,1.3,26.0,51.1,0.0,1012,0.001,0.001,0.002,0.000,14.7,3.6,6
17/12/2011,14:00,87,7.9,12.3,1.1,26.0,51.2,0.0,1012,0.002,0.000,0.002,0.000,16.7,4.4,6
17/12/2011,15:00,85,8.5,10.7,1.2,25.8,53.1,0.0,1012,0.002,0.001,0.002,0.000,13.5,1.3,7
17/12/2011,16:00,90,8.7,9.7,1.4,25.5,53.7,0.0,1012,0.002,0.002,0.004,0.000,16.2,2.7,6
17/12/2011,17:00,92,7.8,10.0,1.3,25.5,53.2,0.0,1012,0.002,0.002,0.004,0.000,22.5,9.5,6
17/12/2011,18:00,99,7.9,8.3,1.4,24.8,55.5,0.0,1012,0.001,0.001,0.002,0.000,15.5,5.5,6
17/12/2011,19:00,113,5.9,10.2,1.5,23.7,62.2,0.0,1013,0.001,0.001,0.002,0.002,11.1,0.6,7
17/12/2011,20:00,121,4.7,11.7,1.2,23.2,62.3,0.0,1013,0.001,0.001,0.002,0.003,11.2,1.6,7
17/12/2011,21:00,122,3.9,11.3,1.1,22.8,64.9,0.0,1014,0.001,0.001,0.002,0.001,12.3,4.7,7
17/12/2011,22:00,119,4.3,11.4,1.1,22.7,67.3,0.0,1014,0.001,0.001,0.002,0.004,11.8,2.5,8
17/12/2011,23:00,135,2.7,12.8,0.7,22.3,68.3,0.0,1013,0.001,0.001,0.002,0.003,13.1,3.9,9
18/12/2011,00:00,155,2.4,13.9,0.8,21.8,70.0,0.0,1013,,,,,10.3,0.1,
18/12/2011,01:00,154,2.2,14.3,0.9,21.1,74.3,0.0,1013,0.001,0.001,0.002,0.000,11.0,3.3,8
18/12/2011,02:00,151,1.8,15.4,0.7,21.0,74.7,0.0,1012,0.001,0.001,0.002,0.000,9.3,2.3,9
18/12/2011,03:00,168,1.9,17.9,0.6,21.2,74.3,0.0,1012,0.001,0.001,0.002,0.000,6.4,-2.4,10
18/12/2011,04:00,151,2.2,16.7,0.8,21.4,71.6,0.0,1012,0.001,0.001,0.002,0.000,10.5,0.4,10
18/12/2011,05:00,133,2.1,15.6,0.8,21.4,70.3,0.0,1013,0.001,0.001,0.002,0.000,17.0,5.1,11
18/12/2011,06:00,128,2.2,13.3,0.8,21.8,68.1,0.0,1013,0.001,0.001,0.002,0.000,12.6,-0.1,11
18/12/2011,07:00,126,3.8,13.0,1.1,23.0,62.5,0.0,1013,0.001,0.001,0.002,0.001,14.8,1.6,10
18/12/2011,08:00,121,4.4,17.0,1.5,24.2,56.9,0.0,1013,0.001,0.001,0.002,0.003,21.9,8.3,9
18/12/2011,09:00,106,6.8,15.4,1.4,24.8,52.5,0.0,1013,0.001,0.001,0.002,0.000,19.9,6.5,7
18/12/2011,10:00,99,6.5,16.8,1.3,25.4,49.6,0.0,1013,0.002,0.001,0.003,0.000,12.9,0.7,7
18/12/2011,11:00,86,7.2,13.9,1.5,25.5,51.2,0.0,1012,0.002,0.001,0.003,0.000,16.3,3.0,8
18/12/2011,12:00,84,7.7,12.2,1.3,25.7,47.0,0.0,1011,0.003,0.002,0.004,0.001,14.2,1.9,7
18/12/2011,13:00,90,8.0,12.0,1.2,25.5,47.4,0.0,1011,0.003,0.002,0.005,0.000,19.7,7.9,6
18/12/2011,14:00,88,7.9,11.3,1.1,25.4,48.0,0.0,1011,0.002,0.001,0.003,0.000,13.0,2.7,6
18/12/2011,15:00,91,7.8,9.4,1.3,25.5,46.1,0.0,1011,0.002,0.001,0.003,0.000,14.4,4.8,6
18/12/2011,16:00,88,6.8,14.0,1.1,25.5,49.5,0.0,1011,0.004,0.003,0.006,0.001,17.0,7.6,7
18/12/2011,17:00,90,7.0,11.5,1.1,24.9,52.7,0.0,1011,0.003,0.003,0.006,0.001,25.0,12.6,7
18/12/2011,18:00,86,6.4,8.6,1.2,24.4,54.6,0.0,1011,0.002,0.004,0.005,0.001,14.0,3.0,7
18/12/2011,19:00,90,5.5,9.6,1.0,24.1,56.1,0.0,1012,0.002,0.005,0.007,0.001,14.3,3.0,7
18/12/2011,20:00,94,5.1,8.9,1.0,24.1,56.0,0.0,1012,0.001,0.001,0.002,0.000,14.7,3.5,7
18/12/2011,21:00,97,5.1,9.7,1.0,24.1,56.8,0.0,1012,0.001,0.001,0.002,0.000,13.9,3.4,8
18/12/2011,22:00,97,5.6,7.5,1.0,24.0,57.0,0.0,1012,0.001,0.001,0.002,0.000,14.3,4.4,7
18/12/2011,23:00,105,4.5,15.2,1.7,23.8,57.4,0.0,1011,0.001,0.001,0.002,0.000,16.3,5.6,8
19/12/2011,00:00,133,2.4,12.9,0.7,22.9,62.1,0.0,1011,,,,,18.9,7.1,
19/12/2011,01:00,137,2.0,13.1,0.6,22.3,63.3,0.0,1010,0.001,0.001,0.002,0.002,12.7,1.6,14
19/12/2011,02:00,152,2.0,14.2,0.6,22.2,64.2,0.0,1010,0.001,0.001,0.002,0.002,12.9,2.5,11
19/12/2011,03:00,142,2.1,16.9,0.6,22.0,63.1,0.0,1010,0.001,0.001,0.002,0.000,15.9,5.2,11
19/12/2011,04:00,137,2.3,13.3,0.8,22.0,62.4,0.0,1010,0.001,0.001,0.002,0.000,14.7,4.9,10
19/12/2011,05:00,144,2.0,14.7,0.7,21.7,64.3,0.0,1011,0.002,0.003,0.004,0.000,11.4,2.0,10
19/12/2011,06:00,144,2.4,17.0,0.8,22.1,63.0,0.0,1011,0.002,0.003,0.005,0.000,12.3,2.0,9
19/12/2011,07:00,116,3.8,11.6,1.0,23.7,56.6,0.0,1011,0.002,0.003,0.005,0.007,15.2,4.4,9
19/12/2011,08:00,104,5.4,13.9,1.2,24.4,51.7,0.0,1011,0.003,0.002,0.004,0.003,13.4,2.5,7
19/12/2011,09:00,99,4.8,15.5,1.2,25.0,48.2,0.0,1011,0.001,0.001,0.002,0.004,,,7
19/12/2011,10:00,81,4.8,14.4,0.9,25.0,49.9,0.0,1011,0.002,0.001,0.003,0.002,17.6,6.9,7
19/12/2011,11:00,92,4.2,11.1,0.8,24.8,51.4,0.0,1010,0.002,0.002,0.004,0.001,15.4,6.1,6
19/12/2011,12:00,82,3.5,20.5,0.8,25.0,51.4,0.0,1009,0.004,0.004,0.008,0.001,18.4,7.0,8
19/12/2011,13:00,92,3.7,14.4,0.8,25.1,52.8,0.0,1009,0.002,0.002,0.004,0.001,16.9,5.4,8
19/12/2011,14:00,95,4.1,13.0,0.9,25.0,54.4,0.0,1008,0.002,0.001,0.003,0.000,17.7,6.1,8
19/12/2011,15:00,86,4.8,13.5,0.9,24.7,56.3,0.0,1008,0.002,0.001,0.003,0.000,9.6,-1.3,8
19/12/2011,16:00,89,4.4,10.8,0.8,24.5,57.5,0.0,1008,0.002,0.003,0.005,0.000,,,7
19/12/2011,17:00,85,4.5,15.5,0.8,24.4,56.2,0.0,1008,0.002,0.003,0.005,0.001,18.7,6.2,7
19/12/2011,18:00,85,4.0,9.4,0.7,24.2,55.5,0.0,1009,0.002,0.008,0.010,0.002,18.6,7.1,6
19/12/2011,19:00,89,4.0,9.2,0.7,24.0,55.4,0.0,1009,0.001,0.004,0.005,0.001,15.3,6.5,6
19/12/2011,20:00,90,3.4,9.6,0.8,24.0,55.6,0.0,1009,0.001,0.002,0.003,0.000,7.7,0.3,5
19/12/2011,21:00,85,2.5,9.5,0.4,23.8,56.4,0.0,1009,0.001,0.003,0.004,0.000,16.3,7.9,5
19/12/2011,22:00,102,1.9,27.0,0.8,23.5,60.4,0.0,1009,0.002,0.003,0.005,0.000,13.9,2.8,6
19/12/2011,23:00,190,1.9,11.1,0.3,22.0,66.3,0.0,1009,0.001,0.003,0.004,0.000,10.5,2.8,31
20/12/2011,00:00,197,1.8,11.8,0.5,20.9,71.0,0.0,1008,,,,,20.4,12.8,
20/12/2011,01:00,194,1.7,20.5,0.7,20.8,73.3,0.0,1008,0.001,0.003,0.004,0.000,17.1,9.8,29
20/12/2011,02:00,204,2.4,8.0,0.5,19.6,78.1,0.0,1007,0.001,0.005,0.006,0.000,18.3,9.3,26
20/12/2011,03:00,205,2.5,7.5,0.5,19.1,80.5,0.0,1007,0.002,0.006,0.007,0.000,18.3,10.2,20
20/12/2011,04:00,202,2.4,9.8,0.5,18.7,81.3,0.0,1008,0.002,0.004,0.006,0.000,20.7,13.7,16
20/12/2011,05:00,195,1.8,13.0,0.5,19.7,76.9,0.0,1009,0.004,0.006,0.010,0.000,18.0,10.9,17
20/12/2011,06:00,208,1.4,23.5,0.6,21.4,72.2,0.0,1009,0.006,0.006,0.012,0.000,9.1,0.6,17
20/12/2011,07:00,114,2.8,37.0,1.4,24.6,63.9,0.0,1009,0.003,0.002,0.005,0.005,11.3,2.0,11
20/12/2011,08:00,106,3.7,22.1,1.0,25.3,59.5,0.0,1010,0.002,0.002,0.004,0.003,10.1,0.6,8
20/12/2011,09:00,86,4.4,17.3,1.0,25.8,56.2,0.0,1010,0.001,0.001,0.002,0.001,21.1,10.6,6
20/12/2011,10:00,87,4.2,17.4,1.1,26.3,54.2,0.0,1010,0.001,0.001,0.002,0.000,17.4,7.6,6
20/12/2011,11:00,69,5.4,16.4,1.0,26.6,56.2,0.0,1009,0.003,0.002,0.005,0.000,20.1,8.0,8
20/12/2011,12:00,61,5.9,11.7,1.0,26.3,57.9,0.0,1008,0.002,0.002,0.003,0.000,11.6,0.9,8
20/12/2011,13:00,60,6.3,11.9,1.1,26.4,57.4,0.0,1008,0.001,0.001,0.002,0.000,13.8,2.7,7
20/12/2011,14:00,61,6.7,11.1,1.0,26.3,59.8,0.0,1008,0.002,0.001,0.003,0.000,14.3,2.8,7
20/12/2011,15:00,60,6.5,11.1,1.0,26.1,59.3,0.0,1007,0.001,0.001,0.002,0.000,20.2,8.4,7
20/12/2011,16:00,60,6.2,10.9,0.9,25.9,59.6,0.0,1007,0.002,0.001,0.003,0.000,13.5,2.1,7
20/12/2011,17:00,69,5.9,10.4,1.0,25.6,60.9,0.0,1008,0.003,0.003,0.006,0.001,16.5,6.4,6
20/12/2011,18:00,74,5.1,9.1,0.8,25.3,61.9,0.0,1008,0.004,0.007,0.010,0.001,14.3,5.0,7
20/12/2011,19:00,84,3.8,9.3,0.8,25.0,62.4,0.0,1009,0.002,0.005,0.007,0.001,12.9,3.0,6
20/12/2011,20:00,90,4.1,9.0,0.9,24.9,64.0,0.0,1009,0.001,0.002,0.003,0.000,12.4,3.2,6
20/12/2011,21:00,89,4.1,7.2,0.7,24.7,64.6,0.0,1010,0.001,0.002,0.003,0.000,12.0,4.4,6
20/12/2011,22:00,94,3.7,8.6,0.7,24.7,64.4,0.0,1010,0.001,0.001,0.002,0.000,13.1,4.9,7
20/12/2011,23:00,138,1.5,17.9,0.5,24.0,68.6,0.0,1009,0.001,0.003,0.004,0.002,16.2,4.8,68
21/12/2011,00:00,143,1.4,15.9,0.5,23.2,71.1,0.0,1008,,,,,35.1,24.3,
21/12/2011,01:00,146,1.6,15.3,0.4,22.8,72.9,0.0,1008,0.001,0.002,0.003,0.001,27.7,13.7,18
21/12/2011,02:00,144,1.8,13.5,0.5,22.5,73.0,0.0,1007,0.001,0.001,0.002,0.000,12.6,3.1,7
21/12/2011,03:00,152,1.3,12.9,0.4,22.2,73.5,0.0,1008,0.001,0.002,0.003,0.000,17.3,8.7,6
21/12/2011,04:00,161,1.8,13.3,0.6,22.0,73.2,0.0,1008,0.002,0.002,0.003,0.000,11.7,4.2,7
21/12/2011,05:00,177,1.7,14.8,0.5,21.6,74.3,0.0,1008,0.004,0.004,0.008,0.000,11.8,4.1,9
21/12/2011,06:00,136,2.6,18.6,1.0,23.7,65.5,0.0,1009,0.003,0.003,0.005,0.001,20.7,11.4,8
21/12/2011,07:00,125,3.9,14.8,1.0,25.0,60.1,0.0,1010,0.002,0.002,0.004,0.007,16.8,7.7,11
21/12/2011,08:00,105,5.2,16.8,1.2,25.9,57.1,0.0,1010,0.002,0.001,0.003,0.002,15.7,5.1,7
21/12/2011,09:00,95,5.8,15.6,1.2,26.2,56.4,0.0,1010,0.001,0.001,0.002,0.000,19.4,7.8,7
21/12/2011,10:00,85,6.3,12.3,1.2,26.2,58.9,0.0,1009,0.002,0.001,0.003,0.000,21.2,8.5,8
21/12/2011,11:00,92,7.8,12.1,1.3,26.4,57.9,0.0,1009,0.002,0.001,0.003,0.000,17.9,3.8,8
21/12/2011,12:00,89,8.5,11.5,1.3,26.9,51.9,0.0,1008,0.001,0.001,0.002,0.000,20.7,5.3,7
21/12/2011,13:00,93,7.5,13.0,1.3,27.4,49.8,0.0,1008,0.002,0.001,0.003,0.000,18.2,4.3,7
21/12/2011,14:00,92,8.6,11.7,1.4,26.9,54.5,0.0,1007,0.002,0.001,0.003,0.000,21.8,7.0,8
21/12/2011,15:00,93,9.0,10.8,1.4,26.8,53.0,0.0,1007,0.002,0.001,0.003,0.000,23.0,7.4,6
21/12/2011,16:00,90,9.0,9.1,1.4,26.5,55.3,0.0,1007,0.003,0.002,0.004,0.000,19.5,6.0,7
21/12/2011,17:00,88,8.6,8.4,1.2,25.9,60.5,0.0,1007,0.004,0.002,0.006,0.000,23.5,8.1,8
21/12/2011,18:00,99,6.6,9.1,1.4,25.5,62.4,0.0,1008,0.003,0.003,0.005,0.001,21.0,5.9,13
21/12/2011,19:00,111,5.1,11.8,1.5,25.1,60.5,0.0,1009,0.002,0.004,0.005,0.001,19.9,6.5,21
21/12/2011,20:00,121,3.9,11.4,1.1,24.7,62.1,0.0,1009,0.001,0.002,0.003,0.004,10.7,-1.8,9
21/12/2011,21:00,121,3.5,11.7,1.0,24.3,65.1,0.0,1009,0.001,0.001,0.002,0.006,14.8,1.8,10
21/12/2011,22:00,112,5.2,12.3,1.5,24.2,64.7,0.0,1009,0.001,0.001,0.002,0.005,18.3,6.3,12
21/12/2011,23:00,122,3.8,13.7,1.3,23.7,64.2,0.0,1009,0.001,0.001,0.002,0.008,19.2,6.9,9
22/12/2011,00:00,135,3.0,14.8,1.1,23.1,66.2,0.0,1008,,,,,20.2,9.0,
22/12/2011,01:00,158,2.0,15.6,0.7,22.3,68.4,0.0,1007,0.001,0.002,0.003,0.001,32.7,21.2,45
22/12/2011,02:00,167,2.0,17.9,0.6,22.0,69.7,0.0,1007,0.001,0.001,0.002,0.000,15.4,5.0,8
22/12/2011,03:00,171,2.0,16.0,0.7,21.6,72.9,0.0,1007,0.001,0.001,0.002,0.000,17.3,7.0,10
22/12/2011,04:00,169,2.1,12.7,0.6,21.6,74.9,0.0,1007,0.002,0.001,0.003,0.000,17.2,5.7,12
22/12/2011,05:00,158,2.9,15.6,1.0,22.3,73.8,0.0,1007,0.002,0.002,0.004,0.000,17.8,5.9,12
22/12/2011,06:00,140,3.9,14.2,1.1,23.1,70.9,0.0,1008,0.002,0.002,0.003,0.000,16.6,4.4,11
22/12/2011,07:00,128,5.2,11.6,1.6,24.3,67.0,0.0,1008,0.002,0.001,0.003,0.000,17.0,4.1,16
22/12/2011,08:00,123,5.7,11.4,1.5,25.3,63.2,0.0,1008,0.002,0.001,0.002,0.000,19.4,6.5,31
22/12/2011,09:00,114,6.3,13.0,1.5,26.4,57.4,0.0,1008,0.002,0.001,0.003,0.000,30.0,13.3,19
22/12/2011,10:00,116,5.5,13.9,1.3,27.2,55.1,0.0,1008,0.002,0.002,0.004,0.001,27.4,11.5,12
22/12/2011,11:00,99,6.7,14.2,1.4,28.0,53.0,0.0,1008,0.003,0.002,0.005,0.001,11.7,-1.8,11
22/12/2011,12:00,90,7.7,12.0,1.2,28.2,52.4,0.0,1007,0.003,0.001,0.004,0.000,23.7,8.2,11
22/12/2011,13:00,93,8.2,11.2,1.2,28.2,55.6,0.0,1006,0.002,0.002,0.004,0.000,23.3,5.5,13
22/12/2011,14:00,91,9.3,9.3,1.2,28.0,56.5,0.0,1005,0.002,0.001,0.003,0.000,29.1,9.7,13
22/12/2011,15:00,94,9.3,8.0,1.3,27.9,57.0,0.0,1005,0.002,0.001,0.002,0.000,24.2,2.9,12
22/12/2011,16:00,98,9.2,9.1,1.4,27.7,55.6,0.0,1004,0.002,0.002,0.004,0.001,22.7,6.9,9
22/12/2011,17:00,100,8.3,7.7,1.5,27.1,57.6,0.0,1005,0.003,0.003,0.006,0.001,20.8,10.3,10
22/12/2011,18:00,109,7.0,8.4,1.1,26.3,61.7,0.0,1006,0.002,0.003,0.005,0.000,12.9,2.0,12
22/12/2011,19:00,121,5.3,11.4,1.4,25.8,59.7,0.0,1006,0.002,0.001,0.003,0.001,19.8,8.4,16
22/12/2011,20:00,139,4.3,15.2,1.4,25.1,60.4,0.0,1006,0.001,0.002,0.003,0.000,17.7,9.3,42
22/12/2011,21:00,139,4.4,14.7,1.5,24.4,65.4,0.0,1007,0.001,0.001,0.002,0.000,14.0,7.2,11
22/12/2011,22:00,145,4.0,15.0,1.4,24.0,68.0,0.0,1007,0.001,0.001,0.002,0.000,12.9,6.9,9
22/12/2011,23:00,154,3.1,18.4,1.1,23.8,68.8,0.0,1007,0.001,0.001,0.002,0.000,9.3,4.0,8
23/12/2011,00:00,154,3.3,16.3,1.3,23.6,70.0,0.0,1006,,,,,9.8,5.0,
23/12/2011,01:00,151,4.3,14.7,1.5,23.2,71.9,0.0,1005,0.001,0.000,0.001,0.000,4.7,2.6,4
23/12/2011,02:00,149,4.5,13.7,1.6,22.9,71.7,0.0,1004,0.001,0.000,0.001,0.000,2.2,1.9,4
23/12/2011,03:00,150,5.0,13.7,1.5,23.2,67.3,0.0,1004,0.001,0.000,0.001,0.000,7.1,4.7,6
23/12/2011,04:00,149,4.7,15.8,1.5,23.1,68.3,0.0,1004,0.001,0.000,0.001,0.000,7.2,3.3,6
23/12/2011,05:00,152,4.3,14.8,1.4,23.3,65.9,0.0,1004,0.002,0.001,0.003,0.000,6.4,2.7,6
23/12/2011,06:00,149,5.2,14.5,1.7,23.9,63.3,0.0,1004,0.001,0.001,0.002,0.000,5.6,2.1,6
23/12/2011,07:00,141,6.0,15.7,1.9,24.9,62.3,0.0,1004,0.002,0.000,0.002,0.000,11.9,5.2,7
23/12/2011,08:00,141,5.3,17.0,1.7,26.1,58.4,0.0,1004,0.002,0.001,0.003,0.000,13.7,7.0,6
23/12/2011,09:00,136,5.5,15.7,1.6,27.2,55.5,0.0,1003,0.002,0.001,0.003,0.000,10.5,3.1,7
23/12/2011,10:00,132,5.4,17.1,1.6,27.8,55.8,0.0,1003,0.002,0.002,0.004,0.000,18.0,9.5,45
23/12/2011,11:00,126,4.9,17.9,1.5,28.2,54.8,0.0,1002,0.002,0.001,0.003,0.000,32.3,23.9,27
23/12/2011,12:00,122,4.9,14.0,1.4,27.7,57.1,0.0,1002,0.003,0.004,0.006,0.001,27.5,21.6,141
23/12/2011,13:00,142,4.8,17.4,1.7,27.8,57.7,0.0,1001,0.002,0.002,0.004,0.001,49.4,40.1,44
23/12/2011,14:00,148,4.8,15.7,1.5,28.0,56.9,0.0,1001,0.002,0.001,0.003,0.000,17.1,11.3,7
23/12/2011,15:00,132,5.5,13.6,1.7,26.5,64.7,0.0,1001,0.002,0.001,0.003,0.000,16.7,12.0,7
23/12/2011,16:00,151,4.8,18.8,1.5,26.6,60.4,0.0,1001,0.002,0.001,0.003,0.000,8.2,5.6,7
