Date,Time,Wind Direction,Wind Speed (m/s),Wind Sigma Theta (degrees),Wind Speed Std Dev (m/s),Air Temperature (degC),PM10 (µg/m^3),Visibility-reducing particles (Mm^-1)
21/10/2010,21:00,176,1.6,17.5,0.5,16.2,16.9,23
21/10/2010,22:00,187,1.8,17.7,0.7,16.1,16.6,21
21/10/2010,23:00,156,2.1,26.9,0.9,16.6,9.3,19
22/10/2010,00:00,178,3.1,16.0,1.0,16.3,15.2,
22/10/2010,01:00,169,3.1,14.2,0.9,16.2,11.4,17
22/10/2010,02:00,150,3.6,22.0,1.2,15.8,,15
22/10/2010,03:00,171,2.8,13.1,0.8,15.8,15.7,16
22/10/2010,04:00,167,2.8,14.4,0.9,15.3,10.3,16
22/10/2010,05:00,169,3.0,13.8,0.9,15.5,12.9,17
22/10/2010,06:00,161,2.5,15.0,0.9,16.3,19.8,18
22/10/2010,07:00,159,2.7,15.7,1.0,18.0,25.6,20
22/10/2010,08:00,140,3.7,13.2,0.9,19.6,30.2,21
22/10/2010,09:00,127,5.3,13.0,1.2,21.3,24.7,20
22/10/2010,10:00,130,5.6,13.7,1.3,21.9,19.0,18
22/10/2010,11:00,132,5.3,13.6,1.2,22.2,15.9,16
22/10/2010,12:00,125,5.8,14.2,1.3,22.9,15.4,17
22/10/2010,13:00,125,6.0,13.5,1.5,23.6,13.5,17
22/10/2010,14:00,125,6.4,12.3,1.4,23.6,24.5,19
22/10/2010,15:00,122,6.3,13.4,1.5,23.2,20.9,19
22/10/2010,16:00,123,5.9,12.1,1.5,22.1,19.5,17
22/10/2010,17:00,121,5.3,11.1,1.3,20.5,19.5,17
22/10/2010,18:00,125,4.6,10.9,1.1,19.4,19.1,17
22/10/2010,19:00,128,5.0,10.0,1.1,19.4,18.1,18
22/10/2010,20:00,130,4.5,10.0,1.1,19.3,22.8,18
22/10/2010,21:00,126,4.1,11.5,1.0,19.4,17.8,18
22/10/2010,22:00,123,4.1,11.8,1.0,19.5,16.6,19
22/10/2010,23:00,161,2.0,32.9,1.1,18.2,15.7,19
23/10/2010,00:00,181,2.0,22.5,0.6,17.3,13.8,
23/10/2010,01:00,182,2.2,13.0,0.6,16.7,12.8,17
23/10/2010,02:00,183,2.3,10.8,0.5,16.6,11.7,17
23/10/2010,03:00,179,2.5,11.5,0.6,16.6,14.1,16
23/10/2010,04:00,169,2.4,14.2,0.7,16.6,12.3,16
23/10/2010,05:00,170,2.8,12.9,0.8,16.5,11.1,15
23/10/2010,06:00,167,3.1,14.2,0.9,17.2,16.4,16
23/10/2010,07:00,158,3.6,15.2,1.1,19.6,22.6,18
23/10/2010,08:00,142,4.5,15.9,1.4,22.1,24.5,17
23/10/2010,09:00,128,5.9,12.9,1.2,22.7,17.6,17
23/10/2010,10:00,129,5.9,13.5,1.3,23.0,16.5,17
23/10/2010,11:00,128,6.1,14.3,1.3,23.0,18.1,16
23/10/2010,12:00,120,5.6,14.0,1.3,23.6,13.1,16
23/10/2010,13:00,118,6.6,12.1,1.4,23.8,14.5,16
23/10/2010,14:00,121,6.6,12.8,1.4,23.6,16.7,16
23/10/2010,15:00,119,6.3,12.4,1.4,23.1,13.8,15
23/10/2010,16:00,115,5.5,12.7,1.3,22.3,16.7,16
23/10/2010,17:00,118,4.4,12.4,1.1,20.8,15.3,16
23/10/2010,18:00,116,3.5,10.6,0.8,19.6,19.1,16
23/10/2010,19:00,116,2.9,10.2,0.7,19.3,18.8,17
23/10/2010,20:00,124,2.2,24.9,0.9,19.2,20.4,17
23/10/2010,21:00,161,1.3,22.3,0.4,18.1,18.0,19
23/10/2010,22:00,203,1.6,12.5,0.3,16.9,15.0,22
23/10/2010,23:00,215,1.2,16.2,0.4,16.0,4.7,19
24/10/2010,00:00,242,1.2,14.5,0.3,15.0,2.1,
24/10/2010,01:00,232,1.3,12.7,0.4,14.5,6.3,17
24/10/2010,02:00,238,1.1,15.2,0.4,13.9,0.9,23
24/10/2010,03:00,236,1.0,12.5,0.3,13.2,7.8,22
24/10/2010,04:00,235,0.7,15.6,0.2,13.0,6.4,19
24/10/2010,05:00,240,0.8,12.0,0.2,13.1,12.0,16
24/10/2010,06:00,226,1.0,18.8,0.4,17.3,32.5,18
24/10/2010,07:00,188,2.0,23.6,0.7,20.5,31.6,15
24/10/2010,08:00,138,3.4,19.1,1.1,22.5,13.7,13
24/10/2010,09:00,122,3.8,19.2,1.1,23.5,7.3,13
24/10/2010,10:00,115,4.1,15.8,1.1,23.9,9.1,12
24/10/2010,11:00,118,4.4,14.8,1.1,23.5,8.6,11
24/10/2010,12:00,117,4.1,16.1,1.1,24.1,6.6,10
24/10/2010,13:00,105,3.4,18.9,1.2,25.7,9.4,10
24/10/2010,14:00,105,3.7,17.4,1.4,25.4,16.6,11
24/10/2010,15:00,105,4.4,13.7,1.3,24.1,14.5,11
24/10/2010,16:00,101,3.2,16.3,1.4,23.2,13.0,10
24/10/2010,17:00,100,2.5,16.8,1.0,21.1,15.0,10
24/10/2010,18:00,103,1.9,15.5,1.0,19.4,16.1,11
24/10/2010,19:00,102,0.9,23.0,0.4,18.6,14.1,12
24/10/2010,20:00,193,0.9,43.2,0.5,17.2,21.1,14
24/10/2010,21:00,215,1.0,20.0,0.4,16.2,27.5,52
24/10/2010,22:00,253,0.8,23.7,0.2,15.1,8.0,27
24/10/2010,23:00,266,1.0,15.2,0.4,14.9,6.4,20
25/10/2010,00:00,251,0.9,24.0,0.3,14.7,3.2,
25/10/2010,01:00,264,0.7,19.9,0.3,14.1,3.1,17
25/10/2010,02:00,255,1.1,17.7,0.4,13.9,7.7,14
25/10/2010,03:00,226,1.0,29.4,0.5,14.2,9.2,16
25/10/2010,04:00,232,0.9,14.1,0.3,14.0,4.9,16
25/10/2010,05:00,262,0.7,18.6,0.3,14.0,13.4,19
25/10/2010,06:00,247,1.1,19.9,0.5,18.5,39.2,33
25/10/2010,07:00,222,1.3,26.1,0.5,21.5,20.3,24
25/10/2010,08:00,150,1.5,40.1,0.8,23.7,16.5,13
25/10/2010,09:00,110,2.6,22.9,1.0,24.5,7.2,10
25/10/2010,10:00,111,3.8,15.9,1.1,24.6,16.1,11
25/10/2010,11:00,108,4.0,17.3,1.3,24.4,14.8,12
25/10/2010,12:00,104,4.4,15.7,1.5,24.2,13.4,12
25/10/2010,13:00,102,4.3,15.8,1.6,25.4,18.8,12
25/10/2010,14:00,102,3.9,18.5,1.7,25.3,20.0,14
25/10/2010,15:00,103,3.9,18.6,1.6,24.6,14.1,12
25/10/2010,16:00,104,4.1,14.6,1.4,23.5,17.1,12
25/10/2010,17:00,98,2.6,17.5,1.3,21.6,19.9,13
25/10/2010,18:00,97,1.5,17.5,0.8,20.3,15.6,15
25/10/2010,19:00,81,0.7,17.9,0.3,19.6,18.9,16
25/10/2010,20:00,87,0.7,18.3,0.3,19.5,13.0,14
25/10/2010,21:00,243,1.0,57.1,0.6,18.0,16.0,21
25/10/2010,22:00,232,1.4,12.4,0.4,16.7,14.7,41
25/10/2010,23:00,238,1.1,11.9,0.3,16.3,8.5,38
26/10/2010,00:00,264,0.7,22.7,0.3,15.7,9.2,
26/10/2010,01:00,266,0.9,16.3,0.3,15.5,11.4,42
26/10/2010,02:00,265,1.0,17.4,0.3,15.7,14.7,31
26/10/2010,03:00,257,0.9,18.0,0.3,15.9,14.1,26
26/10/2010,04:00,239,1.1,12.4,0.4,15.6,13.4,34
26/10/2010,05:00,246,0.9,16.3,0.3,15.9,26.1,41
26/10/2010,06:00,270,0.7,25.5,0.3,18.3,34.8,28
26/10/2010,07:00,199,1.3,34.4,0.4,22.0,36.2,29
26/10/2010,08:00,128,3.0,19.2,1.0,23.8,12.8,13
26/10/2010,09:00,118,3.4,18.3,1.1,24.9,9.4,10
26/10/2010,10:00,112,3.5,19.6,1.1,25.5,9.4,10
26/10/2010,11:00,105,3.1,20.9,1.1,25.8,4.6,11
26/10/2010,12:00,108,3.8,17.8,1.4,25.7,5.4,10
26/10/2010,13:00,106,3.9,18.9,1.4,26.5,17.6,12
26/10/2010,14:00,102,4.1,16.1,1.6,26.1,25.2,14
26/10/2010,15:00,106,4.2,15.5,1.5,25.0,20.1,12
26/10/2010,16:00,112,4.2,14.1,1.1,23.7,13.9,10
26/10/2010,17:00,111,3.0,14.3,1.0,21.9,13.3,10
26/10/2010,18:00,109,2.7,12.3,0.7,20.7,6.3,11
26/10/2010,19:00,111,2.2,10.5,0.5,20.3,10.0,10
26/10/2010,20:00,114,1.6,12.1,0.4,20.1,8.3,10
26/10/2010,21:00,245,0.9,40.0,0.5,18.5,15.5,17
26/10/2010,22:00,218,1.3,11.5,0.3,17.6,25.9,67
26/10/2010,23:00,217,1.0,14.6,0.3,17.2,27.4,109
27/10/2010,00:00,229,1.0,19.9,0.3,16.6,19.2,
27/10/2010,01:00,237,0.9,13.0,0.3,16.1,15.7,74
27/10/2010,02:00,251,0.7,30.2,0.3,15.7,22.8,80
27/10/2010,03:00,237,0.7,18.8,0.3,15.7,13.9,68
27/10/2010,04:00,234,0.9,14.9,0.3,15.4,18.9,82
27/10/2010,05:00,229,1.1,21.6,0.4,15.5,27.0,70
27/10/2010,06:00,219,1.3,16.4,0.4,19.1,38.8,53
27/10/2010,07:00,189,1.8,27.7,0.6,22.5,38.6,26
27/10/2010,08:00,134,3.0,21.6,1.1,24.5,9.6,12
27/10/2010,09:00,114,3.5,17.1,1.1,25.8,11.4,11
27/10/2010,10:00,112,4.3,14.4,1.2,25.5,8.0,11
27/10/2010,11:00,110,4.3,14.1,1.3,25.1,5.8,11
27/10/2010,12:00,105,4.3,15.1,1.4,25.6,8.5,11
27/10/2010,13:00,102,3.9,17.6,1.6,26.5,12.9,11
27/10/2010,14:00,103,4.5,14.6,1.7,26.2,14.5,11
27/10/2010,15:00,103,4.6,13.7,1.5,24.8,20.4,12
27/10/2010,16:00,98,3.4,17.2,1.4,23.8,16.8,13
27/10/2010,17:00,97,2.3,19.7,1.1,22.0,19.6,16
27/10/2010,18:00,100,1.8,16.6,0.9,20.9,16.1,17
27/10/2010,19:00,106,1.5,14.8,0.6,20.4,16.4,18
27/10/2010,20:00,111,1.6,15.7,0.5,20.1,12.7,17
27/10/2010,21:00,119,1.3,15.6,0.4,20.0,12.7,16
27/10/2010,22:00,119,0.8,58.3,0.6,19.4,9.2,16
27/10/2010,23:00,233,1.2,15.8,0.4,17.1,19.1,68
28/10/2010,00:00,237,1.2,15.6,0.3,16.6,19.3,
28/10/2010,01:00,243,1.0,18.2,0.3,16.4,14.5,33
28/10/2010,02:00,236,0.9,13.9,0.4,16.1,12.8,40
28/10/2010,03:00,234,1.1,16.7,0.4,16.0,12.0,32
28/10/2010,04:00,229,1.2,11.5,0.3,15.8,12.6,31
28/10/2010,05:00,232,1.0,13.5,0.3,15.7,15.7,33
28/10/2010,06:00,215,1.2,14.0,0.4,18.5,41.4,30
28/10/2010,07:00,174,2.0,28.4,0.7,22.5,36.4,23
28/10/2010,08:00,120,3.6,15.5,1.1,24.5,9.0,17
28/10/2010,09:00,120,3.8,15.6,1.1,24.7,9.0,15
28/10/2010,10:00,113,3.5,18.9,1.2,25.4,5.5,16
28/10/2010,11:00,106,3.8,17.8,1.4,25.3,12.8,15
28/10/2010,12:00,111,4.5,17.0,1.3,25.0,20.6,16
28/10/2010,13:00,112,5.1,13.8,1.3,25.7,21.0,16
28/10/2010,14:00,110,4.4,17.7,1.4,25.8,23.2,17
28/10/2010,15:00,105,4.1,17.1,1.6,25.1,23.3,18
28/10/2010,16:00,100,3.2,16.7,1.4,24.0,15.1,17
28/10/2010,17:00,113,3.6,13.8,1.0,22.0,17.7,16
28/10/2010,18:00,112,3.4,11.2,0.8,20.8,12.3,17
28/10/2010,19:00,115,3.5,9.9,0.9,20.4,13.7,17
28/10/2010,20:00,116,3.5,9.5,0.8,20.2,8.7,17
28/10/2010,21:00,114,3.3,9.7,0.9,20.3,12.2,17
28/10/2010,22:00,122,2.5,13.9,0.8,20.2,13.1,18
28/10/2010,23:00,206,1.5,23.0,0.4,18.2,13.2,23
29/10/2010,00:00,235,1.4,12.5,0.4,17.0,7.6,
29/10/2010,01:00,233,1.4,13.9,0.5,16.5,7.2,21
29/10/2010,02:00,215,1.5,12.9,0.4,16.4,9.1,22
29/10/2010,03:00,232,1.4,12.7,0.3,15.6,13.9,28
29/10/2010,04:00,202,1.4,13.1,0.3,15.5,19.6,25
29/10/2010,05:00,205,1.6,13.7,0.4,16.0,23.9,24
29/10/2010,06:00,224,1.1,19.0,0.4,19.3,39.0,26
29/10/2010,07:00,125,3.3,28.0,1.7,22.5,17.8,22
29/10/2010,08:00,115,4.8,13.6,1.2,24.1,13.9,18
29/10/2010,09:00,110,4.5,16.3,1.4,24.6,13.6,18
29/10/2010,10:00,116,5.2,15.7,1.4,24.6,27.0,21
29/10/2010,11:00,120,5.0,14.8,1.2,24.6,20.6,19
29/10/2010,12:00,121,5.2,15.3,1.3,24.5,23.4,20
29/10/2010,13:00,123,5.5,14.1,1.3,25.4,26.4,20
29/10/2010,14:00,117,6.2,13.3,1.4,25.0,26.6,21
29/10/2010,15:00,113,4.8,15.9,1.3,24.6,29.1,22
29/10/2010,16:00,116,4.9,12.8,1.2,23.4,19.5,22
29/10/2010,17:00,118,4.4,11.1,1.1,21.6,28.1,24
29/10/2010,18:00,122,4.0,11.2,0.9,20.6,24.5,25
29/10/2010,19:00,119,4.3,12.2,1.1,20.5,27.8,27
29/10/2010,20:00,113,5.2,9.8,1.1,20.5,14.3,25
29/10/2010,21:00,115,4.8,9.7,1.1,20.3,16.3,24
29/10/2010,22:00,115,4.4,10.8,1.0,20.1,15.8,25
29/10/2010,23:00,112,4.1,9.8,1.0,20.0,10.3,25
30/10/2010,00:00,114,3.6,10.5,0.8,19.8,14.0,
30/10/2010,01:00,114,3.0,10.6,0.9,19.6,18.8,22
30/10/2010,02:00,133,1.6,44.6,1.1,18.3,21.2,26
30/10/2010,03:00,234,1.1,27.6,0.5,15.4,21.8,28
30/10/2010,04:00,251,1.3,25.2,0.6,15.2,24.9,29
30/10/2010,05:00,244,1.4,26.3,0.6,15.3,22.6,29
30/10/2010,06:00,242,1.0,49.9,0.6,20.8,36.0,31
30/10/2010,07:00,114,4.2,14.5,1.1,23.4,20.8,26
30/10/2010,08:00,114,4.3,16.1,1.1,24.2,32.8,26
30/10/2010,09:00,111,4.5,15.8,1.4,24.7,32.1,25
30/10/2010,10:00,114,4.4,19.7,1.4,25.2,34.1,25
30/10/2010,11:00,115,4.8,17.0,1.4,25.1,32.5,25
30/10/2010,12:00,115,4.3,20.4,1.4,25.2,22.2,24
30/10/2010,13:00,112,4.3,19.3,1.5,25.0,25.9,26
30/10/2010,14:00,112,4.5,17.8,1.4,25.7,22.9,24
30/10/2010,15:00,119,4.5,13.5,1.2,24.1,30.1,27
30/10/2010,16:00,126,4.2,14.9,1.0,23.3,25.0,28
30/10/2010,17:00,119,4.3,12.2,0.9,22.0,26.3,28
30/10/2010,18:00,119,4.0,11.2,1.0,20.7,29.5,28
30/10/2010,19:00,122,3.6,10.4,0.9,20.6,27.2,28
30/10/2010,20:00,122,3.7,12.6,0.9,20.6,24.6,28
30/10/2010,21:00,124,3.5,11.5,1.0,20.3,20.6,27
30/10/2010,22:00,122,3.5,11.8,0.9,20.1,16.6,26
30/10/2010,23:00,116,3.2,10.7,0.7,20.0,13.3,25
31/10/2010,00:00,162,1.2,51.2,0.7,18.0,22.1,
31/10/2010,01:00,212,1.6,8.7,0.4,15.9,26.8,28
31/10/2010,02:00,216,1.1,20.5,0.4,15.1,11.5,26
31/10/2010,03:00,250,0.9,18.3,0.3,14.4,14.3,35
31/10/2010,04:00,236,0.9,21.1,0.4,14.0,19.4,39
31/10/2010,05:00,234,1.1,18.7,0.5,13.9,22.4,39
31/10/2010,06:00,215,1.3,15.4,0.5,16.8,35.8,32
31/10/2010,07:00,188,2.1,18.2,0.6,20.0,49.7,27
31/10/2010,08:00,141,3.3,19.9,1.1,23.1,23.1,21
31/10/2010,09:00,121,4.0,17.8,1.1,24.5,19.0,19
31/10/2010,10:00,112,3.9,16.4,1.1,25.4,17.1,18
31/10/2010,11:00,111,4.1,18.7,1.4,25.6,21.2,17
31/10/2010,12:00,110,4.1,18.2,1.3,25.2,20.7,18
31/10/2010,13:00,113,4.7,13.3,1.2,25.0,23.4,19
31/10/2010,14:00,112,4.8,12.8,1.1,24.6,18.7,18
31/10/2010,15:00,109,4.4,14.3,1.3,25.4,15.7,17
31/10/2010,16:00,103,4.0,14.3,1.4,23.2,28.2,19
31/10/2010,17:00,104,3.6,12.4,1.1,21.8,24.2,19
31/10/2010,18:00,109,3.1,12.2,0.8,20.8,23.2,19
31/10/2010,19:00,122,3.2,12.0,0.8,20.7,25.1,19
31/10/2010,20:00,127,3.0,11.6,0.8,20.7,28.5,20
31/10/2010,21:00,130,2.5,12.9,0.7,20.7,24.5,20
31/10/2010,22:00,190,1.6,15.7,0.4,19.1,19.7,28
31/10/2010,23:00,207,1.5,13.1,0.5,18.4,20.3,35
01/11/2010,00:00,204,1.8,9.5,0.4,18.1,20.4,
01/11/2010,01:00,198,2.0,11.9,0.5,18.3,23.6,26
01/11/2010,02:00,198,2.0,12.8,0.5,18.3,20.6,24
01/11/2010,03:00,190,1.6,19.9,0.6,18.4,23.5,23
01/11/2010,04:00,234,0.8,26.6,0.4,18.1,16.7,22
01/11/2010,05:00,232,1.0,13.9,0.3,17.5,13.4,22
01/11/2010,06:00,208,1.3,12.1,0.4,18.1,31.1,27
01/11/2010,07:00,165,2.2,21.0,0.7,21.7,36.5,28
01/11/2010,08:00,138,2.6,20.9,0.9,24.0,21.8,16
01/11/2010,09:00,118,3.4,17.1,1.1,23.9,17.2,16
01/11/2010,10:00,111,3.1,20.6,1.2,24.8,,15
01/11/2010,11:00,103,3.0,20.1,1.3,26.1,5.7,15
01/11/2010,12:00,104,3.2,18.8,1.4,26.0,9.3,22
01/11/2010,13:00,103,3.7,17.1,1.3,27.1,12.5,15
01/11/2010,14:00,100,3.0,18.0,1.3,25.9,11.5,16
01/11/2010,15:00,101,3.3,16.1,1.3,24.4,11.9,17
01/11/2010,16:00,100,2.6,18.8,1.1,23.7,3.8,19
01/11/2010,17:00,111,3.0,14.5,0.8,22.4,16.4,20
01/11/2010,18:00,125,2.9,13.4,0.7,21.9,14.1,18
01/11/2010,19:00,139,2.7,10.4,0.7,21.6,16.5,16
01/11/2010,20:00,119,2.7,13.6,0.8,21.4,14.9,15
01/11/2010,21:00,165,1.7,33.5,0.7,20.4,21.4,64
01/11/2010,22:00,199,1.6,12.8,0.4,19.4,7.9,36
01/11/2010,23:00,169,3.3,14.4,1.1,19.1,,19
02/11/2010,00:00,167,2.9,14.9,0.9,18.5,,
02/11/2010,01:00,175,2.5,14.2,0.7,18.1,3.1,26
02/11/2010,02:00,156,2.8,12.8,0.8,17.9,,33
02/11/2010,03:00,171,2.2,15.8,0.6,18.0,8.3,26
02/11/2010,04:00,185,2.3,13.4,0.7,18.0,9.6,27
02/11/2010,05:00,181,1.9,12.4,0.6,18.2,17.5,24
02/11/2010,06:00,160,2.4,17.6,0.9,19.4,16.8,36
02/11/2010,07:00,154,3.5,15.6,1.0,21.1,15.7,21
02/11/2010,08:00,152,3.8,17.5,1.1,20.7,13.8,22
02/11/2010,09:00,125,3.8,19.4,1.1,20.8,17.5,22
02/11/2010,10:00,103,3.0,16.8,1.3,20.8,,29
02/11/2010,11:00,107,4.0,14.4,1.2,23.0,,26
02/11/2010,12:00,108,4.1,14.7,1.2,23.9,,20
02/11/2010,13:00,114,4.5,13.7,1.0,24.0,0.1,17
02/11/2010,14:00,109,4.5,12.6,1.1,23.1,3.6,17
02/11/2010,15:00,111,4.9,11.5,1.2,22.9,22.8,21
02/11/2010,16:00,108,4.2,14.3,1.3,23.1,26.6,24
02/11/2010,17:00,111,3.5,15.2,1.0,21.8,20.0,27
02/11/2010,18:00,112,2.2,12.3,0.7,20.9,23.0,39
02/11/2010,19:00,111,2.2,10.8,0.6,20.9,19.0,33
02/11/2010,20:00,111,2.3,12.3,0.6,21.1,23.5,19
02/11/2010,21:00,118,2.3,13.4,0.7,20.9,23.8,17
02/11/2010,22:00,185,1.3,30.9,0.4,19.6,19.3,51
02/11/2010,23:00,207,1.5,8.5,0.3,18.6,18.0,61
03/11/2010,00:00,227,1.0,23.1,0.4,18.0,11.2,
03/11/2010,01:00,248,0.5,43.2,0.4,16.6,6.9,68
03/11/2010,02:00,233,0.8,22.2,0.3,16.2,17.2,71
03/11/2010,03:00,221,0.9,10.5,0.3,16.1,12.8,62
03/11/2010,04:00,218,1.4,13.8,0.4,16.2,21.5,45
03/11/2010,05:00,212,1.4,18.4,0.4,16.2,23.4,42
03/11/2010,06:00,178,1.7,15.4,0.5,18.4,49.3,33
03/11/2010,07:00,165,2.8,18.3,1.0,21.0,31.1,22
03/11/2010,08:00,143,3.9,16.1,1.1,22.7,7.9,20
03/11/2010,09:00,143,4.3,16.1,1.2,23.4,,18
03/11/2010,10:00,135,5.3,17.0,1.6,24.3,14.5,16
03/11/2010,11:00,127,5.7,13.5,1.3,23.5,13.1,16
03/11/2010,12:00,131,5.6,11.7,1.2,,,26
03/11/2010,13:00,129,5.7,12.7,1.5,,,
03/11/2010,14:00,126,5.5,12.3,1.2,22.6,,
03/11/2010,15:00,120,5.8,11.1,1.5,21.9,,12
03/11/2010,16:00,125,4.9,12.0,1.2,21.2,21.9,14
03/11/2010,17:00,130,4.7,10.0,1.1,20.7,28.8,15
03/11/2010,18:00,130,3.7,10.8,1.0,19.7,27.9,16
03/11/2010,19:00,120,3.9,11.0,0.9,20.2,20.4,12
03/11/2010,20:00,125,3.8,11.8,0.9,20.4,19.6,12
03/11/2010,21:00,134,3.0,13.3,0.9,20.4,17.7,13
03/11/2010,22:00,165,2.0,25.6,0.7,19.5,21.1,18
03/11/2010,23:00,121,2.9,12.8,0.9,20.2,13.4,13
04/11/2010,00:00,137,3.1,29.4,1.8,17.7,,
04/11/2010,01:00,115,0.4,87.0,0.8,14.2,,10
04/11/2010,02:00,212,0.6,92.6,0.8,16.0,12.0,11
04/11/2010,03:00,150,1.8,27.2,0.8,15.3,3.8,9
04/11/2010,04:00,157,1.6,42.9,0.7,16.5,12.5,11
04/11/2010,05:00,153,1.5,44.0,1.2,16.2,7.2,10
04/11/2010,06:00,172,2.8,14.7,0.9,16.2,8.9,11
04/11/2010,07:00,150,3.1,11.9,1.0,16.2,9.9,13
04/11/2010,08:00,150,3.6,15.7,0.9,17.5,12.6,14
04/11/2010,09:00,136,5.4,12.0,1.4,18.2,11.4,12
04/11/2010,10:00,132,4.9,11.5,1.3,18.2,,
04/11/2010,11:00,126,4.4,14.1,1.2,17.1,,
04/11/2010,12:00,148,3.3,28.3,1.1,16.8,,
04/11/2010,13:00,171,3.4,15.2,1.0,17.0,15.9,11
04/11/2010,14:00,170,3.1,15.5,0.9,16.8,15.8,13
04/11/2010,15:00,186,3.4,14.3,0.9,16.2,13.3,13
04/11/2010,16:00,161,2.4,33.4,0.9,16.2,9.0,8
04/11/2010,17:00,144,2.8,15.5,0.8,16.1,11.2,7
04/11/2010,18:00,161,2.7,12.9,0.7,15.9,11.9,7
04/11/2010,19:00,150,2.3,16.8,0.7,15.9,10.8,6
04/11/2010,20:00,183,2.8,12.7,0.8,16.1,12.3,7
04/11/2010,21:00,191,3.3,10.9,0.7,16.3,13.5,9
04/11/2010,22:00,185,2.9,12.5,0.8,16.4,8.7,8
04/11/2010,23:00,184,2.5,12.9,0.7,16.4,6.3,7
05/11/2010,00:00,190,2.3,11.8,0.5,16.2,6.1,
05/11/2010,01:00,197,1.4,13.1,0.4,15.7,9.9,7
05/11/2010,02:00,206,1.9,10.4,0.4,15.8,9.6,6
05/11/2010,03:00,190,1.4,15.0,0.4,15.9,9.8,6
05/11/2010,04:00,189,2.0,11.6,0.6,16.0,11.8,8
05/11/2010,05:00,196,1.7,13.4,0.6,16.2,9.3,6
05/11/2010,06:00,184,1.7,15.2,0.7,17.8,11.2,7
05/11/2010,07:00,172,3.1,17.1,1.0,20.6,26.5,10
05/11/2010,08:00,145,3.7,18.6,1.1,21.9,,
05/11/2010,09:00,134,3.3,21.4,1.2,23.2,,
05/11/2010,10:00,115,5.4,13.6,1.3,23.2,,9
05/11/2010,11:00,111,5.8,13.3,1.4,23.1,12.5,11
05/11/2010,12:00,113,5.9,12.4,1.5,22.7,9.4,12
05/11/2010,13:00,106,5.2,15.4,1.8,23.5,8.8,15
05/11/2010,14:00,111,5.1,15.9,1.5,23.9,10.6,15
05/11/2010,15:00,110,4.4,17.1,1.5,23.7,,12
05/11/2010,16:00,107,4.0,14.9,1.4,23.2,3.4,11
05/11/2010,17:00,106,3.7,11.0,1.2,21.6,7.6,12
05/11/2010,18:00,92,1.1,19.1,0.7,19.9,16.6,17
05/11/2010,19:00,80,0.6,25.0,0.3,18.9,18.6,21
05/11/2010,20:00,204,0.7,56.1,0.6,17.2,19.6,27
05/11/2010,21:00,240,0.9,16.7,0.3,15.8,19.6,28
05/11/2010,22:00,235,0.9,18.4,0.3,15.4,10.4,22
05/11/2010,23:00,250,0.8,21.8,0.3,14.6,13.0,25
06/11/2010,00:00,265,1.1,16.3,0.4,14.3,10.0,
06/11/2010,01:00,247,1.0,12.8,0.3,13.9,11.6,28
06/11/2010,02:00,254,0.7,20.6,0.3,13.4,9.3,28
06/11/2010,03:00,249,1.1,16.4,0.4,13.1,4.7,24
06/11/2010,04:00,251,1.0,13.4,0.3,12.7,8.7,25
06/11/2010,05:00,263,1.1,20.6,0.5,13.2,12.8,22
06/11/2010,06:00,249,1.0,20.6,0.4,19.1,37.9,30
06/11/2010,07:00,195,1.8,32.5,0.9,21.3,25.7,26
06/11/2010,08:00,148,3.6,17.4,1.0,22.9,19.2,12
06/11/2010,09:00,131,4.7,14.0,1.3,23.7,12.0,11
06/11/2010,10:00,118,5.2,14.6,1.3,24.1,10.7,10
06/11/2010,11:00,112,4.9,13.7,1.2,24.1,8.4,9
06/11/2010,12:00,115,5.5,14.9,1.4,23.6,13.6,9
06/11/2010,13:00,116,5.8,12.6,1.3,24.5,8.9,8
06/11/2010,14:00,109,4.9,14.5,1.3,25.3,8.6,8
06/11/2010,15:00,111,5.3,11.8,1.3,24.4,7.7,8
06/11/2010,16:00,100,4.0,15.9,1.5,23.3,18.5,10
06/11/2010,17:00,102,3.9,15.6,1.5,21.9,13.0,10
06/11/2010,18:00,97,2.2,16.8,0.9,20.8,16.8,13
06/11/2010,19:00,103,3.0,14.4,1.1,20.6,19.1,18
06/11/2010,20:00,107,3.0,11.1,0.9,20.5,22.9,19
06/11/2010,21:00,107,2.7,14.2,0.8,20.5,19.0,18
06/11/2010,22:00,116,2.6,12.6,0.8,20.4,19.2,20
06/11/2010,23:00,227,1.3,22.5,0.4,18.1,16.6,21
07/11/2010,00:00,244,1.4,15.0,0.5,17.1,16.7,
07/11/2010,01:00,242,0.8,26.5,0.4,16.9,16.8,24
07/11/2010,02:00,232,1.2,12.5,0.4,16.4,12.0,20
07/11/2010,03:00,238,0.9,26.1,0.3,16.1,17.2,21
07/11/2010,04:00,223,1.1,20.9,0.5,16.1,18.0,21
07/11/2010,05:00,210,1.5,11.4,0.4,16.3,17.7,18
07/11/2010,06:00,215,1.0,18.2,0.3,17.3,23.2,17
07/11/2010,07:00,169,2.1,18.0,0.7,20.1,31.2,18
07/11/2010,08:00,150,3.1,15.6,1.0,21.4,21.1,17
07/11/2010,09:00,142,3.8,13.0,1.1,22.5,21.6,17
07/11/2010,10:00,136,5.2,12.6,1.3,23.2,15.4,16
07/11/2010,11:00,129,5.1,13.2,1.4,23.6,17.4,16
07/11/2010,12:00,129,5.3,14.3,1.3,22.8,17.4,16
