Date,Time,Wind Direction,Wind Speed (m/s),Wind Sigma Theta (degrees),Wind Speed Std Dev (m/s),Air Temperature (degC)
26/10/2010,05:00,84,0.9,28.0,0.5,17.4
26/10/2010,06:00,113,0.4,41.8,0.5,18.7
26/10/2010,07:00,221,0.9,58.9,0.7,19.4
26/10/2010,08:00,136,0.4,120.1,0.6,21.0
26/10/2010,09:00,135,1.2,56.4,0.9,22.1
26/10/2010,10:00,148,1.7,50.2,1.0,23.6
26/10/2010,11:00,136,0.5,91.3,0.9,24.6
26/10/2010,12:00,83,1.4,69.8,1.0,25.9
26/10/2010,13:00,57,2.3,26.4,1.0,26.3
26/10/2010,14:00,59,2.2,46.2,1.0,28.5
26/10/2010,15:00,42,3.1,36.6,0.9,27.9
26/10/2010,16:00,50,2.6,27.9,0.8,26.6
26/10/2010,17:00,101,2.1,50.1,1.1,23.7
26/10/2010,18:00,122,3.2,68.5,2.4,19.1
26/10/2010,19:00,115,3.3,26.9,1.2,18.4
26/10/2010,20:00,100,2.9,21.2,0.9,18.2
26/10/2010,21:00,116,1.2,28.9,0.9,17.7
26/10/2010,22:00,302,0.2,117.5,0.2,17.5
26/10/2010,23:00,291,0.4,10.5,0.0,17.5
27/10/2010,00:00,206,0.2,69.7,0.1,17.3
27/10/2010,01:00,200,0.5,10.6,0.6,17.0
27/10/2010,02:00,212,1.1,20.4,0.9,17.0
27/10/2010,03:00,286,0.5,28.8,0.0,16.9
27/10/2010,04:00,301,1.1,15.0,1.0,16.4
27/10/2010,05:00,277,0.7,13.2,0.6,16.3
27/10/2010,06:00,270,2.9,12.0,1.1,17.8
27/10/2010,07:00,273,2.7,20.8,1.1,20.5
27/10/2010,08:00,305,0.3,144.8,0.6,23.6
27/10/2010,09:00,95,1.6,46.9,0.8,24.7
27/10/2010,10:00,44,2.3,40.7,1.0,26.3
27/10/2010,11:00,70,2.5,35.1,1.2,27.3
27/10/2010,12:00,105,3.5,30.1,1.0,27.7
27/10/2010,13:00,84,3.0,43.8,1.2,28.4
27/10/2010,14:00,72,4.4,28.7,1.3,28.8
27/10/2010,15:00,73,4.1,35.1,1.2,28.7
27/10/2010,16:00,67,4.4,21.5,1.0,27.5
27/10/2010,17:00,87,5.4,8.3,1.0,25.0
27/10/2010,18:00,104,5.5,17.9,1.4,21.5
27/10/2010,19:00,132,4.3,9.8,0.5,20.2
27/10/2010,20:00,137,4.1,5.5,0.6,19.6
27/10/2010,21:00,154,3.2,9.5,0.4,18.6
27/10/2010,22:00,174,1.2,58.7,1.0,17.6
27/10/2010,23:00,335,0.7,46.3,0.5,16.3
28/10/2010,00:00,17,0.2,107.0,0.2,16.8
28/10/2010,01:00,188,2.6,10.0,1.1,17.3
28/10/2010,02:00,242,1.3,55.8,0.4,16.9
28/10/2010,03:00,295,2.5,10.5,0.3,15.4
28/10/2010,04:00,289,3.4,6.0,0.5,15.3
28/10/2010,05:00,281,3.5,6.2,0.5,15.6
28/10/2010,06:00,273,3.7,9.7,0.9,17.9
28/10/2010,07:00,287,2.0,45.8,1.1,21.0
28/10/2010,08:00,94,1.2,71.9,1.1,23.2
28/10/2010,09:00,64,1.7,60.8,1.2,24.8
28/10/2010,10:00,77,3.0,33.2,1.4,26.6
28/10/2010,11:00,87,3.8,33.0,1.3,25.9
28/10/2010,12:00,111,4.0,28.3,1.4,26.4
28/10/2010,13:00,119,5.2,14.3,1.5,25.0
28/10/2010,14:00,113,5.6,19.3,2.0,25.9
28/10/2010,15:00,115,10.3,9.7,2.2,21.9
28/10/2010,16:00,104,7.7,11.1,1.6,22.2
28/10/2010,17:00,112,6.4,10.6,1.1,20.5
28/10/2010,18:00,95,3.6,9.6,0.8,18.8
28/10/2010,19:00,92,1.6,10.7,0.5,17.8
28/10/2010,20:00,96,1.3,15.6,0.3,16.8
28/10/2010,21:00,73,1.3,13.0,0.6,16.3
28/10/2010,22:00,72,0.7,22.5,0.8,16.0
28/10/2010,23:00,,0.0,6.1,0.0,14.9
29/10/2010,00:00,276,0.3,45.8,0.5,14.6
29/10/2010,01:00,317,0.2,28.0,0.5,14.2
29/10/2010,02:00,,0.0,27.1,0.0,13.9
29/10/2010,03:00,,0.0,54.5,0.0,13.1
29/10/2010,04:00,,0.0,8.0,0.0,12.8
29/10/2010,05:00,288,0.1,116.5,0.1,13.6
29/10/2010,06:00,229,0.1,53.0,0.1,17.4
29/10/2010,07:00,116,1.8,26.4,0.9,20.0
29/10/2010,08:00,90,3.9,22.6,1.8,22.3
29/10/2010,09:00,94,5.1,18.1,1.3,23.3
29/10/2010,10:00,106,3.7,22.6,1.4,23.8
29/10/2010,11:00,115,3.6,23.8,1.4,25.0
29/10/2010,12:00,99,3.7,28.8,1.2,26.0
29/10/2010,13:00,74,4.4,28.9,1.3,27.3
29/10/2010,14:00,84,4.0,24.9,1.2,26.5
29/10/2010,15:00,75,5.4,17.0,1.4,26.5
29/10/2010,16:00,83,6.0,11.7,1.3,25.3
29/10/2010,17:00,88,6.9,8.2,1.5,22.6
29/10/2010,18:00,94,4.2,9.6,1.0,20.6
29/10/2010,19:00,115,3.9,8.7,0.7,19.1
29/10/2010,20:00,127,3.4,8.9,0.4,18.2
29/10/2010,21:00,141,2.7,6.8,0.5,17.7
29/10/2010,22:00,138,0.6,61.6,0.8,16.5
29/10/2010,23:00,117,0.3,41.9,0.5,15.6
30/10/2010,00:00,,0.0,31.9,0.0,15.1
30/10/2010,01:00,,0.0,37.2,0.0,14.7
30/10/2010,02:00,,0.0,34.3,0.0,14.2
30/10/2010,03:00,,0.0,16.3,0.0,13.9
30/10/2010,04:00,317,0.1,131.1,0.4,13.9
30/10/2010,05:00,303,0.9,24.6,0.9,14.6
30/10/2010,06:00,175,0.7,50.2,0.8,18.0
30/10/2010,07:00,102,2.2,24.5,0.7,20.2
30/10/2010,08:00,87,3.3,19.2,0.9,22.3
30/10/2010,09:00,65,4.4,21.1,1.2,23.8
30/10/2010,10:00,77,4.3,20.3,1.3,24.2
30/10/2010,11:00,66,4.4,22.0,1.5,25.5
30/10/2010,12:00,73,4.3,19.6,1.2,25.3
30/10/2010,13:00,86,4.3,19.5,1.0,24.5
30/10/2010,14:00,85,4.3,22.8,1.3,26.2
30/10/2010,15:00,77,4.9,21.9,1.2,25.8
30/10/2010,16:00,67,4.1,17.3,1.1,25.6
30/10/2010,17:00,66,3.5,10.4,0.8,23.0
30/10/2010,18:00,80,2.6,6.7,0.5,20.5
30/10/2010,19:00,82,2.2,11.0,0.7,18.9
30/10/2010,20:00,99,0.3,35.9,0.5,17.0
30/10/2010,21:00,,0.0,5.5,0.0,16.2
30/10/2010,22:00,147,0.7,46.2,0.9,15.6
30/10/2010,23:00,167,0.2,73.6,0.4,15.0
31/10/2010,00:00,126,1.3,26.2,1.1,14.7
31/10/2010,01:00,173,1.2,39.3,0.6,14.3
31/10/2010,02:00,289,1.4,20.1,0.4,13.5
31/10/2010,03:00,52,0.1,29.8,0.2,12.4
31/10/2010,04:00,,0.0,2.7,0.0,11.9
31/10/2010,05:00,279,1.1,8.6,1.2,12.3
31/10/2010,06:00,275,3.0,11.1,0.6,15.1
31/10/2010,07:00,269,0.3,97.5,0.8,18.5
31/10/2010,08:00,80,0.3,82.8,0.7,20.8
31/10/2010,09:00,43,1.9,41.6,1.1,22.5
31/10/2010,10:00,85,2.5,36.0,1.2,22.9
31/10/2010,11:00,91,2.3,19.8,1.0,22.9
31/10/2010,12:00,89,0.7,89.9,1.0,24.9
31/10/2010,13:00,84,1.0,74.1,1.1,26.6
31/10/2010,14:00,64,1.9,53.0,1.3,27.3
31/10/2010,15:00,100,2.1,56.2,1.2,26.6
31/10/2010,16:00,67,2.9,29.2,1.3,26.1
31/10/2010,17:00,58,3.3,9.6,0.8,24.3
31/10/2010,18:00,72,1.8,18.7,0.5,21.1
31/10/2010,19:00,87,0.5,53.7,0.6,18.9
31/10/2010,20:00,100,1.3,22.0,1.1,18.0
31/10/2010,21:00,117,2.5,10.0,0.4,17.5
31/10/2010,22:00,157,2.0,16.0,0.6,16.8
31/10/2010,23:00,146,0.5,36.7,0.8,16.6
01/11/2010,00:00,152,3.6,8.9,0.7,16.3
01/11/2010,01:00,198,1.0,57.4,0.8,15.5
01/11/2010,02:00,312,1.1,24.9,0.7,14.3
01/11/2010,03:00,279,1.2,42.0,1.1,13.9
01/11/2010,04:00,284,2.8,6.9,0.4,13.8
01/11/2010,05:00,261,2.5,13.3,0.7,14.2
01/11/2010,06:00,278,2.0,13.6,0.9,15.8
01/11/2010,07:00,277,1.4,17.3,0.4,17.4
01/11/2010,08:00,275,0.3,70.5,0.6,19.6
01/11/2010,09:00,146,0.6,78.0,0.9,21.4
01/11/2010,10:00,40,2.2,34.7,0.9,21.7
01/11/2010,11:00,62,2.1,38.6,1.0,23.0
01/11/2010,12:00,50,2.5,34.9,1.1,23.4
01/11/2010,13:00,49,2.2,27.1,0.8,22.1
01/11/2010,14:00,50,4.1,16.3,0.8,22.5
01/11/2010,15:00,58,4.0,13.5,0.9,22.4
01/11/2010,16:00,54,2.3,18.8,0.8,21.6
01/11/2010,17:00,50,1.3,21.6,0.6,20.6
01/11/2010,18:00,346,0.7,160.6,0.5,19.7
01/11/2010,19:00,334,0.7,139.3,0.8,18.7
01/11/2010,20:00,3,0.3,130.9,0.6,18.2
01/11/2010,21:00,21,0.7,170.2,0.8,18.0
01/11/2010,22:00,317,0.9,133.5,0.9,17.7
01/11/2010,23:00,278,6.7,8.7,2.4,17.5
02/11/2010,00:00,281,8.9,7.3,1.9,16.3
02/11/2010,01:00,284,7.3,7.9,1.7,15.8
02/11/2010,02:00,281,5.2,8.5,1.0,15.0
02/11/2010,03:00,279,6.8,8.0,1.8,14.4
02/11/2010,04:00,283,3.9,15.8,1.1,13.5
02/11/2010,05:00,292,4.7,16.0,1.7,14.6
02/11/2010,06:00,262,8.5,8.3,1.6,16.7
02/11/2010,07:00,269,6.0,16.6,1.4,17.8
02/11/2010,08:00,283,5.9,16.2,1.4,19.5
02/11/2010,09:00,286,6.3,17.5,1.4,21.2
02/11/2010,10:00,282,8.1,20.5,2.8,22.8
02/11/2010,11:00,274,10.0,14.3,2.3,24.2
02/11/2010,12:00,276,9.1,19.6,2.1,24.6
02/11/2010,13:00,268,9.0,14.2,2.3,24.9
02/11/2010,14:00,275,9.2,14.2,2.3,25.3
02/11/2010,15:00,267,9.8,11.7,1.7,24.8
02/11/2010,16:00,268,9.3,12.6,1.7,23.8
02/11/2010,17:00,276,8.2,8.9,1.4,21.9
02/11/2010,18:00,275,6.0,8.6,0.9,18.9
02/11/2010,19:00,273,3.9,15.3,0.3,16.1
02/11/2010,20:00,290,4.4,7.9,0.5,15.2
02/11/2010,21:00,279,4.8,6.9,0.5,13.8
02/11/2010,22:00,272,5.4,8.1,0.4,13.5
02/11/2010,23:00,281,5.3,4.7,1.0,13.4
03/11/2010,00:00,280,6.6,4.3,0.7,12.2
03/11/2010,01:00,287,5.7,5.1,0.7,11.4
03/11/2010,02:00,265,4.2,13.4,0.7,10.0
03/11/2010,03:00,264,4.0,7.0,0.6,8.9
03/11/2010,04:00,281,4.0,7.9,0.8,9.2
03/11/2010,05:00,276,2.1,13.4,0.6,9.5
03/11/2010,06:00,265,4.0,8.9,0.6,13.4
03/11/2010,07:00,269,3.5,15.0,0.9,17.6
03/11/2010,08:00,240,0.6,87.7,1.0,22.0
03/11/2010,09:00,131,1.9,46.7,1.5,23.2
03/11/2010,10:00,93,3.2,28.7,1.4,24.4
03/11/2010,11:00,86,3.3,34.5,1.5,25.2
03/11/2010,12:00,62,3.3,37.8,1.5,26.9
03/11/2010,13:00,92,1.7,71.5,1.3,27.3
03/11/2010,14:00,55,2.5,150.0,1.6,27.1
03/11/2010,15:00,93,6.9,10.9,1.3,24.8
03/11/2010,16:00,83,7.5,11.3,1.5,23.9
03/11/2010,17:00,82,6.3,10.5,1.2,22.3
03/11/2010,18:00,88,4.4,8.4,1.1,19.9
03/11/2010,19:00,106,2.7,19.8,0.6,18.6
03/11/2010,20:00,135,3.3,7.2,0.5,18.5
03/11/2010,21:00,153,3.5,9.0,0.6,18.2
03/11/2010,22:00,158,3.3,7.6,0.6,17.9
03/11/2010,23:00,155,3.6,6.7,0.6,17.7
04/11/2010,00:00,159,2.8,7.7,0.7,17.6
04/11/2010,01:00,165,1.5,29.0,1.2,17.3
04/11/2010,02:00,162,0.7,48.4,0.7,17.0
04/11/2010,03:00,66,0.6,26.6,0.5,16.4
04/11/2010,04:00,179,0.6,21.7,0.6,16.6
04/11/2010,05:00,280,1.1,27.7,0.5,16.8
04/11/2010,06:00,170,0.3,84.2,0.6,17.9
04/11/2010,07:00,154,2.3,25.5,0.8,19.1
04/11/2010,08:00,117,3.6,17.2,0.8,19.8
04/11/2010,09:00,89,3.4,18.2,0.9,20.3
04/11/2010,10:00,64,3.7,19.4,1.0,21.8
04/11/2010,11:00,77,4.7,16.1,0.9,21.8
04/11/2010,12:00,84,4.9,15.1,0.9,21.3
04/11/2010,13:00,85,5.3,12.2,1.3,20.6
04/11/2010,14:00,75,6.6,10.2,1.4,20.6
04/11/2010,15:00,91,4.9,10.6,1.0,19.7
04/11/2010,16:00,97,3.3,15.1,0.7,19.3
04/11/2010,17:00,111,3.3,15.5,0.7,18.6
04/11/2010,18:00,143,2.3,11.5,0.5,17.7
04/11/2010,19:00,148,2.2,9.4,0.6,17.4
04/11/2010,20:00,136,1.3,31.1,0.9,16.7
04/11/2010,21:00,148,1.4,25.8,1.3,16.0
04/11/2010,22:00,216,0.3,69.6,0.5,15.5
04/11/2010,23:00,298,0.9,24.4,0.7,14.5
05/11/2010,00:00,270,1.3,11.4,1.0,13.6
05/11/2010,01:00,292,1.9,15.2,0.5,13.7
05/11/2010,02:00,273,2.0,10.5,0.7,13.7
05/11/2010,03:00,273,2.5,6.7,0.6,14.0
05/11/2010,04:00,284,2.0,9.9,0.8,13.8
05/11/2010,05:00,273,1.3,21.3,1.1,13.9
05/11/2010,06:00,276,1.9,27.3,0.8,16.4
05/11/2010,07:00,221,0.6,72.9,0.9,19.8
05/11/2010,08:00,125,0.8,84.2,1.2,22.7
05/11/2010,09:00,92,2.4,51.1,1.5,24.3
05/11/2010,10:00,91,2.2,52.9,1.6,23.8
05/11/2010,11:00,95,3.1,47.6,1.9,25.6
05/11/2010,12:00,94,7.8,15.3,2.6,24.8
05/11/2010,13:00,86,8.0,14.1,1.7,24.4
05/11/2010,14:00,129,4.7,40.1,1.5,22.5
05/11/2010,15:00,150,4.5,18.4,1.1,21.3
05/11/2010,16:00,152,5.6,12.6,1.1,19.7
05/11/2010,17:00,156,4.6,9.1,0.9,18.8
05/11/2010,18:00,168,3.8,11.4,0.8,18.3
05/11/2010,19:00,150,3.1,18.3,0.8,18.0
05/11/2010,20:00,143,4.0,9.4,1.0,17.4
05/11/2010,21:00,160,2.1,9.8,0.7,16.4
05/11/2010,22:00,143,0.3,67.8,0.6,15.9
05/11/2010,23:00,213,0.5,81.4,0.5,15.0
06/11/2010,00:00,280,0.6,27.0,0.6,14.1
06/11/2010,01:00,67,0.6,59.5,0.8,13.8
06/11/2010,02:00,96,0.3,44.5,0.6,15.1
06/11/2010,03:00,139,2.1,18.4,0.8,15.3
06/11/2010,04:00,193,0.8,50.9,0.7,15.1
06/11/2010,05:00,273,1.7,15.3,0.9,15.3
06/11/2010,06:00,256,2.6,21.3,0.6,16.6
06/11/2010,07:00,191,1.1,65.8,1.0,20.3
06/11/2010,08:00,186,1.3,61.2,1.0,22.5
06/11/2010,09:00,145,2.3,49.5,1.6,24.0
06/11/2010,10:00,122,1.6,57.9,1.3,25.5
06/11/2010,11:00,130,1.3,73.9,1.2,26.6
06/11/2010,12:00,118,2.9,46.2,1.6,25.1
06/11/2010,13:00,154,5.0,23.2,1.9,26.4
06/11/2010,14:00,143,6.7,14.4,2.0,26.2
06/11/2010,15:00,139,6.3,17.2,1.5,25.5
06/11/2010,16:00,129,6.8,14.2,1.5,24.8
06/11/2010,17:00,137,6.3,10.1,1.3,22.8
06/11/2010,18:00,134,5.0,8.5,1.3,20.6
06/11/2010,19:00,139,5.5,11.0,1.5,19.1
06/11/2010,20:00,120,3.0,15.5,0.8,17.7
06/11/2010,21:00,96,1.6,21.0,0.7,16.7
06/11/2010,22:00,78,1.7,20.7,0.8,16.1
06/11/2010,23:00,93,1.6,21.7,0.5,15.2
07/11/2010,00:00,180,2.2,34.3,0.8,15.1
07/11/2010,01:00,213,1.2,62.5,0.5,14.2
07/11/2010,02:00,354,1.5,160.3,0.9,13.1
07/11/2010,03:00,20,1.2,32.3,0.9,14.4
07/11/2010,04:00,63,0.3,139.9,0.5,15.2
07/11/2010,05:00,168,0.6,72.5,0.7,16.1
07/11/2010,06:00,155,1.9,23.7,0.8,18.1
07/11/2010,07:00,143,4.2,15.8,1.1,20.0
07/11/2010,08:00,122,4.3,18.4,1.3,21.2
07/11/2010,09:00,129,3.9,23.4,1.5,22.5
07/11/2010,10:00,112,3.5,22.8,1.4,24.3
07/11/2010,11:00,114,2.8,30.3,1.5,25.8
07/11/2010,12:00,120,3.7,29.3,1.7,26.5
07/11/2010,13:00,104,3.4,35.5,1.3,27.5
07/11/2010,14:00,99,4.2,27.8,1.7,27.4
07/11/2010,15:00,96,6.3,17.3,1.6,26.8
07/11/2010,16:00,101,7.0,11.1,1.5,25.6
07/11/2010,17:00,94,7.7,9.1,1.8,23.7
07/11/2010,18:00,84,5.5,10.0,1.3,21.4
07/11/2010,19:00,106,2.9,14.9,0.6,19.6
07/11/2010,20:00,128,2.4,13.7,0.5,18.5
07/11/2010,21:00,153,3.2,6.8,0.6,18.5
07/11/2010,22:00,143,3.3,7.9,0.5,18.3
07/11/2010,23:00,140,1.4,72.1,1.4,17.7
08/11/2010,00:00,97,0.4,61.6,0.5,16.8
08/11/2010,01:00,69,0.4,26.7,0.6,15.9
08/11/2010,02:00,14,0.2,31.6,0.4,15.5
08/11/2010,03:00,221,0.6,36.6,0.6,14.8
08/11/2010,04:00,339,0.2,144.1,0.5,15.0
08/11/2010,05:00,310,0.1,130.6,0.2,15.9
08/11/2010,06:00,98,0.3,46.7,0.6,18.5
08/11/2010,07:00,114,1.8,19.2,0.7,20.6
08/11/2010,08:00,84,3.4,19.6,0.7,22.1
08/11/2010,09:00,75,2.9,20.0,1.0,23.0
08/11/2010,10:00,94,3.8,14.5,0.9,23.9
08/11/2010,11:00,110,4.9,19.0,1.2,24.6
08/11/2010,12:00,94,5.2,20.1,1.3,25.4
08/11/2010,13:00,89,4.9,15.9,1.3,26.2
08/11/2010,14:00,95,5.9,14.5,1.3,25.9
08/11/2010,15:00,80,7.5,12.7,1.4,24.9
08/11/2010,16:00,83,6.0,12.7,1.3,24.0
08/11/2010,17:00,74,5.6,9.9,1.2,22.2
08/11/2010,18:00,85,4.5,9.6,0.9,20.8
08/11/2010,19:00,94,3.7,8.8,0.7,19.7
08/11/2010,20:00,125,3.3,8.9,0.6,19.1
08/11/2010,21:00,101,1.7,37.4,0.6,18.5
08/11/2010,22:00,88,0.4,52.7,0.5,18.4
08/11/2010,23:00,140,0.8,34.8,0.8,18.7
09/11/2010,00:00,142,1.4,19.1,0.6,18.5
09/11/2010,01:00,153,3.3,7.0,0.6,17.9
09/11/2010,02:00,163,3.9,7.5,0.6,17.6
09/11/2010,03:00,150,3.0,10.1,1.1,17.5
09/11/2010,04:00,135,1.5,13.7,0.6,17.1
09/11/2010,05:00,135,1.6,14.5,0.5,18.0
09/11/2010,06:00,145,2.7,14.0,0.8,19.5
09/11/2010,07:00,119,3.8,26.1,1.4,21.8
09/11/2010,08:00,99,5.2,19.8,1.1,23.0
09/11/2010,09:00,96,4.9,22.2,1.1,23.8
09/11/2010,10:00,84,5.2,19.1,1.3,25.3
09/11/2010,11:00,72,6.2,16.9,1.4,26.7
09/11/2010,12:00,78,6.2,17.4,1.4,26.7
09/11/2010,13:00,80,7.0,17.2,1.4,27.8
09/11/2010,14:00,85,7.5,16.4,1.5,27.1
09/11/2010,15:00,89,7.5,11.8,1.6,25.3
09/11/2010,16:00,90,7.9,10.1,1.4,24.5
09/11/2010,17:00,98,7.2,9.9,1.4,23.0
09/11/2010,18:00,92,5.6,7.8,1.1,21.4
09/11/2010,19:00,98,4.4,13.2,0.9,20.8
09/11/2010,20:00,129,4.1,7.5,0.6,19.7
09/11/2010,21:00,130,3.8,8.7,0.8,19.4
09/11/2010,22:00,142,2.8,7.1,0.7,18.1
09/11/2010,23:00,151,2.8,8.5,0.5,17.7
10/11/2010,00:00,134,3.1,7.8,0.8,17.6
10/11/2010,01:00,124,5.8,12.9,2.1,17.2
10/11/2010,02:00,114,3.4,16.4,2.2,16.8
10/11/2010,03:00,142,0.9,29.2,0.6,16.7
10/11/2010,04:00,176,1.1,12.7,1.0,16.3
10/11/2010,05:00,136,1.9,22.3,0.7,17.3
10/11/2010,06:00,137,2.7,14.3,0.6,18.3
10/11/2010,07:00,111,3.8,17.2,1.2,20.6
10/11/2010,08:00,96,4.6,16.6,1.2,22.1
10/11/2010,09:00,114,4.8,19.4,1.5,23.9
10/11/2010,10:00,95,4.2,19.5,1.6,25.5
10/11/2010,11:00,110,4.1,22.7,1.3,25.7
10/11/2010,12:00,107,4.5,22.5,1.9,27.2
10/11/2010,13:00,108,5.8,16.9,1.6,27.5
10/11/2010,14:00,111,5.6,19.3,1.5,26.6
10/11/2010,15:00,110,7.0,13.6,1.6,24.8
10/11/2010,16:00,96,6.5,10.5,1.3,24.5
10/11/2010,17:00,72,5.5,11.8,1.3,23.3
10/11/2010,18:00,83,4.3,11.0,0.8,21.3
10/11/2010,19:00,92,2.9,8.5,1.1,19.5
10/11/2010,20:00,65,0.8,13.2,0.7,18.4
10/11/2010,21:00,56,1.1,10.9,0.3,18.7
10/11/2010,22:00,93,0.6,40.5,0.5,18.3
10/11/2010,23:00,217,0.7,82.0,0.7,16.8
11/11/2010,00:00,212,0.1,78.8,0.3,15.5
11/11/2010,01:00,236,0.7,8.7,0.6,14.3
11/11/2010,02:00,277,0.8,46.2,0.6,13.5
11/11/2010,03:00,293,1.1,24.5,0.4,12.7
11/11/2010,04:00,280,1.8,8.0,0.5,12.4
11/11/2010,05:00,284,3.0,5.7,0.6,13.6
11/11/2010,06:00,286,1.2,42.5,0.8,17.8
11/11/2010,07:00,109,0.7,63.0,0.7,21.7
11/11/2010,08:00,48,1.5,49.8,1.0,22.9
11/11/2010,09:00,48,2.3,39.1,1.4,25.4
11/11/2010,10:00,68,2.5,40.5,1.4,26.9
11/11/2010,11:00,58,3.3,42.1,1.8,28.0
11/11/2010,12:00,58,2.7,47.1,1.7,29.0
11/11/2010,13:00,54,3.7,31.4,1.6,30.3
11/11/2010,14:00,45,3.8,27.1,1.5,30.5
11/11/2010,15:00,68,4.5,22.1,1.4,29.5
11/11/2010,16:00,62,5.2,16.4,1.0,28.7
11/11/2010,17:00,92,7.2,8.7,1.4,25.5
11/11/2010,18:00,89,6.0,8.2,1.1,22.7
11/11/2010,19:00,94,4.3,10.1,0.9,21.5
11/11/2010,20:00,95,2.6,12.1,0.9,20.8
11/11/2010,21:00,112,1.7,21.8,0.3,20.1
11/11/2010,22:00,151,2.8,9.2,0.9,19.4
11/11/2010,23:00,148,2.0,12.8,0.5,19.0
12/11/2010,00:00,137,0.5,24.1,0.8,19.0
12/11/2010,01:00,127,1.6,14.1,0.4,18.5
12/11/2010,02:00,148,2.2,9.0,0.5,17.8
12/11/2010,03:00,147,1.8,26.4,0.7,17.9
12/11/2010,04:00,87,0.3,31.5,0.6,17.3
12/11/2010,05:00,187,0.1,76.5,0.2,18.5
12/11/2010,06:00,86,1.2,27.9,0.7,21.7
12/11/2010,07:00,88,1.8,32.3,1.0,23.4
12/11/2010,08:00,70,2.6,34.1,1.4,25.1
12/11/2010,09:00,59,3.9,21.1,1.5,26.5
12/11/2010,10:00,63,4.7,20.0,1.2,27.2
12/11/2010,11:00,39,4.4,26.6,1.3,28.3
12/11/2010,12:00,56,4.3,27.6,1.8,29.7
12/11/2010,13:00,55,5.3,23.0,1.4,30.0
12/11/2010,14:00,77,6.2,24.6,1.6,29.5
12/11/2010,15:00,81,7.4,14.2,1.5,27.9
12/11/2010,16:00,66,6.8,9.8,1.5,26.2
12/11/2010,17:00,74,7.3,9.2,1.5,25.3
12/11/2010,18:00,84,6.1,8.8,1.5,22.9
12/11/2010,19:00,92,4.3,7.4,0.7,21.7
12/11/2010,20:00,90,3.7,8.8,0.7,21.0
12/11/2010,21:00,95,2.8,10.0,0.6,20.4
12/11/2010,22:00,101,2.0,7.3,0.4,19.6
12/11/2010,23:00,122,1.4,7.6,0.9,18.5
13/11/2010,00:00,121,1.2,40.5,0.9,17.6
13/11/2010,01:00,50,0.4,50.8,0.5,16.6
13/11/2010,02:00,134,0.2,70.6,0.4,15.8
13/11/2010,03:00,37,0.1,38.6,0.3,15.8
13/11/2010,04:00,,0.0,34.8,0.0,15.0
13/11/2010,05:00,,0.0,18.1,0.0,15.9
13/11/2010,06:00,117,0.9,35.0,0.9,19.4
13/11/2010,07:00,100,2.8,21.6,1.0,22.3
13/11/2010,08:00,76,4.9,18.6,1.2,23.4
13/11/2010,09:00,89,5.3,15.2,1.2,24.5
13/11/2010,10:00,72,6.4,16.8,1.5,25.2
13/11/2010,11:00,63,5.7,22.2,1.7,26.4
13/11/2010,12:00,65,5.5,21.5,1.4,26.9
13/11/2010,13:00,64,6.1,19.8,1.4,27.3
13/11/2010,14:00,85,4.6,21.6,1.0,26.2
13/11/2010,15:00,107,4.6,13.1,0.9,25.6
13/11/2010,16:00,91,5.4,16.8,1.3,25.4
13/11/2010,17:00,59,5.5,10.0,1.3,23.9
13/11/2010,18:00,80,4.4,9.4,0.9,22.0
13/11/2010,19:00,100,2.9,11.4,0.9,19.9
13/11/2010,20:00,102,1.3,16.2,0.4,18.1
13/11/2010,21:00,47,0.6,15.4,0.5,17.1
13/11/2010,22:00,144,0.7,31.6,0.6,16.1
13/11/2010,23:00,250,0.7,52.1,0.3,15.7
14/11/2010,00:00,192,0.4,27.9,0.5,15.6
14/11/2010,01:00,154,0.6,22.9,0.8,16.0
14/11/2010,02:00,148,0.4,78.4,0.7,16.0
14/11/2010,03:00,321,0.4,57.6,0.8,16.6
14/11/2010,04:00,282,0.3,49.8,0.4,16.8
14/11/2010,05:00,280,0.4,47.6,0.6,17.4
14/11/2010,06:00,141,0.9,74.7,0.9,19.8
14/11/2010,07:00,35,1.1,155.7,1.2,19.9
14/11/2010,08:00,86,1.1,35.5,0.8,23.7
14/11/2010,09:00,70,2.5,31.4,1.3,26.1
14/11/2010,10:00,67,4.2,25.0,1.3,26.9
14/11/2010,11:00,58,4.7,23.8,1.6,25.9
14/11/2010,12:00,61,2.1,34.4,1.1,27.4
14/11/2010,13:00,85,4.0,37.3,2.2,26.6
14/11/2010,14:00,93,5.5,12.4,1.4,25.0
14/11/2010,15:00,91,5.8,10.8,1.2,26.7
14/11/2010,16:00,64,5.8,11.2,1.2,26.8
14/11/2010,17:00,60,6.6,9.1,1.2,24.8
14/11/2010,18:00,72,5.2,9.3,1.1,22.4
14/11/2010,19:00,82,3.6,8.1,0.8,20.8
14/11/2010,20:00,91,2.1,10.3,0.4,20.2
14/11/2010,21:00,94,2.0,11.4,0.6,20.2
14/11/2010,22:00,93,2.6,13.9,0.5,20.2
14/11/2010,23:00,95,2.7,5.0,0.4,19.7
15/11/2010,00:00,105,1.7,8.6,0.5,18.7
15/11/2010,01:00,133,1.7,12.4,0.3,18.6
15/11/2010,02:00,144,2.1,4.1,0.3,17.7
15/11/2010,03:00,127,1.3,9.5,0.4,16.9
15/11/2010,04:00,106,0.3,129.1,0.5,15.9
