Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),PM10 (ug/m^3)
15/11/2010,23:00,122,2.7,19.7,1.2,19.5
16/11/2010,00:00,120,3.2,20.9,1.0,10.7
16/11/2010,01:00,106,2.4,30.3,0.8,17.1
16/11/2010,02:00,115,2.9,20.6,1.0,16.1
16/11/2010,03:00,128,3.0,18.4,0.9,20.2
16/11/2010,04:00,135,3.8,11.2,0.9,19.0
16/11/2010,05:00,144,3.1,13.4,0.8,22.4
16/11/2010,06:00,153,2.7,16.0,0.8,21.0
16/11/2010,07:00,120,3.3,20.1,0.9,19.1
16/11/2010,08:00,110,3.1,17.6,0.9,23.3
16/11/2010,09:00,97,3.2,17.4,1.0,23.1
16/11/2010,10:00,83,4.2,10.6,0.7,20.7
16/11/2010,11:00,70,3.7,17.2,0.7,16.3
16/11/2010,12:00,57,4.6,9.1,0.7,26.5
16/11/2010,13:00,55,4.7,10.0,0.8,24.8
16/11/2010,14:00,55,5.3,8.8,0.8,23.5
16/11/2010,15:00,60,5.5,8.2,0.8,23.7
16/11/2010,16:00,56,4.7,9.2,0.8,31.8
16/11/2010,17:00,57,4.5,9.4,0.7,16.3
16/11/2010,18:00,60,3.6,10.2,0.8,22.4
16/11/2010,19:00,65,3.3,12.0,0.5,20.1
16/11/2010,20:00,58,3.3,11.5,0.6,21.5
16/11/2010,21:00,64,3.4,9.1,0.7,21.5
16/11/2010,22:00,62,3.6,8.5,0.6,20.3
16/11/2010,23:00,59,3.2,9.6,0.6,17.7
17/11/2010,00:00,50,2.6,13.4,0.7,17.4
17/11/2010,01:00,126,1.3,64.2,0.9,17.6
17/11/2010,02:00,132,2.0,22.3,0.4,26.2
17/11/2010,03:00,49,2.6,27.9,0.8,15.4
17/11/2010,04:00,117,0.9,68.1,0.8,14.3
17/11/2010,05:00,164,1.7,17.9,0.6,18.9
17/11/2010,06:00,158,2.0,16.9,0.8,14.5
17/11/2010,07:00,133,2.3,22.5,0.7,29.0
17/11/2010,08:00,80,2.7,19.7,0.7,17.5
17/11/2010,09:00,57,2.2,18.9,0.6,13.0
17/11/2010,10:00,32,3.2,11.0,0.7,18.9
17/11/2010,11:00,41,4.2,8.0,0.5,16.9
17/11/2010,12:00,32,5.4,8.6,0.7,36.4
17/11/2010,13:00,26,4.9,8.7,0.5,25.8
17/11/2010,14:00,40,5.4,8.9,0.6,25.2
17/11/2010,15:00,28,5.3,9.3,0.5,24.9
17/11/2010,16:00,44,5.5,8.6,0.7,20.4
17/11/2010,17:00,41,5.5,9.1,0.8,26.2
17/11/2010,18:00,65,5.0,9.1,0.9,38.6
17/11/2010,19:00,63,4.8,8.7,0.9,26.1
17/11/2010,20:00,64,4.0,8.8,0.7,15.7
17/11/2010,21:00,61,3.6,11.0,0.7,18.0
17/11/2010,22:00,61,4.2,12.9,0.8,18.3
17/11/2010,23:00,45,3.8,13.4,0.6,16.8
18/11/2010,00:00,26,4.8,9.4,1.2,8.8
18/11/2010,01:00,18,4.1,10.6,1.1,
18/11/2010,02:00,6,2.6,176.9,0.5,12.8
18/11/2010,03:00,348,2.8,8.5,0.4,7.4
18/11/2010,04:00,358,2.3,9.7,0.3,12.9
18/11/2010,05:00,359,2.7,13.0,1.1,10.5
18/11/2010,06:00,33,3.0,13.1,0.8,12.6
18/11/2010,07:00,340,1.6,35.9,0.4,23.0
18/11/2010,08:00,230,1.4,45.9,0.5,13.8
18/11/2010,09:00,266,2.0,31.7,1.6,13.8
18/11/2010,10:00,329,2.2,14.2,0.5,9.9
18/11/2010,11:00,334,3.5,6.7,0.5,4.6
18/11/2010,12:00,324,3.9,9.4,0.5,9.1
18/11/2010,13:00,350,2.9,156.4,1.0,7.6
18/11/2010,14:00,35,3.1,12.0,1.7,13.9
18/11/2010,15:00,35,5.6,5.8,0.6,14.2
18/11/2010,16:00,37,5.2,6.6,0.7,10.1
18/11/2010,17:00,47,4.5,13.7,0.8,11.4
18/11/2010,18:00,175,3.5,23.6,1.1,
18/11/2010,19:00,174,2.7,53.9,1.7,20.6
18/11/2010,20:00,315,2.2,46.5,1.2,14.4
18/11/2010,21:00,254,2.4,28.1,0.7,6.8
18/11/2010,22:00,255,1.5,37.3,0.6,4.5
18/11/2010,23:00,248,0.9,68.4,0.9,8.5
19/11/2010,00:00,219,2.6,21.3,0.9,
19/11/2010,01:00,210,2.0,16.2,0.6,6.4
19/11/2010,02:00,197,2.7,9.9,0.6,10.7
19/11/2010,03:00,169,2.2,23.0,0.7,16.2
19/11/2010,04:00,148,3.6,8.6,0.6,19.5
19/11/2010,05:00,144,3.2,12.0,0.6,18.1
19/11/2010,06:00,144,2.1,29.2,0.7,9.4
19/11/2010,07:00,104,2.2,40.9,1.1,4.4
19/11/2010,08:00,115,2.8,21.9,0.8,8.2
19/11/2010,09:00,109,2.9,22.8,0.9,
19/11/2010,10:00,102,2.6,20.0,0.8,13.5
19/11/2010,11:00,101,2.5,22.7,1.0,
19/11/2010,12:00,39,2.3,19.6,0.6,20.3
19/11/2010,13:00,41,3.0,14.0,0.5,17.8
19/11/2010,14:00,52,3.2,9.9,0.6,3.1
19/11/2010,15:00,39,3.9,9.9,0.8,8.9
19/11/2010,16:00,31,3.5,7.3,0.4,9.3
19/11/2010,17:00,43,2.8,8.8,0.4,14.7
19/11/2010,18:00,41,2.3,10.7,0.4,11.5
19/11/2010,19:00,46,3.0,11.4,0.6,7.4
19/11/2010,20:00,64,3.9,9.2,0.7,9.3
19/11/2010,21:00,77,3.4,10.3,0.6,11.1
19/11/2010,22:00,115,2.7,20.4,0.7,22.0
19/11/2010,23:00,132,2.4,22.3,0.7,4.7
20/11/2010,00:00,133,2.3,24.4,0.6,10.0
20/11/2010,01:00,136,2.3,18.3,0.8,
20/11/2010,02:00,158,2.1,19.2,0.6,12.2
20/11/2010,03:00,126,2.8,24.4,1.0,17.6
20/11/2010,04:00,136,3.1,21.6,1.0,11.3
20/11/2010,05:00,162,2.1,20.9,0.8,9.9
20/11/2010,06:00,158,2.5,18.9,0.9,13.6
20/11/2010,07:00,133,3.9,14.3,1.0,14.5
20/11/2010,08:00,108,3.4,21.4,1.1,16.8
20/11/2010,09:00,92,4.6,13.0,2.1,14.1
20/11/2010,10:00,86,6.0,8.3,1.3,8.5
20/11/2010,11:00,113,4.3,22.5,1.2,
20/11/2010,12:00,122,4.4,18.2,1.1,6.9
20/11/2010,13:00,130,3.7,17.9,1.1,6.2
20/11/2010,14:00,129,3.7,19.4,1.1,8.4
20/11/2010,15:00,133,4.4,15.3,1.2,4.0
20/11/2010,16:00,138,3.5,13.1,1.0,13.4
20/11/2010,17:00,136,4.8,12.8,1.2,4.2
20/11/2010,18:00,127,3.7,20.9,1.3,12.5
20/11/2010,19:00,136,3.9,12.4,1.1,8.2
20/11/2010,20:00,161,1.8,21.7,0.7,6.1
20/11/2010,21:00,110,3.2,22.0,1.3,21.3
20/11/2010,22:00,126,4.0,20.9,1.2,14.2
20/11/2010,23:00,137,4.0,16.1,1.2,3.0
21/11/2010,00:00,131,4.4,17.4,1.3,3.2
21/11/2010,01:00,120,4.2,22.6,1.4,4.0
21/11/2010,02:00,137,5.0,10.3,1.2,8.4
21/11/2010,03:00,135,4.4,15.6,1.3,8.8
21/11/2010,04:00,138,4.2,14.9,1.1,15.5
21/11/2010,05:00,143,3.3,14.5,1.2,14.3
21/11/2010,06:00,153,2.8,17.5,0.9,13.7
21/11/2010,07:00,148,3.3,11.6,1.1,13.8
21/11/2010,08:00,155,2.9,12.6,0.7,9.8
21/11/2010,09:00,141,2.3,20.9,0.8,11.3
21/11/2010,10:00,119,3.1,20.8,1.0,8.8
21/11/2010,11:00,117,3.6,22.2,1.1,5.6
21/11/2010,12:00,91,4.4,13.1,1.1,13.0
21/11/2010,13:00,86,6.6,7.2,1.3,5.6
21/11/2010,14:00,82,5.6,9.5,1.0,12.1
21/11/2010,15:00,85,5.7,9.2,1.1,15.8
21/11/2010,16:00,88,6.3,7.6,1.1,14.5
21/11/2010,17:00,87,6.7,13.2,1.2,26.2
21/11/2010,18:00,53,6.3,9.8,0.9,15.3
21/11/2010,19:00,53,4.3,13.5,0.9,5.5
21/11/2010,20:00,75,3.2,14.0,0.6,15.3
21/11/2010,21:00,103,2.2,26.1,1.0,21.1
21/11/2010,22:00,107,2.2,38.6,1.2,18.0
21/11/2010,23:00,139,4.2,13.6,1.4,5.6
22/11/2010,00:00,,,,,4.0
22/11/2010,01:00,142,4.4,12.4,1.1,7.8
22/11/2010,02:00,135,4.8,11.0,1.5,7.1
22/11/2010,03:00,145,2.7,13.7,0.7,14.1
22/11/2010,04:00,154,2.7,17.7,1.0,13.4
22/11/2010,05:00,178,1.8,24.5,0.5,10.7
22/11/2010,06:00,141,3.1,14.4,1.0,17.7
22/11/2010,07:00,150,3.0,11.0,0.6,15.9
22/11/2010,08:00,132,3.7,16.5,1.0,19.7
22/11/2010,09:00,131,4.3,17.3,1.3,18.9
22/11/2010,10:00,135,4.3,13.5,1.0,16.4
22/11/2010,11:00,116,3.6,28.4,1.2,16.7
22/11/2010,12:00,98,5.0,15.4,1.7,14.0
22/11/2010,13:00,90,5.6,9.8,1.2,9.3
22/11/2010,14:00,89,6.6,8.4,1.2,10.1
22/11/2010,15:00,90,6.1,8.2,1.0,17.3
22/11/2010,16:00,87,6.7,8.0,1.3,20.4
22/11/2010,17:00,91,6.7,9.0,1.3,26.2
22/11/2010,18:00,93,6.7,9.3,1.3,24.2
22/11/2010,19:00,101,4.4,20.4,1.7,16.0
22/11/2010,20:00,98,4.2,27.9,2.1,23.7
22/11/2010,21:00,107,3.9,28.8,1.5,12.0
22/11/2010,22:00,127,3.5,19.2,1.2,8.7
22/11/2010,23:00,133,4.3,15.0,1.5,3.3
23/11/2010,00:00,137,4.0,16.1,1.4,8.0
23/11/2010,01:00,162,2.1,19.4,0.7,15.5
23/11/2010,02:00,159,2.2,18.1,0.7,12.3
23/11/2010,03:00,150,2.7,19.3,1.2,10.5
23/11/2010,04:00,155,2.7,22.3,1.0,10.6
23/11/2010,05:00,162,2.2,20.8,0.8,12.1
23/11/2010,06:00,145,3.4,20.9,1.8,14.5
23/11/2010,07:00,132,5.5,13.8,1.4,21.3
23/11/2010,08:00,132,4.8,15.7,1.6,29.2
23/11/2010,09:00,131,4.2,18.9,1.5,26.4
23/11/2010,10:00,118,4.5,21.8,1.5,22.8
23/11/2010,11:00,102,4.9,20.4,1.6,16.0
23/11/2010,12:00,91,7.5,8.4,1.4,20.9
23/11/2010,13:00,92,7.5,9.1,1.5,25.3
23/11/2010,14:00,91,7.9,9.3,1.6,23.7
23/11/2010,15:00,93,7.3,11.9,1.8,22.5
23/11/2010,16:00,99,6.4,15.1,1.9,29.7
23/11/2010,17:00,104,5.4,14.8,1.5,20.3
23/11/2010,18:00,118,4.1,20.5,1.3,35.1
23/11/2010,19:00,109,4.5,16.9,1.2,34.0
23/11/2010,20:00,107,5.3,15.2,1.5,27.9
23/11/2010,21:00,115,4.7,18.3,1.8,26.0
23/11/2010,22:00,132,4.1,15.1,1.1,27.4
23/11/2010,23:00,136,4.4,12.7,1.2,21.3
24/11/2010,00:00,145,3.7,15.4,1.0,20.6
24/11/2010,01:00,159,2.7,17.6,1.0,16.9
24/11/2010,02:00,157,3.4,11.6,0.8,20.2
24/11/2010,03:00,145,3.5,12.9,0.9,24.5
24/11/2010,04:00,157,2.8,17.1,0.9,17.8
24/11/2010,05:00,159,2.6,17.8,0.9,21.4
24/11/2010,06:00,144,3.2,16.8,1.4,22.6
24/11/2010,07:00,128,4.6,22.2,1.4,29.9
24/11/2010,08:00,134,4.5,18.4,1.4,45.9
24/11/2010,09:00,126,4.1,21.4,1.4,49.2
24/11/2010,10:00,120,4.3,22.6,1.3,17.4
24/11/2010,11:00,94,5.9,15.8,1.8,18.0
24/11/2010,12:00,98,5.9,19.3,1.9,14.3
24/11/2010,13:00,99,5.2,16.5,1.8,22.6
24/11/2010,14:00,103,4.8,17.3,1.4,11.0
24/11/2010,15:00,103,5.0,16.6,1.5,10.7
24/11/2010,16:00,138,5.5,18.6,1.7,5.4
24/11/2010,17:00,182,3.0,22.1,1.2,20.8
24/11/2010,18:00,143,3.6,12.2,0.8,23.7
24/11/2010,19:00,158,2.4,19.4,1.1,21.4
24/11/2010,20:00,161,2.1,21.7,0.9,14.1
24/11/2010,21:00,141,4.4,12.7,1.3,5.6
24/11/2010,22:00,136,5.9,10.6,1.3,26.4
24/11/2010,23:00,137,5.4,11.1,1.5,24.3
25/11/2010,00:00,150,3.3,12.0,0.8,22.3
25/11/2010,01:00,155,2.6,15.5,0.8,26.9
25/11/2010,02:00,156,2.9,10.3,0.7,26.5
25/11/2010,03:00,145,2.9,14.5,0.9,29.9
25/11/2010,04:00,148,2.7,14.7,0.7,31.6
25/11/2010,05:00,173,1.9,26.7,0.7,23.1
25/11/2010,06:00,160,2.0,20.4,0.9,21.9
25/11/2010,07:00,142,2.9,35.1,1.5,29.9
25/11/2010,08:00,129,4.4,19.1,1.3,18.9
25/11/2010,09:00,125,3.8,22.3,1.2,22.1
25/11/2010,10:00,126,3.7,22.6,1.3,21.3
25/11/2010,11:00,120,5.3,22.3,1.7,20.9
25/11/2010,12:00,111,5.2,25.3,1.9,16.9
25/11/2010,13:00,89,7.3,7.5,1.5,14.7
25/11/2010,14:00,91,8.0,8.4,1.6,17.5
25/11/2010,15:00,89,7.4,8.3,1.4,15.4
25/11/2010,16:00,101,6.1,21.4,2.2,19.1
25/11/2010,17:00,130,4.7,18.0,1.3,14.6
25/11/2010,18:00,132,4.6,16.5,1.2,9.7
25/11/2010,19:00,134,4.9,15.6,1.4,11.2
25/11/2010,20:00,136,4.9,13.9,1.2,15.2
25/11/2010,21:00,136,5.4,12.7,1.3,23.1
25/11/2010,22:00,136,5.2,13.3,1.5,18.7
25/11/2010,23:00,144,4.7,13.1,1.3,18.1
26/11/2010,00:00,138,4.6,14.9,1.2,23.1
26/11/2010,01:00,139,4.7,16.1,1.6,23.8
26/11/2010,02:00,140,4.4,14.3,1.4,26.0
26/11/2010,03:00,137,4.5,11.8,1.2,28.5
26/11/2010,04:00,141,4.3,15.0,1.6,28.2
26/11/2010,05:00,154,3.1,10.5,0.7,24.0
26/11/2010,06:00,140,4.2,13.2,1.2,28.6
26/11/2010,07:00,134,5.4,13.6,1.3,32.7
26/11/2010,08:00,109,4.9,16.7,1.4,47.3
26/11/2010,09:00,99,5.5,14.4,1.6,46.2
26/11/2010,10:00,91,7.0,10.8,1.6,46.5
26/11/2010,11:00,89,7.1,7.3,1.3,54.7
26/11/2010,12:00,88,7.3,7.5,1.2,51.1
26/11/2010,13:00,87,7.1,7.9,1.2,41.4
26/11/2010,14:00,86,7.0,7.5,1.2,43.6
26/11/2010,15:00,85,7.2,7.3,1.3,32.4
26/11/2010,16:00,89,7.1,8.6,1.2,45.9
26/11/2010,17:00,92,7.1,9.4,1.3,68.6
26/11/2010,18:00,89,7.6,8.0,1.3,69.3
26/11/2010,19:00,92,6.9,8.6,1.4,58.9
26/11/2010,20:00,98,5.9,12.9,1.5,51.2
26/11/2010,21:00,105,4.6,15.8,1.4,41.5
26/11/2010,22:00,107,4.7,14.5,1.4,29.4
26/11/2010,23:00,106,4.3,13.4,1.1,30.6
27/11/2010,00:00,114,3.7,20.0,1.0,30.9
27/11/2010,01:00,136,3.6,13.8,0.9,34.6
27/11/2010,02:00,132,3.2,15.8,0.9,30.9
27/11/2010,03:00,136,3.4,11.4,0.7,37.7
27/11/2010,04:00,129,2.7,19.1,0.8,35.6
27/11/2010,05:00,130,2.4,19.4,0.7,36.7
27/11/2010,06:00,127,2.5,20.9,0.8,37.8
27/11/2010,07:00,113,3.2,19.4,1.2,38.1
27/11/2010,08:00,111,3.4,18.2,1.0,41.2
27/11/2010,09:00,89,4.1,13.5,1.1,38.0
27/11/2010,10:00,77,4.9,11.1,0.9,27.7
27/11/2010,11:00,66,4.6,13.9,0.8,32.2
27/11/2010,12:00,62,4.5,12.5,0.9,30.7
27/11/2010,13:00,71,3.9,16.6,0.7,36.9
27/11/2010,14:00,67,4.4,12.7,0.8,41.7
27/11/2010,15:00,79,4.7,14.7,0.8,49.2
27/11/2010,16:00,86,5.6,10.2,0.9,42.5
27/11/2010,17:00,77,5.0,10.9,0.9,33.5
27/11/2010,18:00,90,5.2,9.4,0.9,35.6
27/11/2010,19:00,82,5.1,9.5,1.0,29.6
27/11/2010,20:00,85,4.8,9.4,1.0,25.1
27/11/2010,21:00,89,4.3,12.0,0.9,24.1
27/11/2010,22:00,85,4.4,10.8,0.9,24.3
27/11/2010,23:00,85,4.2,10.2,0.8,23.7
28/11/2010,00:00,104,3.4,28.6,1.2,29.9
28/11/2010,01:00,136,3.1,16.9,1.0,20.5
28/11/2010,02:00,118,2.1,21.6,0.7,25.1
28/11/2010,03:00,130,2.3,20.6,0.7,15.8
28/11/2010,04:00,159,2.3,12.7,0.5,19.0
28/11/2010,05:00,111,1.7,40.0,0.8,31.8
28/11/2010,06:00,130,2.4,22.5,0.8,28.7
28/11/2010,07:00,133,2.4,21.2,0.7,29.8
28/11/2010,08:00,117,2.8,20.4,0.8,30.1
28/11/2010,09:00,77,3.2,19.9,0.6,29.1
28/11/2010,10:00,55,4.2,9.9,0.7,32.5
28/11/2010,11:00,54,4.3,9.9,0.7,30.1
28/11/2010,12:00,50,4.6,9.5,0.7,31.0
28/11/2010,13:00,50,4.9,8.8,0.7,32.1
28/11/2010,14:00,53,4.9,8.8,0.8,27.5
28/11/2010,15:00,52,4.8,9.1,0.7,24.2
28/11/2010,16:00,47,4.6,8.2,0.7,25.6
28/11/2010,17:00,61,4.3,8.9,0.7,24.7
28/11/2010,18:00,58,3.6,11.4,0.7,28.5
28/11/2010,19:00,89,2.7,33.6,0.6,42.3
28/11/2010,20:00,146,3.0,16.2,0.9,18.1
28/11/2010,21:00,104,2.6,21.7,0.6,19.4
28/11/2010,22:00,70,3.0,12.2,0.6,
28/11/2010,23:00,145,2.4,22.0,0.7,29.7
29/11/2010,00:00,149,3.3,9.9,0.6,3.3
29/11/2010,01:00,179,2.1,18.7,0.7,5.4
29/11/2010,02:00,191,2.0,9.1,0.5,8.9
29/11/2010,03:00,190,1.7,10.6,0.5,8.9
29/11/2010,04:00,180,1.4,14.1,0.4,18.2
29/11/2010,05:00,165,1.6,18.2,0.6,26.0
29/11/2010,06:00,175,1.9,20.0,0.5,21.7
29/11/2010,07:00,152,2.3,21.7,0.6,20.6
29/11/2010,08:00,132,2.0,16.2,0.7,25.5
29/11/2010,09:00,107,1.3,30.6,0.6,23.6
29/11/2010,10:00,68,2.1,22.1,0.7,19.1
29/11/2010,11:00,32,2.3,24.8,0.7,22.2
29/11/2010,12:00,40,4.7,10.5,0.8,16.0
29/11/2010,13:00,44,5.2,5.9,0.6,
29/11/2010,14:00,41,4.3,6.3,0.6,12.9
29/11/2010,15:00,34,3.8,12.8,0.5,20.3
29/11/2010,16:00,60,4.6,12.0,0.7,12.8
29/11/2010,17:00,59,4.1,8.8,0.6,
29/11/2010,18:00,61,4.5,8.2,0.7,15.2
29/11/2010,19:00,77,3.4,16.7,0.8,9.8
29/11/2010,20:00,132,3.0,16.0,0.9,23.0
29/11/2010,21:00,111,2.6,21.5,0.8,17.9
29/11/2010,22:00,129,2.5,17.4,0.8,11.8
29/11/2010,23:00,142,1.9,25.3,0.6,14.5
30/11/2010,00:00,159,1.5,26.8,0.4,20.7
30/11/2010,01:00,123,2.3,22.2,0.8,31.4
30/11/2010,02:00,162,2.0,23.2,0.7,6.8
30/11/2010,03:00,179,1.5,25.0,0.5,16.2
30/11/2010,04:00,145,1.7,18.6,0.6,13.1
30/11/2010,05:00,115,2.1,20.2,0.7,15.1
30/11/2010,06:00,139,2.1,19.2,0.8,12.3
30/11/2010,07:00,139,2.3,20.0,0.9,12.0
30/11/2010,08:00,127,2.2,24.9,0.9,16.7
30/11/2010,09:00,120,2.9,20.8,0.8,16.2
30/11/2010,10:00,109,3.0,19.1,0.9,15.8
30/11/2010,11:00,88,4.3,14.2,0.9,9.9
30/11/2010,12:00,86,4.6,11.0,0.8,1.7
30/11/2010,13:00,48,2.7,22.4,0.7,
30/11/2010,14:00,38,3.1,10.0,0.5,
30/11/2010,15:00,40,4.2,5.8,0.9,9.0
30/11/2010,16:00,43,4.4,8.0,0.6,7.8
30/11/2010,17:00,73,4.0,22.9,0.8,3.2
30/11/2010,18:00,104,3.5,21.0,1.1,17.4
30/11/2010,19:00,123,3.1,23.5,1.2,
30/11/2010,20:00,123,2.3,22.8,0.7,2.9
30/11/2010,21:00,134,2.4,24.0,0.9,8.4
30/11/2010,22:00,156,2.6,14.3,0.8,8.7
30/11/2010,23:00,158,2.7,15.2,0.7,9.4
01/12/2010,00:00,157,2.6,14.0,0.8,3.8
01/12/2010,01:00,163,2.6,17.8,0.9,5.3
01/12/2010,02:00,156,2.8,12.9,0.7,8.3
01/12/2010,03:00,152,3.5,8.9,0.7,9.9
01/12/2010,04:00,163,3.3,19.6,0.9,7.7
01/12/2010,05:00,167,2.2,21.1,0.8,14.5
01/12/2010,06:00,156,3.3,13.0,0.9,12.4
01/12/2010,07:00,160,3.5,19.7,1.2,8.1
01/12/2010,08:00,116,2.7,32.3,0.9,15.9
01/12/2010,09:00,87,3.6,14.3,0.9,
01/12/2010,10:00,106,2.7,26.0,0.9,2.7
01/12/2010,11:00,51,2.8,24.0,0.7,4.1
01/12/2010,12:00,41,3.8,7.6,0.5,3.7
01/12/2010,13:00,40,5.3,5.4,0.7,3.5
01/12/2010,14:00,42,6.3,5.8,0.6,5.3
01/12/2010,15:00,43,6.2,5.3,0.6,6.8
01/12/2010,16:00,43,5.3,6.8,0.8,8.4
01/12/2010,17:00,55,4.8,9.7,0.8,11.2
01/12/2010,18:00,77,4.0,21.9,1.4,11.5
01/12/2010,19:00,82,5.4,9.5,1.1,13.0
01/12/2010,20:00,88,4.2,17.3,1.7,10.5
01/12/2010,21:00,100,2.5,29.6,1.3,9.4
01/12/2010,22:00,108,2.7,30.8,1.2,10.5
01/12/2010,23:00,113,2.3,38.5,1.3,12.0
02/12/2010,00:00,131,2.3,32.9,1.1,13.1
02/12/2010,01:00,150,2.2,20.3,0.9,18.0
02/12/2010,02:00,134,1.8,32.5,0.9,16.2
02/12/2010,03:00,151,1.8,31.1,0.9,15.6
02/12/2010,04:00,171,1.7,20.4,0.6,14.4
02/12/2010,05:00,180,1.3,21.2,0.5,16.3
02/12/2010,06:00,165,1.8,17.6,0.6,17.2
02/12/2010,07:00,183,1.9,24.5,0.7,22.1
02/12/2010,08:00,156,1.8,34.7,0.7,26.3
02/12/2010,09:00,93,2.2,34.3,1.1,16.1
02/12/2010,10:00,74,3.8,11.6,0.8,7.2
02/12/2010,11:00,74,5.0,10.0,1.0,8.3
02/12/2010,12:00,62,5.1,13.6,0.9,7.1
02/12/2010,13:00,42,5.8,5.1,0.7,6.8
02/12/2010,14:00,43,5.9,5.1,0.7,8.4
02/12/2010,15:00,42,5.2,5.5,0.5,5.2
02/12/2010,16:00,42,4.6,6.2,0.6,5.8
02/12/2010,17:00,55,4.2,12.8,0.6,7.9
02/12/2010,18:00,67,4.0,9.0,0.6,11.4
02/12/2010,19:00,65,3.6,9.0,0.6,7.3
02/12/2010,20:00,61,5.1,8.7,0.8,11.6
02/12/2010,21:00,51,4.4,8.8,0.7,11.5
02/12/2010,22:00,62,4.2,8.7,0.7,11.7
02/12/2010,23:00,61,3.6,9.2,0.6,10.3
03/12/2010,00:00,63,3.2,11.8,0.5,11.3
03/12/2010,01:00,50,3.1,9.7,0.5,12.1
03/12/2010,02:00,355,1.0,130.1,1.5,13.6
03/12/2010,03:00,218,3.6,28.3,1.7,9.2
03/12/2010,04:00,157,2.6,30.1,0.8,5.6
03/12/2010,05:00,167,2.4,31.1,1.0,4.5
03/12/2010,06:00,120,3.5,31.6,1.4,6.1
03/12/2010,07:00,175,0.9,50.9,0.6,8.4
03/12/2010,08:00,129,2.0,34.4,0.9,10.2
03/12/2010,09:00,79,3.2,16.9,0.7,6.3
03/12/2010,10:00,58,2.4,22.6,0.7,5.0
03/12/2010,11:00,343,1.5,23.6,0.6,5.5
03/12/2010,12:00,13,2.6,165.9,0.8,4.8
03/12/2010,13:00,28,4.5,7.2,0.5,3.9
03/12/2010,14:00,47,3.8,10.8,0.5,8.4
03/12/2010,15:00,40,4.1,9.0,0.6,11.9
03/12/2010,16:00,47,4.7,8.1,0.7,13.9
03/12/2010,17:00,53,4.6,9.3,0.7,15.0
03/12/2010,18:00,55,4.3,9.5,0.7,14.7
03/12/2010,19:00,58,3.5,8.8,0.5,13.3
03/12/2010,20:00,61,3.1,11.2,0.5,11.5
03/12/2010,21:00,63,2.6,13.3,0.8,10.1
03/12/2010,22:00,100,2.2,27.3,0.7,9.9
03/12/2010,23:00,137,3.8,12.1,1.0,12.1
04/12/2010,00:00,123,3.0,23.6,0.9,8.7
04/12/2010,01:00,150,2.9,13.3,0.9,12.8
04/12/2010,02:00,144,2.2,15.6,0.6,15.1
04/12/2010,03:00,152,1.9,17.0,0.4,14.0
04/12/2010,04:00,182,1.8,17.4,0.7,11.2
04/12/2010,05:00,160,2.0,18.0,0.5,15.1
04/12/2010,06:00,155,2.4,21.4,0.8,14.9
04/12/2010,07:00,135,2.0,24.4,0.6,11.7
04/12/2010,08:00,85,1.8,24.6,0.6,8.2
04/12/2010,09:00,66,2.2,18.5,0.6,6.2
04/12/2010,10:00,34,2.6,10.7,0.5,7.5
04/12/2010,11:00,42,3.8,9.8,0.5,6.8
04/12/2010,12:00,41,4.3,6.0,0.4,5.9
04/12/2010,13:00,41,4.7,7.2,0.6,6.4
04/12/2010,14:00,42,5.4,6.3,0.6,7.0
04/12/2010,15:00,49,5.0,10.2,0.8,12.8
04/12/2010,16:00,45,4.9,7.3,0.6,12.0
04/12/2010,17:00,33,5.4,8.7,0.7,8.5
04/12/2010,18:00,54,3.8,13.1,0.9,13.8
04/12/2010,19:00,52,2.7,35.0,0.9,9.4
04/12/2010,20:00,139,3.6,20.6,1.8,9.6
04/12/2010,21:00,166,0.9,79.0,0.8,8.3
04/12/2010,22:00,191,1.7,19.8,0.6,6.8
04/12/2010,23:00,181,1.5,18.9,0.6,6.7
05/12/2010,00:00,175,1.3,17.0,0.4,9.7
05/12/2010,01:00,186,1.4,13.6,0.4,8.1
05/12/2010,02:00,196,1.3,15.2,0.3,7.8
05/12/2010,03:00,193,1.3,11.1,0.3,8.7
05/12/2010,04:00,188,1.2,14.5,0.4,10.1
05/12/2010,05:00,183,1.4,11.0,0.4,13.8
05/12/2010,06:00,176,1.3,21.7,0.3,15.6
05/12/2010,07:00,116,1.7,30.3,0.5,14.0
05/12/2010,08:00,57,1.6,28.0,0.5,11.2
05/12/2010,09:00,17,1.6,14.1,0.3,13.4
05/12/2010,10:00,2,1.5,171.3,0.5,11.7
05/12/2010,11:00,330,3.6,8.2,0.9,10.0
05/12/2010,12:00,330,3.7,7.1,0.5,7.9
05/12/2010,13:00,12,3.0,163.5,0.4,10.2
05/12/2010,14:00,44,4.5,7.0,0.9,11.4
05/12/2010,15:00,41,5.6,6.0,0.6,14.4
05/12/2010,16:00,36,5.2,7.4,0.6,20.5
05/12/2010,17:00,30,4.4,5.4,0.4,12.7
05/12/2010,18:00,31,4.0,6.2,0.6,10.6
05/12/2010,19:00,22,2.1,170.7,1.4,9.6
05/12/2010,20:00,55,1.9,30.4,0.8,8.3
05/12/2010,21:00,0,3.6,12.5,1.7,9.9
05/12/2010,22:00,2,5.1,5.1,0.7,7.3
05/12/2010,23:00,9,3.7,176.2,0.5,6.3
06/12/2010,00:00,0,3.8,9.4,0.5,6.4
